locus_tag	common gene name	strand	start	end	25C
SL1344_4078	trmA	-	4368075	4369175	59
SL1344_4079	btuB	+	4369507	4371393	43
SL1344_4080	murI	+	4371338	4372189	54
SL1344_4081	murB	+	4378004	4379032	40
SL1344_4082	birA	+	4379029	4379991	50
SL1344_4083	coaA	-	4380026	4380976	137
SL1344_4084		-	4381185	4381358	0
SL1344_4085	tufB	+	4381935	4383119	366
SL1344_4086	secE	+	4383349	4383732	398
SL1344_4087	nusG	+	4383734	4384279	483
SL1344_4088	rplK	+	4384437	4384865	1318
SL1344_4089	rplA	+	4384869	4385573	1513
SL1344_4090	rplJ	+	4385993	4386490	3959
SL1344_4091	rplL	+	4386557	4386922	4788
SL1344_4092	rpoB	+	4387240	4391268	387
SL1344_4093	rpoC	+	4391345	4395568	380
SL1344_4094		+	4395610	4395933	16
STnc3490		-	4395692	4395604	50
SL1344_4095		-	4395939	4396283	14
SL1344_4096	sseK1	+	4396682	4397692	27
SL1344_4097		+	4398015	4398203	61
SL1344_4098	thiH	-	4398354	4399487	4
SL1344_4099	thiG	-	4399484	4400254	3
SL1344_4100	thiS	-	4400256	4400456	1
SL1344_4101	thiF	-	4400437	4401195	1
SL1344_4102	thiE	-	4401188	4401823	2
SL1344_4103	thiC	-	4401823	4403718	4
STnc1460		-	4404050	4403811	2695
SL1344_4104	rsd	-	4404082	4404570	14
SL1344_4105	nudC	+	4404663	4405436	9
SL1344_4106	hemE	+	4405477	4406541	38
SL1344_4107	nfi	+	4406551	4407222	34
SL1344_4108	yjaG	+	4407264	4407854	171
SL1344_4109	hupA	+	4408041	4408313	6513
SL1344_4110	yjaH	+	4408325	4409017	86
SL1344_4111	zraP	-	4409059	4409514	3
SL1344_4112	hydH	+	4409768	4411165	16
SL1344_4113	hydG	+	4411171	4412496	17
SL1344_4114	purD	-	4412493	4413782	13
SL1344_4115	purH	-	4413794	4415383	22
SL1344_4116	yjaB	-	4421537	4421974	65
SL1344_4117	metA	+	4422131	4423060	10
SL1344_4118	aceB	+	4423329	4424930	1
SL1344_4119	aceA	+	4424962	4426266	3
SL1344_4120	aceK	+	4426368	4428119	7
SL1344_4121		-	4428083	4428517	29
SL1344_4122	iclR	-	4428501	4429325	78
SL1344_4123	metH	+	4429629	4433312	17
SL1344_4124	yjbB	+	4433654	4435210	16
SL1344_4125	pepE	-	4435286	4435975	5
SL1344_4126		+	4436047	4436148	23
SL1344_4127		+	4436183	4436722	125
SL1344_4128	yjbC	+	4436769	4437638	51
SL1344_4129	yjbD	-	4437635	4437907	89
SL1344_4130		-	4438005	4438946	3
SL1344_4131		-	4439208	4439936	3
SL1344_4132		-	4440133	4440423	1
SL1344_4133		-	4440672	4441127	4
SL1344_4134		-	4441124	4441729	2
SL1344_4135		-	4441734	4443479	2
SL1344_4136		-	4443482	4444114	1
SL1344_4137		-	4444107	4445222	1
SL1344_4138		-	4445213	4445572	0
SL1344_4139		-	4445736	4447283	46
SL1344_4140	gtrBb	-	4447283	4448212	43
SL1344_4141	gtrAb	-	4448209	4448535	42
STnc4100		+	4448721	4448838	102
SL1344_4142		-	4448899	4449621	4
SL1344_4143		-	4449631	4450674	1
SL1344_4144		-	4450662	4450871	0
SL1344_4145		-	4450871	4451824	1
SL1344_4146		-	4451824	4454178	1
SL1344_4147		-	4454363	4454680	0
SL1344_4148		-	4454732	4455256	1
SL1344_4149		-	4455256	4456683	1
SL1344_4150		-	4456673	4456870	0
SL1344_4151		-	4456867	4457322	1
SL1344_4152		-	4457482	4457796	2
SL1344_4153		-	4457809	4458414	1
SL1344_4154		-	4458417	4458704	1
SL1344_4155		+	4459280	4459627	26
SL1344_4156	lysC	-	4459760	4461109	8
SL1344_4157	pgi	+	4461454	4463103	67
SL1344_4158	yjbE	+	4463547	4463789	10
SL1344_4159	yjbF	+	4463823	4464491	3
SL1344_4160	yjbG	+	4464488	4465225	1
SL1344_4161	yjbH	+	4465225	4467321	5
SL1344_4162	yjbA	+	4467464	4467874	21
STnc810		-	4467935	4467989	61
SL1344_4163	malG	-	4468040	4468930	12
SL1344_4164	malF	-	4468945	4470489	11
SL1344_4166	malE	-	4470621	4471820	33
SL1344_4167	malK	+	4472173	4473282	68
SL1344_4168	lamB	+	4473371	4474729	35
SL1344_4169	malM	+	4474893	4475810	30
STnc2130		+	4475778	4475868	316
SL1344_4170	ubiC	+	4475991	4476488	49
SL1344_4171	ubiA	+	4476502	4477374	55
SL1344_4172	plsB	-	4477473	4479893	106
SL1344_4173	dgkA	+	4480064	4480432	70
SL1344_4174	lexA	+	4480541	4481149	397
SL1344_4175	dinF	+	4481328	4482653	47
SL1344_4176	yjbJ	+	4482782	4482994	252
SL1344_4177	zur	-	4483093	4483608	38
SL1344_4178		+	4483855	4485165	9
SL1344_4179	yjbN	+	4485253	4486251	38
SL1344_4180	pspG	+	4486464	4486661	16
STnc880		+	4486746	4486824	9302
SL1344_4181	qor	-	4486836	4487819	6
SL1344_4182	dnaB	+	4487884	4489299	88
SL1344_4183	alr-b	+	4489331	4490410	46
SL1344_4184	tyrB	+	4490596	4491789	27
SL1344_4185	aphA	+	4491976	4492689	32
SL1344_4186	yjbQ	+	4492818	4493234	19
SL1344_4187	yjbR	+	4493237	4493593	8
SL1344_4188		-	4493594	4493932	2
SL1344_4189		-	4493919	4494374	1
SL1344_4190	uvrA	-	4494506	4497331	34
SL1344_4191		+	4497296	4497412	11
SL1344_4192	ssb	+	4497579	4498109	162
SL1344_4193	siiA	+	4499150	4499782	8
SL1344_4194	siiB	+	4499779	4501167	5
SL1344_4195	siiC	+	4501157	4502476	8
SL1344_4196	siiD	+	4502473	4503750	8
SL1344_4197	siiE	+	4503767	4520446	9
SL1344_4198	siiF	+	4520486	4522552	17
SL1344_4199	yjcB	-	4522830	4523111	13
SL1344_4200	yjcC	+	4523674	4525275	15
SL1344_4201	soxS	-	4525263	4525586	90
SL1344_4202	soxR	+	4525673	4526131	16
SraL		-	4526303	4526163	12
SL1344_4203		+	4526424	4527092	10
SL1344_4204	yjcD	+	4527439	4528788	20
SL1344_4205	yjcE	+	4528938	4530584	20
SL1344_4206		-	4530679	4531566	18
SL1344_4207		+	4531670	4532080	7
SL1344_4208		+	4532073	4532762	3
SL1344_4209	actP	-	4532801	4534450	3
SL1344_4210	yjcH	-	4534447	4534761	3
SL1344_4211	acs	-	4535007	4536965	2
SL1344_4212		+	4537152	4537298	24
SL1344_4213	nrfA	+	4537397	4538833	2
SL1344_4214	nrfB	+	4538945	4539511	7
SL1344_4215	nrfC	+	4539508	4540179	4
SL1344_4216	nrfD	+	4540176	4541132	2
SL1344_4217	nrfE	+	4541125	4543347	2
SL1344_4218	nrfG	+	4543344	4543964	1
SL1344_4219	gltP	+	4544309	4545619	70
SL1344_4220	yjcO	-	4545777	4546388	27
SL1344_4221	SC4B5.11c	-	4546643	4548790	3
SL1344_4223	lpxO	-	4549145	4550053	13
SL1344_4224	phnO	-	4550311	4550745	8
SL1344_4225	phnB	-	4550897	4551340	7
SL1344_4226	phnA	-	4551460	4551795	89
SL1344_4227	proP	+	4552263	4553765	25
STnc630		+	4553814	4553973	985
SL1344_4228	basS	-	4553932	4555002	65
SL1344_4229	basR	-	4555012	4555680	51
SL1344_4230	yjdB	-	4555677	4557320	102
SL1344_4231	adiC	-	4557454	4558791	7
SL1344_4232	adiY	-	4558931	4559692	4
STnc1180		-	4559978	4559884	18
SL1344_4233	adi	-	4559990	4562260	2
STnc4110		+	4562398	4562462	17
SL1344_4234	melR	-	4562490	4563422	12
SL1344_4235	melA	+	4563691	4565046	1
SL1344_4236	melB	+	4565130	4566560	2
SL1344_4237	fumB	-	4566658	4568304	7
SL1344_4238	dcuB	-	4568400	4569740	2
SL1344_4239		-	4569887	4570153	8
SL1344_4240	dcuR	-	4570470	4571189	14
SL1344_4241	dcuS	-	4571186	4572817	12
SL1344_4242		+	4573173	4575602	1
SL1344_4243		+	4575616	4576242	1
SL1344_4244		+	4576235	4577008	1
SL1344_4245		+	4577024	4577677	4
SL1344_4246		-	4577761	4579161	1
SL1344_4247		+	4579465	4580370	2
STnc440		+	4580486	4580566	459
SL1344_4248		-	4580664	4580933	2
SL1344_4249		-	4580941	4581156	7
SL1344_4250	rtsB	-	4581179	4581466	5
SL1344_4251	rtsA	-	4581463	4582338	4
SL1344_4252		-	4582603	4582824	1
SL1344_4253		+	4583141	4583434	32
SL1344_4254		+	4583431	4583922	8
SL1344_4255	phoN	-	4584170	4584922	23
SL1344_4256		-	4584965	4585099	0
SL1344_4257		-	4586132	4586509	4
SL1344_4258		+	4586581	4586913	13
SL1344_4259	yjdC	-	4587352	4587927	68
SL1344_4260	dipZ	-	4587964	4589667	18
SL1344_4261	cutA	-	4589643	4589990	31
SL1344_4262	dcuA	-	4590111	4591295	20
STnc3000		+	4591419	4591506	30
SL1344_4263	aspA	-	4591527	4592963	85
SL1344_4264	fxsA	+	4593265	4593780	100
SL1344_4265	yjeH	-	4593839	4595080	22
SL1344_4266	groES	+	4595356	4595649	758
SL1344_4267	groEL	+	4595693	4597339	243
SL1344_4268	yjeI	+	4597565	4597936	255
SL1344_4269	yjeJ	-	4597984	4598841	17
SL1344_4270	yjeK	-	4599123	4600151	78
SL1344_4271	efp	+	4600192	4600758	990
SL1344_4272	ecnA	+	4600777	4600953	56
SL1344_4273	ecnB	+	4601061	4601207	261
SL1344_4274	ecnR	-	4601238	4601825	45
SL1344_4275	sugE	+	4602082	4602399	57
SL1344_4276	blc	-	4602416	4602949	4
SL1344_4277	frdD	-	4603061	4603420	23
SL1344_4278	frdC	-	4603431	4603826	12
SL1344_4279	frdB	-	4603837	4604571	10
SL1344_4280	frdA	-	4604564	4606354	10
SL1344_4281	yjeA	+	4606677	4607654	105
SL1344_4282	yjeM	+	4607880	4609382	7
SL1344_4283	yjeO	+	4609434	4609748	48
SL1344_4284	yjeP	-	4609815	4613117	25
SL1344_4285	psd	-	4613160	4614128	37
SL1344_4286	yjeQ	-	4614220	4615296	56
SL1344_4287	orn	+	4615379	4615924	59
SL1344_4288		-	4615986	4616726	16
SL1344_4288A	yjeV	+	4617775	4617828	28
SL1344_4289	yjeS	-	4617811	4618950	23
SL1344_4290	yjeF	+	4618949	4620496	23
SL1344_4291	yjeE	+	4620468	4620929	34
SL1344_4292	amiB	+	4620946	4622265	52
SL1344_4293	mutL	+	4622275	4624131	43
SL1344_4294	miaA	+	4624124	4625074	370
SL1344_4295	hfq	+	4625157	4625465	1618
SL1344_4296	hflX	+	4625537	4626817	262
SL1344_4297	hflK	+	4627032	4628291	139
SL1344_4298	hflC	+	4628294	4629298	174
SL1344_4299	purA	+	4629677	4630975	335
SL1344_4300	nsrR	+	4631182	4631607	89
SL1344_4301	rnr	+	4631645	4634083	55
SL1344_4302	yjfH	+	4634174	4634905	76
SL1344_4303	yjfI	+	4635037	4635441	3
SL1344_4304	yjfJ	+	4635456	4636154	3
SL1344_4305		+	4636154	4637224	2
SL1344_4306	yjfK	+	4637197	4637880	3
SL1344_4307	yjfL	+	4637898	4638296	2
SL1344_4308	yjfM	+	4638306	4638944	3
SL1344_4309	yjfC	+	4638947	4640110	5
SL1344_4310	aidB	+	4640195	4641817	3
SL1344_4311	yjfN	-	4641862	4642182	70
SL1344_4312	yjfO	-	4642268	4642570	288
SL1344_4313	yjfP	+	4642781	4643530	7
SL1344_4314	yjfQ	-	4643527	4644282	16
SL1344_4315	yjfR	-	4644387	4645451	2
SL1344_4316	sgaT	+	4645814	4647211	1
SL1344_4317	sgaB	+	4647227	4647532	1
SL1344_4318	ptxA	+	4647542	4648006	1
SL1344_4319	sgaH	+	4648020	4648670	1
SL1344_4320	sgaU	+	4648680	4649534	2
SL1344_4321	sgaE	+	4649534	4650220	4
SL1344_4322	yjfY	-	4650349	4650624	12
STnc4120		-	4650411	4650288	85
SL1344_4323		+	4650818	4651024	3450
SL1344_4324	rpsF	+	4651095	4651490	1178
SL1344_4325	priB	+	4651497	4651811	2217
SL1344_4326	rpsR	+	4651816	4652043	1816
SL1344_4327	rplI	+	4652085	4652534	1725
SL1344_4328	yifZ	+	4652682	4653608	9
SL1344_4329	ytfB	-	4653658	4654293	27
SL1344_4330	fklB	+	4654471	4655133	138
SL1344_4331	cycA	+	4655429	4656838	34
SL1344_4332	ytfE	-	4656950	4657612	6
SL1344_4333	ytfF	-	4657715	4658680	7
SL1344_4334	ytfG	-	4658761	4659609	2
SL1344_4335	ytfH	+	4659697	4660083	18
SL1344_4336	cpdB	-	4660141	4662084	9
SL1344_4337	cysQ	+	4662352	4663092	34
SL1344_4338	ytfJ	-	4663082	4663639	8
SL1344_4339	ytfK	+	4663966	4664172	1050
SL1344_4340	ytfL	-	4664257	4665600	53
SL1344_4341	msrA	-	4665783	4666421	8
SL1344_4342	ytfM	+	4666634	4668367	30
SL1344_4343	ytfN	+	4668364	4672143	35
SL1344_4344	ytfP	+	4672146	4672490	121
SL1344_4345		-	4672544	4673752	4
SL1344_4346		-	4673749	4674912	1
SL1344_4347	ppa	-	4675323	4675853	1992
SL1344_4348	fbp	-	4676080	4677078	193
SL1344_4349	mpl	+	4677253	4678632	54
SL1344_4350	iolR	+	4679123	4679956	32
SL1344_4351	iolT1	-	4680007	4681377	10
SL1344_4352	iolT2	+	4681899	4683335	6
STnc1740		-	4683513	4683334	228
SL1344_4353	iolB	-	4683688	4684497	4
STnc2160		-	4683700	4683637	20
SL1344_4354	iolA	-	4684522	4686027	2
SL1344_4354A		-	4686043	4686345	0
SL1344_4355		+	4686467	4687291	2
SL1344_4356	iolE	+	4687566	4688471	1
SL1344_4357	iolG1	+	4688490	4689500	5
SL1344_4358	srfJ	+	4689597	4690940	3
SL1344_4359	iolI1	+	4690941	4691774	4
SL1344_4360		-	4691771	4692937	2
SL1344_4361	iolC	-	4692998	4694935	1
SL1344_4362	iolD	+	4695343	4697292	1
SL1344_4363	iolG2	+	4697473	4698495	8
SL1344_4364		+	4698568	4699794	3
SL1344_4365	iolI2	+	4699955	4700770	1
SL1344_4366	iolH	+	4700823	4701707	2
SL1344_4367	yjgA	-	4701763	4702314	131
SL1344_4368	pmbA	+	4702410	4703762	48
SL1344_4369	cybC	+	4703861	4704247	339
SL1344_4369A		+	4704251	4704396	19
SL1344_4370		+	4704525	4704863	10
SL1344_4371		+	4704874	4705236	7
SL1344_4372		+	4705236	4705538	3
SL1344_4373		+	4705561	4706337	3
SL1344_4374		+	4706349	4706993	2
SL1344_4375		+	4707052	4708185	2
SL1344_4376		+	4708169	4709287	2
SL1344_4377		+	4709284	4710024	3
SL1344_4378		+	4710041	4711954	10
SL1344_4379	relB	+	4712032	4712274	45
SL1344_4380	relE	+	4712264	4712548	24
SL1344_4381	nrdG	-	4712552	4713016	1
SL1344_4382	nrdD	-	4713137	4715275	2
SL1344_4383		+	4715480	4715650	1
SL1344_4384	treC	-	4715684	4717336	3
SL1344_4385	treB	-	4717386	4718803	8
SL1344_4386	treR	-	4718941	4719888	6
SL1344_4387	mgtA	+	4720272	4722980	8
SL1344_4388		-	4723096	4723542	28
SL1344_4389	yjgF	-	4723617	4724003	167
SL1344_4390	pyrI	-	4724080	4724541	7
SL1344_4391	pyrB	-	4724554	4725489	5
SL1344_4392	pyrL	-	4725525	4725626	450
SL1344_4393		-	4725716	4726204	1
SL1344_4394		-	4726391	4727794	3
SL1344_4395		-	4727850	4728854	0
SL1344_4396		-	4728966	4729898	0
SL1344_4397		-	4729909	4731129	0
SL1344_4398	yjgK	+	4731805	4732257	9
SL1344_4399	argI	-	4732331	4733335	2
SL1344_4400	yjgD	+	4733501	4733917	342
SL1344_4401	miaE	+	4733929	4734741	12
SL1344_4402	ytgA	-	4734975	4735463	21
SL1344_4403	yjgM	-	4735570	4736073	22
SL1344_4404	yjgN	+	4736268	4737455	9
SL1344_4405	valS	-	4737597	4740452	63
SL1344_4406	holC	-	4740452	4740895	125
SL1344_4407	pepA	-	4741032	4742543	75
SL1344_4408		-	4742587	4742706	153
SL1344_4409	yjgP	+	4742959	4744038	79
SL1344_4410	yjgQ	+	4744038	4745120	79
SL1344_4411	idnR	-	4745315	4746313	1
SL1344_4412	idnT	-	4746377	4747597	2
SL1344_4413	idnO	-	4747758	4748522	1
SL1344_4414	idnD	-	4748547	4749578	0
SL1344_4415	idnK	+	4749795	4750325	9
SL1344_4416	yjgB	-	4750353	4751372	6
SL1344_4417		+	4751898	4752167	5
SL1344_4418		+	4752547	4756062	15
SL1344_4419		+	4756159	4757148	23
SL1344_4420		-	4757261	4759345	38
SL1344_4421		-	4759356	4761818	45
SL1344_4422		-	4761956	4762777	43
SL1344_4423		-	4762755	4763846	54
SL1344_4424		-	4763846	4767523	35
SL1344_4425		-	4767569	4771210	40
SL1344_4426		-	4771222	4771824	63
SL1344_4427		-	4771821	4772423	73
SL1344_4427A		+	4772932	4773205	2
SL1344_4429	yeeN	-	4773249	4773974	338
SL1344_4430	yjhP	-	4774525	4776156	3
SL1344_4431		-	4776161	4776418	10
SL1344_4432		+	4776907	4777515	1
SL1344_4433		+	4778025	4778762	137
SL1344_4434		+	4779038	4779949	4
SL1344_4435		+	4780154	4780615	7
SL1344_4436		-	4780612	4781286	6
SL1344_4437	uxuR	+	4781636	4782409	31
SL1344_4438	trpS2	-	4782410	4783423	4
IsrQ		+	4783575	4783742	2
SL1344_4439		+	4783720	4783872	5
SL1344_4440		+	4784225	4784671	8
SL1344_4441		+	4784910	4785644	4
SL1344_4442	yjiE	-	4785650	4786558	16
SL1344_4443	iadA	-	4786677	4787849	9
SL1344_4444	yjiG	-	4787862	4788323	4
SL1344_4445	yjiH	-	4788320	4788991	2
SL1344_4445A		-	4789349	4789724	2
SL1344_4446	yjiJ	-	4789864	4791048	5
STnc4260		+	4791125	4791218	5
SL1344_4447	yjiN	-	4791268	4792539	10
SL1344_4448	yjiO	-	4792626	4793867	4
SL1344_4449		+	4794346	4794861	10
SL1344_4450		+	4795042	4796412	2
SL1344_4451		-	4796507	4796650	5
SL1344_4452	yjiS	+	4796617	4796781	4
SL1344_4453		-	4796856	4797557	15
STnc4130		-	4796864	4796789	44
SL1344_4454	symE	-	4797631	4797963	5
STnc1470		+	4797958	4798032	2536
SL1344_4455	hsdS	-	4798190	4799599	39
SL1344_4456	hsdM	-	4799596	4801185	27
SL1344_4457	hsdR	-	4801343	4804852	12
SL1344_4458	mrr	+	4805050	4805964	11
SL1344_4459		+	4806233	4806520	34
SL1344_4460		+	4806507	4806809	10
SL1344_4461	yjiA	-	4806884	4807840	17
SL1344_4462	yjiX	-	4807851	4808054	21
SL1344_4463	cstAb	-	4808149	4810299	13
SL1344_4464	tsr	+	4810666	4812327	384
SL1344_4465		+	4812651	4815416	7
SL1344_4466		+	4815518	4815940	0
SL1344_4467		+	4815955	4816416	1
SL1344_4468		+	4816442	4817221	1
SL1344_4469		+	4817211	4818047	1
SL1344_4470		+	4818060	4819121	1
SL1344_4471		+	4819139	4820149	5
SL1344_4472	mdoB	-	4820283	4822475	50
SL1344_4473	yjjA	-	4822857	4823318	22
SL1344_4474	dnaC	-	4823376	4824113	29
SL1344_4475	dnaT	-	4824116	4824655	70
SL1344_4476		-	4824748	4825221	4
SL1344_4477	yjjP	-	4825212	4826123	6
SL1344_4478	yjjQ	+	4826701	4827426	0
SL1344_4479	bglJ	+	4827387	4828061	1
SL1344_4480		-	4828112	4828570	29
SL1344_4481	fhuF	-	4828721	4829509	55
SL1344_4482		-	4829630	4830694	14
SL1344_4483		+	4830945	4831181	3
SL1344_4484	rsmC	-	4831722	4832750	65
SL1344_4485	holD	+	4832853	4833290	233
SL1344_4486	rimI	+	4833235	4833681	60
SL1344_4487	yjjG	+	4833703	4834380	65
SL1344_4488	prfC	+	4834472	4836061	66
SL1344_4489	osmY	+	4836463	4837080	53
SL1344_4490	yjjU	+	4837494	4838567	41
SL1344_4491	yjjV	+	4838564	4839337	11
SL1344_4492	yjjW	-	4839370	4840233	1
SL1344_4493	yjjI	-	4840205	4841752	2
SL1344_4494	deoC	+	4841994	4842791	85
SL1344_4495	deoA	+	4842915	4844237	79
SL1344_4496	deoB	+	4844289	4845512	157
SL1344_4497	deoD	+	4845722	4846441	186
SL1344_4498	stjA	-	4846479	4847051	13
STnc4140		-	4846541	4846459	59
SL1344_4499	stjB	-	4847048	4849456	3
SL1344_4500	stjC	-	4849470	4850090	2
SL1344_4501		-	4850255	4850944	4
SL1344_4502		-	4850992	4851681	1
SL1344_4503	lplA	-	4851994	4853010	15
SL1344_4504	smp	-	4853044	4853688	20
SL1344_4505	serB	+	4853805	4854773	45
SL1344_4506	radA	+	4854857	4856239	29
SL1344_4507	nadR	+	4856363	4857622	40
SL1344_4508	yjjK	-	4857740	4859407	98
SL1344_4509	slt	+	4859580	4861553	13
SL1344_4510	trpR	+	4861611	4861937	49
SL1344_4511	yjjX	-	4862039	4862554	22
SL1344_4512	gpmB	+	4862603	4863250	44
SL1344_4513	rob	-	4863247	4864116	234
SL1344_4514	creA	+	4864328	4864801	48
SL1344_4515	creB	+	4864814	4865503	24
SL1344_4516	creC	+	4865701	4866927	9
SL1344_4517	creD	+	4866985	4868334	4
SL1344_4518	sthE	-	4868392	4869477	2
SL1344_4519	sthD	-	4869518	4870075	2
SL1344_4520	sthB	-	4870093	4872630	2
SL1344_4521	sthA	-	4872676	4873359	1
SL1344_4522		-	4873430	4873975	1
SL1344_4523		-	4874314	4874985	21
SL1344_4523A		-	4875185	4875684	34
SL1344_4525	arcA	-	4875951	4876667	285
SL1344_4526	yjjY	+	4876763	4876903	13
SL1344_4527	lasT	+	4877303	4877989	11
