locus_tag	common gene name	strand	start	end	NonSPI2	InSPI2 (biological replicate 1)	InSPI2 (biological replicate 2)	InSPI2 average (biological replicate 1 and 2)	InSPI2 LowMg2+	Peroxide shock (InSPI2)	Nitric oxide shock (InSPI2)
SL1344_3909	rarD	-	4181609	4182493	29	17	20	18	20	68	43
SL1344_3910	yigI	-	4182537	4183022	14	16	15	15	11	23	40
SL1344_3911	pldA	+	4183292	4184038	54	38	40	39	58	50	53
SL1344_3912	recQ	+	4184104	4185951	56	37	32	34	27	7	18
SL1344_3913	rhtC	+	4186015	4186635	22	34	31	32	34	15	49
SL1344_3914	rhtB	-	4186675	4187295	11	20	17	19	10	7	14
SL1344_3915	pldB	+	4187406	4188422	66	45	48	47	60	18	35
SL1344_3916	yigL	+	4188438	4189238	41	35	31	33	37	7	29
SL1344_3917	yigM	+	4189319	4190218	46	34	37	36	28	9	32
SL1344_3918	metR	-	4190106	4191059	91	97	56	76	15	537	26
SL1344_3919	metE	+	4191308	4193572	921	393	369	381	15	410	28
SL1344_3920		+	4193916	4195259	16	6	6	6	4	3	4
SL1344_3921	dlhH	-	4195339	4196151	39	44	40	42	80	10	31
SL1344_3922	udp	+	4196410	4197171	36	55	50	52	123	13	46
SL1344_3923	yigN	+	4197311	4198741	17	13	12	13	10	19	16
SL1344_3924	ubiE	+	4198837	4199592	163	158	146	152	161	59	86
SL1344_3925	yigP	+	4199602	4200207	84	84	70	77	68	14	41
SL1344_3926	aarF	+	4200204	4201844	93	90	81	85	81	23	44
SL1344_3927	tatA	+	4202050	4202304	789	594	568	581	499	137	363
SL1344_3928	tatB	+	4202308	4202856	167	168	149	158	130	40	98
SL1344_3929	tatC	+	4202859	4203638	138	128	127	128	104	12	57
SL1344_3930	tatD	+	4203668	4204462	13	10	9	9	6	1	2
SL1344_3931	rfaH	-	4204470	4204958	119	82	78	80	87	18	58
SL1344_3932	yigC	+	4205144	4206622	161	97	92	95	86	30	85
SL1344_3933	fre	+	4206708	4207409	130	115	120	118	107	31	95
SL1344_3934		+	4207663	4209486	16	16	17	17	14	8	12
STnc790		-	4209681	4209486	64	37	34	35	29	94	81
SL1344_3935	fadA	-	4209683	4210846	9	3	4	3	3	4	4
SL1344_3936	fadB	-	4210856	4213045	11	3	3	3	2	6	4
SL1344_3937	pepQ	+	4213235	4214566	61	57	48	52	45	15	41
SL1344_3938	yigZ	+	4214566	4215180	62	46	45	45	47	16	52
SL1344_3939	trkH	+	4215219	4216670	46	33	34	34	41	8	39
SL1344_3940	hemG	+	4216682	4217227	80	50	44	47	41	6	31
SL1344_3941	mobB	-	4223123	4223638	20	16	18	17	30	11	38
SL1344_3942	mobA	-	4223635	4224219	26	21	22	22	33	38	47
SL1344_3943	yihD	+	4224289	4224558	96	109	96	102	97	148	100
SL1344_3944	rodA	+	4224635	4225621	126	82	81	81	56	37	65
SL1344_3945	dsbA	+	4225638	4226261	156	137	128	132	100	44	60
SL1344_3946	yihG	-	4226274	4227182	35	21	20	20	13	11	26
SL1344_3947	polA	+	4227570	4230356	38	26	23	24	23	19	24
Spf		+	4230505	4230614	15135	17547	21836	19691	17137	26002	27491
SL1344_3948	engB	-	4230691	4231290	42	42	38	40	49	24	33
CsrC		+	4231596	4231839	6315	2541	1830	2186	2740	2974	3521
SL1344_3950	yihI	+	4231906	4232421	106	107	85	96	135	22	58
SL1344_3951	hemN	+	4232610	4233983	41	28	30	29	29	4	22
SL1344_3951A	yshB	-	4234073	4234183	757	643	449	546	740	629	358
SL1344_3952	glnG	-	4234296	4235705	45	40	37	38	5	7	17
SL1344_3953	glnL	-	4235714	4236763	82	55	51	53	6	23	22
STnc800		-	4237036	4236852	1949	2927	2658	2792	215	3928	2867
SL1344_3954	glnA	-	4237038	4238447	353	428	397	412	23	273	71
SL1344_3955	typA	+	4238823	4240646	256	210	190	200	79	23	37
SL1344_3956		-	4240701	4241435	10	13	10	11	18	13	18
SL1344_3957		-	4241420	4242298	4	4	3	3	4	2	4
SL1344_3958		-	4242295	4243536	3	1	1	1	2	2	4
SL1344_3959		-	4243538	4244401	5	4	5	4	13	5	17
SL1344_3960		-	4244406	4245431	3	3	2	2	2	2	7
SL1344_3961		-	4245444	4246292	4	2	3	3	3	2	4
SL1344_3962	ompL	-	4246449	4247141	2	1	1	1	1	1	1
SL1344_3963	yihO	-	4247209	4248630	7	8	11	9	9	4	9
SL1344_3964	yihP	-	4248676	4250058	5	4	4	4	4	6	7
STnc3120		+	4249943	4250101	28	47	40	43	121	125	175
SL1344_3965	yihQ	-	4250104	4252140	3	3	3	3	4	4	4
SL1344_3966	yihR	-	4252184	4253035	2	1	1	1	1	1	1
SL1344_3967	yihS	-	4253045	4254286	1	0	1	1	1	1	1
SL1344_3968	yihT	-	4254302	4255180	1	1	1	1	1	1	1
SL1344_3969	yihU	-	4255203	4256099	1	0	0	0	0	0	1
SL1344_3970	yihV	+	4256258	4257160	3	4	3	3	4	2	4
SL1344_3971	yihW	+	4257194	4257997	33	29	27	28	38	39	39
SL1344_3972	yihX	+	4258188	4258787	71	138	124	131	89	25	32
SL1344_3973	rbn	+	4258781	4259653	65	86	78	82	62	27	40
SL1344_3974	yihZ	+	4259650	4260087	75	88	96	92	84	24	51
SL1344_3975	yiiD	+	4260084	4261073	58	77	67	72	56	6	28
SL1344_3976		-	4261088	4261516	31	41	32	37	40	54	58
SL1344_3977		-	4261531	4261842	54	85	51	68	90	97	133
SL1344_3978		-	4261928	4262857	9	5	7	6	4	58	19
SL1344_3979		+	4263075	4263386	74	64	45	55	75	25	83
SL1344_3980		+	4263387	4263677	29	25	23	24	24	7	28
SL1344_3981	fdhE	-	4263724	4264653	36	44	36	40	28	19	37
SL1344_3982	fdoI	-	4264650	4265285	36	40	34	37	46	49	46
SL1344_3983	fdoH	-	4265282	4266184	11	21	18	19	17	6	26
SL1344_3984	fdoG	-	4266197	4269247	38	30	27	29	22	16	26
SL1344_3986	fdhD	+	4269442	4270278	23	26	21	24	24	6	17
SL1344_3987		-	4270546	4271523	8	9	6	8	11	10	19
SL1344_3988	yiiG	+	4271802	4272860	1	2	1	2	2	2	4
SL1344_3989		-	4273215	4273538	46	35	38	37	9	19	24
SL1344_3990		-	4273538	4274197	71	55	55	55	16	69	45
SL1344_3991		+	4274280	4274846	62	62	53	57	53	90	73
SL1344_3992	yiiL	-	4274935	4275249	10	11	10	11	13	4	8
SL1344_3993		-	4275246	4276394	3	2	1	1	2	3	2
SL1344_3994	rhaD	-	4276521	4277348	2	2	1	2	3	2	2
SL1344_3995	rhaA	-	4277491	4278750	0	1	0	0	1	0	0
SL1344_3996	rhaB	-	4278747	4280216	0	1	0	1	1	0	1
SL1344_3997	rhaS	+	4280504	4281340	7	12	10	11	8	3	4
SL1344_3998	rhaR	+	4281493	4282341	4	4	3	3	7	1	3
SL1344_3999	rhaT	-	4282338	4283372	3	3	4	3	2	1	3
SL1344_4000		+	4283991	4284674	4	4	3	4	3	3	5
SL1344_4001		-	4284832	4286139	4	4	5	4	5	1	4
SL1344_4002		-	4286132	4286647	1	1	1	1	3	1	2
SL1344_4003		-	4286666	4287649	1	1	1	1	2	1	2
SL1344_4004	sodA	+	4287978	4288598	412	276	258	267	140	93	119
SL1344_4005	yiiM	+	4288668	4289357	32	28	22	25	18	4	9
SL1344_4006		+	4289369	4289764	44	40	38	39	22	11	24
SL1344_4007	cpxA	-	4289815	4291188	74	33	32	32	23	6	18
SL1344_4008	cpxR	-	4291185	4291883	84	52	46	49	41	11	20
SL1344_4009	cpxP	+	4292034	4292534	214	4	4	4	12	8	9
STnc870		+	4292541	4292598	1996	38	45	42	45	64	60
SL1344_4010	fieF	+	4292682	4293584	99	98	101	99	140	60	74
SL1344_4011	pfkA	+	4293769	4294731	97	150	130	140	146	40	59
SL1344_4012	sbp	+	4294935	4295924	182	26	28	27	17	286	20
SL1344_4013	cdh-a	+	4296025	4296780	159	284	319	301	160	36	26
SL1344_4014		+	4297043	4298377	5	4	7	6	5	1	3
SL1344_4015		+	4298388	4299347	5	5	5	5	3	1	1
SL1344_4016		+	4299357	4300397	56	46	60	53	64	22	62
SL1344_4017		+	4300460	4301182	51	34	36	35	31	13	33
SL1344_4018		+	4301280	4301444	13	14	17	16	13	1	8
SL1344_4019	cdh-b	+	4301460	4301591	12	8	9	8	6	7	4
SL1344_4020		-	4301681	4301947	10	68	42	55	82	13	9
SL1344_4021	ydeV	-	4302045	4303637	7	58	52	55	69	15	12
SL1344_4022	ydeW	-	4303725	4304684	16	13	11	12	8	7	6
SL1344_4023	ego	+	4304940	4306475	2	3	2	2	2	1	1
SL1344_4024	ydeY	+	4306469	4307512	3	4	4	4	3	2	2
SL1344_4025	ydeZ	+	4307509	4308510	4	4	4	4	4	2	4
SL1344_4026	yneA	+	4308539	4309561	4	9	6	8	5	1	2
SL1344_4027	yneB	+	4309590	4310465	12	31	30	30	27	7	7
SL1344_4028	yneC	+	4310545	4310838	23	64	46	55	44	9	18
SL1344_4029		+	4310848	4311612	22	54	42	48	46	21	22
SL1344_4030	tpiA	-	4311704	4312471	373	475	409	442	401	80	113
SL1344_4031	yiiQ	-	4312584	4313180	90	66	54	60	49	19	51
SL1344_4032	yiiR	+	4313281	4313709	30	28	33	30	41	72	34
SL1344_4033	fpr	-	4313816	4314562	25	35	25	30	50	29	52
SL1344_4034	glpX	-	4314659	4315669	21	14	15	15	8	3	4
SL1344_4035	glpK	-	4315781	4317289	7	5	4	5	5	6	8
SL1344_4036	glpF	-	4317310	4318155	6	5	4	4	6	6	5
SL1344_4037	yiiU	+	4318554	4318793	427	401	554	478	366	613	398
SL1344_4038	menG	-	4319015	4319500	180	190	188	189	204	157	146
SL1344_4039	menA	-	4319593	4320522	22	28	27	28	22	4	7
SL1344_4040	hslU	-	4320589	4321920	102	237	191	214	178	92	76
SL1344_4041	hslV	-	4321930	4322460	104	108	96	102	55	12	60
SL1344_4042	ftsN	-	4322552	4323526	102	66	67	67	54	10	70
SL1344_4043	cytR	-	4323620	4324645	34	23	21	22	16	11	23
SL1344_4044	priA	-	4324800	4326998	31	21	21	21	30	5	17
SL1344_4045	rpmE	+	4327202	4327414	746	788	629	708	124	124	227
SL1344_4046		-	4327460	4328122	5	6	5	6	5	1	4
IsrP		+	4328158	4328305	59	58	53	56	57	20	28
SL1344_4047		-	4328323	4330113	4	4	4	4	4	3	5
SL1344_4048	metJ	-	4330570	4330887	230	182	175	179	110	159	92
SL1344_4049	metB	+	4331152	4332312	191	148	117	133	27	62	15
SL1344_4050	metL	+	4332315	4334747	158	142	115	128	35	64	20
STnc4070		-	4334856	4334758	12	23	9	16	19	55	118
SL1344_4051		-	4335001	4335720	1	1	1	1	2	1	3
SL1344_4052		-	4335723	4336721	2	1	1	1	1	0	2
SL1344_4053		-	4336956	4338080	6	5	4	4	2	2	2
SL1344_4054		+	4338216	4339772	7	14	12	13	12	5	5
STnc4080		-	4339930	4339806	27	42	25	33	34	445	23
SL1344_4055	metF	+	4339967	4340857	868	547	557	552	54	609	46
SL1344_4056	katG	+	4341022	4343202	70	36	33	34	8	1157	8
SL1344_4057	yijF	-	4343260	4343883	5	6	5	5	8	6	9
SL1344_4058	gldA	-	4344142	4345245	12	22	18	20	26	12	10
SL1344_4059	talC	-	4345257	4345919	12	15	14	15	20	4	7
SL1344_4060	ptsA	-	4345930	4348431	4	4	4	4	7	3	4
SL1344_4061	frwC	+	4348740	4349819	4	10	9	9	7	2	2
SL1344_4062	frwB	+	4349834	4350154	17	65	65	65	54	20	16
SL1344_4063	pflD	+	4350253	4352550	8	14	13	13	21	8	12
SL1344_4064	pflC	+	4352516	4353394	23	25	18	21	36	8	25
SL1344_4065	frwD	+	4353396	4353749	13	13	9	11	23	5	12
SL1344_4066	yijO	-	4353736	4354587	54	84	85	85	82	25	67
SL1344_4068	yijP	-	4354748	4356481	121	479	392	436	349	181	265
STnc1600		+	4356617	4356687	105	88	77	82	164	136	216
SL1344_4069	ppc	-	4356692	4359343	193	246	209	227	60	64	73
SL1344_4070	argE	-	4359712	4360863	98	100	90	95	59	29	52
SL1344_4071	argC	+	4360952	4361956	356	307	281	294	86	13	55
SL1344_4072	argB	+	4361964	4362740	205	233	181	207	77	21	23
SL1344_4073	argH	+	4362858	4364234	213	253	215	234	72	26	17
OxyS		-	4364424	4364306	43	75	77	76	55	21585	445
SL1344_4074	oxyR	+	4364519	4365436	94	53	47	50	30	13	33
SL1344_4075	udhA	-	4365419	4366819	55	41	38	39	45	34	48
SL1344_4076	yijC	+	4367018	4367653	84	70	49	59	69	60	73
SL1344_4077	yijD	+	4367669	4368028	59	67	49	58	68	40	85
SL1344_4078	trmA	-	4368075	4369175	36	23	19	21	17	11	13
SL1344_4079	btuB	+	4369507	4371393	49	25	20	22	18	29	21
SL1344_4080	murI	+	4371338	4372189	60	34	35	34	36	26	34
SL1344_4081	murB	+	4378004	4379032	32	21	21	21	26	14	20
SL1344_4082	birA	+	4379029	4379991	33	29	26	27	31	8	29
SL1344_4083	coaA	-	4380026	4380976	80	45	45	45	27	5	24
SL1344_4084		-	4381185	4381358	2	8	4	6	15	4	10
SL1344_4085	tufB	+	4381935	4383119	547	540	480	510	252	86	61
SL1344_4086	secE	+	4383349	4383732	355	257	253	255	130	33	72
SL1344_4087	nusG	+	4383734	4384279	389	317	306	311	160	35	99
SL1344_4088	rplK	+	4384437	4384865	1048	816	908	862	128	53	56
SL1344_4089	rplA	+	4384869	4385573	1221	999	834	916	147	91	62
SL1344_4090	rplJ	+	4385993	4386490	2884	2073	1726	1899	288	170	295
SL1344_4091	rplL	+	4386557	4386922	4154	3394	2829	3112	686	757	653
SL1344_4092	rpoB	+	4387240	4391268	321	222	193	208	63	45	33
SL1344_4093	rpoC	+	4391345	4395568	315	251	212	231	75	73	26
SL1344_4094		+	4395610	4395933	29	19	17	18	15	1	5
STnc3490		-	4395692	4395604	49	25	36	30	29	89	70
SL1344_4095		-	4395939	4396283	18	7	9	8	4	1	4
SL1344_4096	sseK1	+	4396682	4397692	96	190	133	162	113	23	99
SL1344_4097		+	4398015	4398203	351	283	357	320	260	272	272
SL1344_4098	thiH	-	4398354	4399487	181	210	172	191	77	31	25
SL1344_4099	thiG	-	4399484	4400254	147	140	102	121	53	18	18
SL1344_4100	thiS	-	4400256	4400456	162	161	108	134	41	19	18
SL1344_4101	thiF	-	4400437	4401195	155	144	111	128	40	17	17
SL1344_4102	thiE	-	4401188	4401823	169	158	132	145	47	19	33
SL1344_4103	thiC	-	4401823	4403718	183	155	126	141	54	24	30
STnc1460		-	4404050	4403811	5780	7516	5433	6474	3630	5506	3090
SL1344_4104	rsd	-	4404082	4404570	41	43	41	42	42	48	89
SL1344_4105	nudC	+	4404663	4405436	21	25	20	22	24	8	18
SL1344_4106	hemE	+	4405477	4406541	42	37	32	34	33	25	29
SL1344_4107	nfi	+	4406551	4407222	38	39	34	37	34	12	25
SL1344_4108	yjaG	+	4407264	4407854	96	74	84	79	75	25	62
SL1344_4109	hupA	+	4408041	4408313	2533	1934	2115	2025	918	319	1567
SL1344_4110	yjaH	+	4408325	4409017	77	64	57	60	34	7	26
SL1344_4111	zraP	-	4409059	4409514	2	2	2	2	2	4	3
SL1344_4112	hydH	+	4409768	4411165	15	9	6	8	6	3	8
SL1344_4113	hydG	+	4411171	4412496	22	15	14	15	15	9	18
SL1344_4114	purD	-	4412493	4413782	70	63	45	54	16	8	2
SL1344_4115	purH	-	4413794	4415383	86	54	54	54	14	5	2
SL1344_4116	yjaB	-	4421537	4421974	42	38	37	37	91	94	80
SL1344_4117	metA	+	4422131	4423060	273	353	285	319	68	208	59
SL1344_4118	aceB	+	4423329	4424930	9	14	10	12	5	2	6
SL1344_4119	aceA	+	4424962	4426266	10	14	12	13	9	4	7
SL1344_4120	aceK	+	4426368	4428119	16	19	28	23	16	8	19
SL1344_4121		-	4428083	4428517	17	13	12	13	9	3	9
SL1344_4122	iclR	-	4428501	4429325	44	22	23	22	17	6	22
SL1344_4123	metH	+	4429629	4433312	88	71	63	67	21	10	28
SL1344_4124	yjbB	+	4433654	4435210	17	23	21	22	27	11	25
SL1344_4125	pepE	-	4435286	4435975	11	7	7	7	7	3	5
SL1344_4126		+	4436047	4436148	17	23	19	21	23	4	22
SL1344_4127		+	4436183	4436722	116	77	76	77	59	10	53
SL1344_4128	yjbC	+	4436769	4437638	58	36	40	38	31	5	22
SL1344_4129	yjbD	-	4437635	4437907	41	47	46	47	58	65	57
SL1344_4130		-	4438005	4438946	13	14	15	14	12	7	18
SL1344_4131		-	4439208	4439936	3	2	2	2	2	1	3
SL1344_4132		-	4440133	4440423	4	3	0	2	0	1	1
SL1344_4133		-	4440672	4441127	5	5	2	4	2	1	2
SL1344_4134		-	4441124	4441729	5	4	4	4	4	1	6
SL1344_4135		-	4441734	4443479	5	2	3	3	6	4	6
SL1344_4136		-	4443482	4444114	1	1	1	1	1	0	1
SL1344_4137		-	4444107	4445222	1	1	1	1	0	0	0
SL1344_4138		-	4445213	4445572	1	3	1	2	0	1	0
SL1344_4139		-	4445736	4447283	21	8	8	8	8	3	18
SL1344_4140	gtrBb	-	4447283	4448212	16	6	7	6	3	1	7
SL1344_4141	gtrAb	-	4448209	4448535	37	24	20	22	35	12	71
STnc4100		+	4448721	4448838	57	106	69	87	120	69	168
SL1344_4142		-	4448899	4449621	4	7	5	6	7	2	4
SL1344_4143		-	4449631	4450674	3	3	2	2	3	0	3
SL1344_4144		-	4450662	4450871	1	2	3	2	1	0	2
SL1344_4145		-	4450871	4451824	2	2	2	2	2	1	2
SL1344_4146		-	4451824	4454178	1	1	1	1	1	0	1
SL1344_4147		-	4454363	4454680	2	3	3	3	3	1	1
SL1344_4148		-	4454732	4455256	2	3	2	2	3	2	1
SL1344_4149		-	4455256	4456683	2	3	2	2	3	1	1
SL1344_4150		-	4456673	4456870	0	1	1	1	1	0	0
SL1344_4151		-	4456867	4457322	1	0	0	0	1	1	0
SL1344_4152		-	4457482	4457796	1	1	1	1	1	0	1
SL1344_4153		-	4457809	4458414	1	1	1	1	1	0	1
SL1344_4154		-	4458417	4458704	1	2	2	2	1	1	1
SL1344_4155		+	4459280	4459627	25	43	37	40	45	59	43
SL1344_4156	lysC	-	4459760	4461109	364	578	557	567	89	30	449
SL1344_4157	pgi	+	4461454	4463103	90	127	116	121	112	44	61
SL1344_4158	yjbE	+	4463547	4463789	23	37	26	31	26	24	13
SL1344_4159	yjbF	+	4463823	4464491	3	3	3	3	2	1	2
SL1344_4160	yjbG	+	4464488	4465225	1	2	1	2	1	1	1
SL1344_4161	yjbH	+	4465225	4467321	7	8	8	8	10	7	9
SL1344_4162	yjbA	+	4467464	4467874	102	340	337	339	400	67	78
STnc810		-	4467935	4467989	56	22	27	24	22	36	54
SL1344_4163	malG	-	4468040	4468930	3	1	1	1	2	1	1
SL1344_4164	malF	-	4468945	4470489	3	2	2	2	3	1	2
SL1344_4166	malE	-	4470621	4471820	5	2	3	3	3	3	3
SL1344_4167	malK	+	4472173	4473282	1	0	0	0	0	0	0
SL1344_4168	lamB	+	4473371	4474729	6	6	4	5	6	3	5
SL1344_4169	malM	+	4474893	4475810	10	9	12	11	12	6	14
STnc2130		+	4475778	4475868	211	448	449	448	533	510	492
SL1344_4170	ubiC	+	4475991	4476488	21	18	13	15	37	31	26
SL1344_4171	ubiA	+	4476502	4477374	21	19	16	17	32	18	35
SL1344_4172	plsB	-	4477473	4479893	94	31	33	32	42	16	36
SL1344_4173	dgkA	+	4480064	4480432	90	779	579	679	384	365	216
SL1344_4174	lexA	+	4480541	4481149	196	373	309	341	218	830	264
SL1344_4175	dinF	+	4481328	4482653	22	31	26	28	18	47	35
SL1344_4176	yjbJ	+	4482782	4482994	91	150	139	144	198	184	125
SL1344_4177	zur	-	4483093	4483608	40	29	27	28	26	16	26
SL1344_4178		+	4483855	4485165	17	13	12	12	22	10	30
SL1344_4179	yjbN	+	4485253	4486251	60	42	40	41	29	12	23
SL1344_4180	pspG	+	4486464	4486661	14	13	15	14	20	4	6
STnc880		+	4486746	4486824	1189	289	397	343	198	241	445
SL1344_4181	qor	-	4486836	4487819	17	29	28	28	60	10	20
SL1344_4182	dnaB	+	4487884	4489299	74	46	44	45	35	5	27
SL1344_4183	alr-b	+	4489331	4490410	31	29	27	28	24	5	18
SL1344_4184	tyrB	+	4490596	4491789	76	97	84	90	28	29	41
SL1344_4185	aphA	+	4491976	4492689	45	26	30	28	23	13	23
SL1344_4186	yjbQ	+	4492818	4493234	64	63	50	57	54	32	27
SL1344_4187	yjbR	+	4493237	4493593	16	27	16	22	25	13	15
SL1344_4188		-	4493594	4493932	1	1	1	1	1	1	1
SL1344_4189		-	4493919	4494374	0	0	0	0	0	0	0
SL1344_4190	uvrA	-	4494506	4497331	38	34	30	32	22	11	28
SL1344_4191		+	4497296	4497412	12	9	9	9	12	5	13
SL1344_4192	ssb	+	4497579	4498109	146	131	119	125	107	54	67
SL1344_4193	siiA	+	4499150	4499782	49	3	2	2	2	2	4
SL1344_4194	siiB	+	4499779	4501167	31	2	2	2	1	2	3
SL1344_4195	siiC	+	4501157	4502476	33	4	3	3	2	3	5
SL1344_4196	siiD	+	4502473	4503750	48	4	3	4	1	4	4
SL1344_4197	siiE	+	4503767	4520446	22	8	7	8	8	6	11
SL1344_4198	siiF	+	4520486	4522552	22	12	11	11	10	7	19
SL1344_4199	yjcB	-	4522830	4523111	21	55	54	55	124	29	144
SL1344_4200	yjcC	+	4523674	4525275	17	8	8	8	9	3	10
SL1344_4201	soxS	-	4525263	4525586	26	46	28	37	97	472	703
SL1344_4202	soxR	+	4525673	4526131	23	19	17	18	23	23	69
SraL		-	4526303	4526163	64	838	658	748	3330	664	703
SL1344_4203		+	4526424	4527092	29	45	43	44	132	12	52
SL1344_4204	yjcD	+	4527439	4528788	134	68	79	73	42	14	8
SL1344_4205	yjcE	+	4528938	4530584	24	20	21	20	32	20	35
SL1344_4206		-	4530679	4531566	19	20	18	19	31	13	22
SL1344_4207		+	4531670	4532080	6	43	38	41	53	1	38
SL1344_4208		+	4532073	4532762	4	14	11	13	7	1	5
SL1344_4209	actP	-	4532801	4534450	8	8	6	7	7	3	3
SL1344_4210	yjcH	-	4534447	4534761	9	6	9	7	6	0	3
SL1344_4211	acs	-	4535007	4536965	20	19	17	18	17	16	9
SL1344_4212		+	4537152	4537298	74	24	23	23	49	61	226
SL1344_4213	nrfA	+	4537397	4538833	2	1	1	1	1	1	5
SL1344_4214	nrfB	+	4538945	4539511	19	1	3	2	5	2	18
SL1344_4215	nrfC	+	4539508	4540179	7	6	5	5	5	2	9
SL1344_4216	nrfD	+	4540176	4541132	1	1	2	1	2	1	3
SL1344_4217	nrfE	+	4541125	4543347	2	2	2	2	2	2	3
SL1344_4218	nrfG	+	4543344	4543964	2	1	0	1	1	0	2
SL1344_4219	gltP	+	4544309	4545619	38	49	50	49	45	12	39
SL1344_4220	yjcO	-	4545777	4546388	34	21	26	23	15	21	36
SL1344_4221	SC4B5.11c	-	4546643	4548790	8	12	10	11	10	5	7
SL1344_4223	lpxO	-	4549145	4550053	47	164	149	157	218	45	70
SL1344_4224	phnO	-	4550311	4550745	23	117	110	114	148	34	19
SL1344_4225	phnB	-	4550897	4551340	12	30	24	27	83	6	25
SL1344_4226	phnA	-	4551460	4551795	72	25	26	26	21	5	20
SL1344_4227	proP	+	4552263	4553765	60	81	73	77	143	27	216
STnc630		+	4553814	4553973	1563	9778	11016	10397	14178	35816	9685
SL1344_4228	basS	-	4553932	4555002	84	135	124	129	81	20	65
SL1344_4229	basR	-	4555012	4555680	72	185	158	172	135	45	67
SL1344_4230	yjdB	-	4555677	4557320	124	245	217	231	126	166	157
SL1344_4231	adiC	-	4557454	4558791	6	6	8	7	6	3	8
SL1344_4232	adiY	-	4558931	4559692	3	4	3	3	3	2	6
STnc1180		-	4559978	4559884	32	33	21	27	48	60	67
SL1344_4233	adi	-	4559990	4562260	3	5	4	5	4	1	3
STnc4110		+	4562398	4562462	43	29	28	28	26	215	86
SL1344_4234	melR	-	4562490	4563422	5	3	3	3	5	4	5
SL1344_4235	melA	+	4563691	4565046	1	1	2	1	2	0	1
SL1344_4236	melB	+	4565130	4566560	2	3	3	3	4	2	4
SL1344_4237	fumB	-	4566658	4568304	6	7	5	6	5	5	7
SL1344_4238	dcuB	-	4568400	4569740	2	4	3	4	3	3	3
SL1344_4239		-	4569887	4570153	3	25	24	24	46	86	52
SL1344_4240	dcuR	-	4570470	4571189	24	22	18	20	25	12	33
SL1344_4241	dcuS	-	4571186	4572817	16	11	11	11	19	14	15
SL1344_4242		+	4573173	4575602	2	6	5	5	4	2	5
SL1344_4243		+	4575616	4576242	2	6	3	4	2	1	3
SL1344_4244		+	4576235	4577008	2	5	5	5	3	1	2
SL1344_4245		+	4577024	4577677	8	13	11	12	9	2	5
SL1344_4246		-	4577761	4579161	1	1	1	1	1	1	1
SL1344_4247		+	4579465	4580370	6	5	3	4	4	3	6
STnc440		+	4580486	4580566	909	22262	27374	24818	36457	18442	3189
SL1344_4248		-	4580664	4580933	9	0	1	1	1	0	5
SL1344_4249		-	4580941	4581156	22	8	5	7	7	7	21
SL1344_4250	rtsB	-	4581179	4581466	36	2	1	2	7	0	31
SL1344_4251	rtsA	-	4581463	4582338	56	6	6	6	10	3	56
SL1344_4252		-	4582603	4582824	2	1	2	1	1	0	3
SL1344_4253		+	4583141	4583434	62	56	53	55	51	26	36
SL1344_4254		+	4583431	4583922	16	21	17	19	18	4	10
SL1344_4255	phoN	-	4584170	4584922	60	881	714	797	1171	64	47
SL1344_4256		-	4584965	4585099	0	2	1	1	1	0	0
SL1344_4257		-	4586132	4586509	4	3	4	3	2	1	2
SL1344_4258		+	4586581	4586913	13	20	17	19	19	6	15
SL1344_4259	yjdC	-	4587352	4587927	71	99	87	93	167	31	106
SL1344_4260	dipZ	-	4587964	4589667	30	19	19	19	12	3	14
SL1344_4261	cutA	-	4589643	4589990	28	35	30	32	22	10	20
SL1344_4262	dcuA	-	4590111	4591295	14	10	12	11	8	4	9
STnc3000		+	4591419	4591506	51	38	28	33	58	163	164
SL1344_4263	aspA	-	4591527	4592963	61	102	75	88	162	66	150
SL1344_4264	fxsA	+	4593265	4593780	113	92	93	93	55	34	184
SL1344_4265	yjeH	-	4593839	4595080	39	98	113	105	246	19	30
SL1344_4266	groES	+	4595356	4595649	2035	2619	2240	2429	988	368	685
SL1344_4267	groEL	+	4595693	4597339	662	997	735	866	320	197	233
SL1344_4268	yjeI	+	4597565	4597936	261	249	225	237	197	225	222
SL1344_4269	yjeJ	-	4597984	4598841	19	14	13	13	15	9	31
SL1344_4270	yjeK	-	4599123	4600151	54	46	42	44	54	11	40
SL1344_4271	efp	+	4600192	4600758	470	394	405	399	245	46	137
SL1344_4272	ecnA	+	4600777	4600953	65	59	51	55	25	23	22
SL1344_4273	ecnB	+	4601061	4601207	1095	1540	1258	1399	5751	1646	3576
SL1344_4274	ecnR	-	4601238	4601825	90	19	18	19	31	15	28
SL1344_4275	sugE	+	4602082	4602399	55	37	49	43	42	23	63
SL1344_4276	blc	-	4602416	4602949	10	25	24	25	79	16	59
SL1344_4277	frdD	-	4603061	4603420	13	16	23	20	25	10	19
SL1344_4278	frdC	-	4603431	4603826	10	14	12	13	18	5	9
SL1344_4279	frdB	-	4603837	4604571	11	15	12	14	16	7	7
SL1344_4280	frdA	-	4604564	4606354	8	10	8	9	12	5	6
SL1344_4281	yjeA	+	4606677	4607654	40	30	31	31	14	6	9
SL1344_4282	yjeM	+	4607880	4609382	4	3	4	3	4	3	5
SL1344_4283	yjeO	+	4609434	4609748	52	50	34	42	60	77	95
SL1344_4284	yjeP	-	4609815	4613117	29	27	24	25	26	3	15
