locus_tag	common gene name	strand	start	end	Anaerobic growth	Aerobic shock
SL1344_3927	tatA	+	4202050	4202304	397	529
SL1344_3928	tatB	+	4202308	4202856	144	157
SL1344_3929	tatC	+	4202859	4203638	63	92
SL1344_3930	tatD	+	4203668	4204462	5	10
SL1344_3931	rfaH	-	4204470	4204958	50	111
SL1344_3932	yigC	+	4205144	4206622	65	146
SL1344_3933	fre	+	4206708	4207409	58	118
SL1344_3934		+	4207663	4209486	8	14
STnc790		-	4209681	4209486	22	82
SL1344_3935	fadA	-	4209683	4210846	2	19
SL1344_3936	fadB	-	4210856	4213045	1	20
SL1344_3937	pepQ	+	4213235	4214566	45	62
SL1344_3938	yigZ	+	4214566	4215180	61	65
SL1344_3939	trkH	+	4215219	4216670	40	49
SL1344_3940	hemG	+	4216682	4217227	37	95
SL1344_3941	mobB	-	4223123	4223638	24	17
SL1344_3942	mobA	-	4223635	4224219	32	28
SL1344_3943	yihD	+	4224289	4224558	215	145
SL1344_3944	rodA	+	4224635	4225621	113	177
SL1344_3945	dsbA	+	4225638	4226261	132	286
SL1344_3946	yihG	-	4226274	4227182	18	17
SL1344_3947	polA	+	4227570	4230356	33	39
Spf		+	4230505	4230614	3777	8595
SL1344_3948	engB	-	4230691	4231290	54	53
CsrC		+	4231596	4231839	10946	7243
SL1344_3950	yihI	+	4231906	4232421	67	113
SL1344_3951	hemN	+	4232610	4233983	28	38
SL1344_3951A	yshB	-	4234073	4234183	439	580
SL1344_3952	glnG	-	4234296	4235705	7	16
SL1344_3953	glnL	-	4235714	4236763	11	25
STnc800		-	4237036	4236852	177	359
SL1344_3954	glnA	-	4237038	4238447	13	65
SL1344_3955	typA	+	4238823	4240646	39	238
SL1344_3956		-	4240701	4241435	6	8
SL1344_3957		-	4241420	4242298	2	4
SL1344_3958		-	4242295	4243536	4	4
SL1344_3959		-	4243538	4244401	4	8
SL1344_3960		-	4244406	4245431	4	5
SL1344_3961		-	4245444	4246292	2	4
SL1344_3962	ompL	-	4246449	4247141	1	2
SL1344_3963	yihO	-	4247209	4248630	7	6
SL1344_3964	yihP	-	4248676	4250058	5	6
STnc3120		+	4249943	4250101	69	109
SL1344_3965	yihQ	-	4250104	4252140	3	3
SL1344_3966	yihR	-	4252184	4253035	3	1
SL1344_3967	yihS	-	4253045	4254286	1	2
SL1344_3968	yihT	-	4254302	4255180	1	1
SL1344_3969	yihU	-	4255203	4256099	1	1
SL1344_3970	yihV	+	4256258	4257160	3	3
SL1344_3971	yihW	+	4257194	4257997	32	42
SL1344_3972	yihX	+	4258188	4258787	31	91
SL1344_3973	rbn	+	4258781	4259653	46	67
SL1344_3974	yihZ	+	4259650	4260087	49	69
SL1344_3975	yiiD	+	4260084	4261073	31	57
SL1344_3976		-	4261088	4261516	16	26
SL1344_3977		-	4261531	4261842	30	56
SL1344_3978		-	4261928	4262857	4	10
SL1344_3979		+	4263075	4263386	51	82
SL1344_3980		+	4263387	4263677	16	33
SL1344_3981	fdhE	-	4263724	4264653	58	196
SL1344_3982	fdoI	-	4264650	4265285	81	348
SL1344_3983	fdoH	-	4265282	4266184	80	357
SL1344_3984	fdoG	-	4266197	4269247	66	399
SL1344_3986	fdhD	+	4269442	4270278	23	25
SL1344_3987		-	4270546	4271523	9	12
SL1344_3988	yiiG	+	4271802	4272860	1	2
SL1344_3989		-	4273215	4273538	5	12
SL1344_3990		-	4273538	4274197	11	13
SL1344_3991		+	4274280	4274846	50	40
SL1344_3992	yiiL	-	4274935	4275249	27	14
SL1344_3993		-	4275246	4276394	7	2
SL1344_3994	rhaD	-	4276521	4277348	5	3
SL1344_3995	rhaA	-	4277491	4278750	0	1
SL1344_3996	rhaB	-	4278747	4280216	0	1
SL1344_3997	rhaS	+	4280504	4281340	3	7
SL1344_3998	rhaR	+	4281493	4282341	13	5
SL1344_3999	rhaT	-	4282338	4283372	3	4
SL1344_4000		+	4283991	4284674	2	3
SL1344_4001		-	4284832	4286139	2	3
SL1344_4002		-	4286132	4286647	0	0
SL1344_4003		-	4286666	4287649	1	1
SL1344_4004	sodA	+	4287978	4288598	11	341
SL1344_4005	yiiM	+	4288668	4289357	28	27
SL1344_4006		+	4289369	4289764	52	40
SL1344_4007	cpxA	-	4289815	4291188	38	78
SL1344_4008	cpxR	-	4291185	4291883	36	68
SL1344_4009	cpxP	+	4292034	4292534	172	397
STnc870		+	4292541	4292598	752	2006
SL1344_4010	fieF	+	4292682	4293584	52	63
SL1344_4011	pfkA	+	4293769	4294731	68	63
SL1344_4012	sbp	+	4294935	4295924	3	3
SL1344_4013	cdh-a	+	4296025	4296780	15	58
SL1344_4014		+	4297043	4298377	1	2
SL1344_4015		+	4298388	4299347	2	2
SL1344_4016		+	4299357	4300397	45	49
SL1344_4017		+	4300460	4301182	31	53
SL1344_4018		+	4301280	4301444	3	9
SL1344_4019	cdh-b	+	4301460	4301591	11	5
SL1344_4020		-	4301681	4301947	9	8
SL1344_4021	ydeV	-	4302045	4303637	5	6
SL1344_4022	ydeW	-	4303725	4304684	7	9
SL1344_4023	ego	+	4304940	4306475	2	2
SL1344_4024	ydeY	+	4306469	4307512	3	2
SL1344_4025	ydeZ	+	4307509	4308510	4	4
SL1344_4026	yneA	+	4308539	4309561	6	4
SL1344_4027	yneB	+	4309590	4310465	19	9
SL1344_4028	yneC	+	4310545	4310838	11	20
SL1344_4029		+	4310848	4311612	16	16
SL1344_4030	tpiA	-	4311704	4312471	360	247
SL1344_4031	yiiQ	-	4312584	4313180	27	37
SL1344_4032	yiiR	+	4313281	4313709	42	32
SL1344_4033	fpr	-	4313816	4314562	31	49
SL1344_4034	glpX	-	4314659	4315669	23	28
SL1344_4035	glpK	-	4315781	4317289	144	198
SL1344_4036	glpF	-	4317310	4318155	99	150
SL1344_4037	yiiU	+	4318554	4318793	582	500
SL1344_4038	menG	-	4319015	4319500	244	167
SL1344_4039	menA	-	4319593	4320522	9	18
SL1344_4040	hslU	-	4320589	4321920	67	133
SL1344_4041	hslV	-	4321930	4322460	25	122
SL1344_4042	ftsN	-	4322552	4323526	67	92
SL1344_4043	cytR	-	4323620	4324645	30	25
SL1344_4044	priA	-	4324800	4326998	22	39
SL1344_4045	rpmE	+	4327202	4327414	134	488
SL1344_4046		-	4327460	4328122	4	5
IsrP		+	4328158	4328305	25	37
SL1344_4047		-	4328323	4330113	5	3
SL1344_4048	metJ	-	4330570	4330887	88	121
SL1344_4049	metB	+	4331152	4332312	13	28
SL1344_4050	metL	+	4332315	4334747	16	29
STnc4070		-	4334856	4334758	74	32
SL1344_4051		-	4335001	4335720	1	3
SL1344_4052		-	4335723	4336721	1	1
SL1344_4053		-	4336956	4338080	9	4
SL1344_4054		+	4338216	4339772	5	6
STnc4080		-	4339930	4339806	10	7
SL1344_4055	metF	+	4339967	4340857	15	13
SL1344_4056	katG	+	4341022	4343202	96	26
SL1344_4057	yijF	-	4343260	4343883	16	5
SL1344_4058	gldA	-	4344142	4345245	78	16
SL1344_4059	talC	-	4345257	4345919	31	14
SL1344_4060	ptsA	-	4345930	4348431	5	5
SL1344_4061	frwC	+	4348740	4349819	5	2
SL1344_4062	frwB	+	4349834	4350154	16	15
SL1344_4063	pflD	+	4350253	4352550	15	15
SL1344_4064	pflC	+	4352516	4353394	24	31
SL1344_4065	frwD	+	4353396	4353749	12	17
SL1344_4066	yijO	-	4353736	4354587	39	40
SL1344_4068	yijP	-	4354748	4356481	65	74
STnc1600		+	4356617	4356687	135	69
SL1344_4069	ppc	-	4356692	4359343	36	43
SL1344_4070	argE	-	4359712	4360863	29	21
SL1344_4071	argC	+	4360952	4361956	14	11
SL1344_4072	argB	+	4361964	4362740	12	16
SL1344_4073	argH	+	4362858	4364234	14	17
OxyS		-	4364424	4364306	1263	3794
SL1344_4074	oxyR	+	4364519	4365436	67	66
SL1344_4075	udhA	-	4365419	4366819	28	179
SL1344_4076	yijC	+	4367018	4367653	79	92
SL1344_4077	yijD	+	4367669	4368028	82	59
SL1344_4078	trmA	-	4368075	4369175	15	32
SL1344_4079	btuB	+	4369507	4371393	28	54
SL1344_4080	murI	+	4371338	4372189	60	61
SL1344_4081	murB	+	4378004	4379032	26	33
SL1344_4082	birA	+	4379029	4379991	31	35
SL1344_4083	coaA	-	4380026	4380976	19	40
SL1344_4084		-	4381185	4381358	3	3
SL1344_4085	tufB	+	4381935	4383119	202	652
SL1344_4086	secE	+	4383349	4383732	99	345
SL1344_4087	nusG	+	4383734	4384279	135	377
SL1344_4088	rplK	+	4384437	4384865	143	864
SL1344_4089	rplA	+	4384869	4385573	193	1131
SL1344_4090	rplJ	+	4385993	4386490	456	2740
SL1344_4091	rplL	+	4386557	4386922	792	3148
SL1344_4092	rpoB	+	4387240	4391268	98	374
SL1344_4093	rpoC	+	4391345	4395568	104	382
SL1344_4094		+	4395610	4395933	5	23
STnc3490		-	4395692	4395604	25	63
SL1344_4095		-	4395939	4396283	2	3
SL1344_4096	sseK1	+	4396682	4397692	22	32
SL1344_4097		+	4398015	4398203	31	56
SL1344_4098	thiH	-	4398354	4399487	3	10
SL1344_4099	thiG	-	4399484	4400254	1	11
SL1344_4100	thiS	-	4400256	4400456	1	14
SL1344_4101	thiF	-	4400437	4401195	2	12
SL1344_4102	thiE	-	4401188	4401823	2	14
SL1344_4103	thiC	-	4401823	4403718	3	17
STnc1460		-	4404050	4403811	2313	2525
SL1344_4104	rsd	-	4404082	4404570	12	76
SL1344_4105	nudC	+	4404663	4405436	16	28
SL1344_4106	hemE	+	4405477	4406541	30	44
SL1344_4107	nfi	+	4406551	4407222	27	52
SL1344_4108	yjaG	+	4407264	4407854	68	111
SL1344_4109	hupA	+	4408041	4408313	1536	2128
SL1344_4110	yjaH	+	4408325	4409017	44	67
SL1344_4111	zraP	-	4409059	4409514	39	3
SL1344_4112	hydH	+	4409768	4411165	14	22
SL1344_4113	hydG	+	4411171	4412496	23	30
SL1344_4114	purD	-	4412493	4413782	5	18
SL1344_4115	purH	-	4413794	4415383	4	16
SL1344_4116	yjaB	-	4421537	4421974	65	65
SL1344_4117	metA	+	4422131	4423060	17	15
SL1344_4118	aceB	+	4423329	4424930	2	5
SL1344_4119	aceA	+	4424962	4426266	3	7
SL1344_4120	aceK	+	4426368	4428119	4	7
SL1344_4121		-	4428083	4428517	9	22
SL1344_4122	iclR	-	4428501	4429325	17	50
SL1344_4123	metH	+	4429629	4433312	17	31
SL1344_4124	yjbB	+	4433654	4435210	19	22
SL1344_4125	pepE	-	4435286	4435975	79	26
SL1344_4126		+	4436047	4436148	19	28
SL1344_4127		+	4436183	4436722	50	85
SL1344_4128	yjbC	+	4436769	4437638	29	50
SL1344_4129	yjbD	-	4437635	4437907	61	39
SL1344_4130		-	4438005	4438946	8	9
SL1344_4131		-	4439208	4439936	8	2
SL1344_4132		-	4440133	4440423	1	2
SL1344_4133		-	4440672	4441127	3	6
SL1344_4134		-	4441124	4441729	2	6
SL1344_4135		-	4441734	4443479	4	4
SL1344_4136		-	4443482	4444114	1	2
SL1344_4137		-	4444107	4445222	1	1
SL1344_4138		-	4445213	4445572	1	1
SL1344_4139		-	4445736	4447283	7	17
SL1344_4140	gtrBb	-	4447283	4448212	3	10
SL1344_4141	gtrAb	-	4448209	4448535	24	18
STnc4100		+	4448721	4448838	109	69
SL1344_4142		-	4448899	4449621	6	6
SL1344_4143		-	4449631	4450674	2	3
SL1344_4144		-	4450662	4450871	0	3
SL1344_4145		-	4450871	4451824	1	2
SL1344_4146		-	4451824	4454178	1	1
SL1344_4147		-	4454363	4454680	0	3
SL1344_4148		-	4454732	4455256	2	4
SL1344_4149		-	4455256	4456683	2	3
SL1344_4150		-	4456673	4456870	1	2
SL1344_4151		-	4456867	4457322	1	1
SL1344_4152		-	4457482	4457796	1	1
SL1344_4153		-	4457809	4458414	1	1
SL1344_4154		-	4458417	4458704	0	2
SL1344_4155		+	4459280	4459627	32	32
SL1344_4156	lysC	-	4459760	4461109	21	91
SL1344_4157	pgi	+	4461454	4463103	95	96
SL1344_4158	yjbE	+	4463547	4463789	10	15
SL1344_4159	yjbF	+	4463823	4464491	1	5
SL1344_4160	yjbG	+	4464488	4465225	1	4
SL1344_4161	yjbH	+	4465225	4467321	9	8
SL1344_4162	yjbA	+	4467464	4467874	25	52
STnc810		-	4467935	4467989	48	14
SL1344_4163	malG	-	4468040	4468930	4	3
SL1344_4164	malF	-	4468945	4470489	2	2
SL1344_4166	malE	-	4470621	4471820	11	8
SL1344_4167	malK	+	4472173	4473282	2	2
SL1344_4168	lamB	+	4473371	4474729	14	9
SL1344_4169	malM	+	4474893	4475810	18	12
STnc2130		+	4475778	4475868	2876	1216
SL1344_4170	ubiC	+	4475991	4476488	30	57
SL1344_4171	ubiA	+	4476502	4477374	30	53
SL1344_4172	plsB	-	4477473	4479893	52	80
SL1344_4173	dgkA	+	4480064	4480432	51	66
SL1344_4174	lexA	+	4480541	4481149	99	216
SL1344_4175	dinF	+	4481328	4482653	10	23
SL1344_4176	yjbJ	+	4482782	4482994	449	880
SL1344_4177	zur	-	4483093	4483608	33	34
SL1344_4178		+	4483855	4485165	17	24
SL1344_4179	yjbN	+	4485253	4486251	30	50
SL1344_4180	pspG	+	4486464	4486661	7	13
STnc880		+	4486746	4486824	1261	1113
SL1344_4181	qor	-	4486836	4487819	29	21
SL1344_4182	dnaB	+	4487884	4489299	28	65
SL1344_4183	alr-b	+	4489331	4490410	22	34
SL1344_4184	tyrB	+	4490596	4491789	18	24
SL1344_4185	aphA	+	4491976	4492689	31	41
SL1344_4186	yjbQ	+	4492818	4493234	60	64
SL1344_4187	yjbR	+	4493237	4493593	28	18
SL1344_4188		-	4493594	4493932	1	2
SL1344_4189		-	4493919	4494374	0	1
SL1344_4190	uvrA	-	4494506	4497331	26	40
SL1344_4191		+	4497296	4497412	7	7
SL1344_4192	ssb	+	4497579	4498109	77	165
SL1344_4193	siiA	+	4499150	4499782	177	1487
SL1344_4194	siiB	+	4499779	4501167	105	899
SL1344_4195	siiC	+	4501157	4502476	144	1052
SL1344_4196	siiD	+	4502473	4503750	157	1386
SL1344_4197	siiE	+	4503767	4520446	41	385
SL1344_4198	siiF	+	4520486	4522552	48	214
SL1344_4199	yjcB	-	4522830	4523111	10	43
SL1344_4200	yjcC	+	4523674	4525275	2	17
SL1344_4201	soxS	-	4525263	4525586	10	108
SL1344_4202	soxR	+	4525673	4526131	19	28
SraL		-	4526303	4526163	807	365
SL1344_4203		+	4526424	4527092	27	56
SL1344_4204	yjcD	+	4527439	4528788	8	51
SL1344_4205	yjcE	+	4528938	4530584	48	63
SL1344_4206		-	4530679	4531566	25	30
SL1344_4207		+	4531670	4532080	5	3
SL1344_4208		+	4532073	4532762	2	4
SL1344_4209	actP	-	4532801	4534450	2	7
SL1344_4210	yjcH	-	4534447	4534761	2	4
SL1344_4211	acs	-	4535007	4536965	1	23
SL1344_4212		+	4537152	4537298	34	68
SL1344_4213	nrfA	+	4537397	4538833	30	3
SL1344_4214	nrfB	+	4538945	4539511	37	19
SL1344_4215	nrfC	+	4539508	4540179	23	9
SL1344_4216	nrfD	+	4540176	4541132	14	1
SL1344_4217	nrfE	+	4541125	4543347	10	3
SL1344_4218	nrfG	+	4543344	4543964	7	2
SL1344_4219	gltP	+	4544309	4545619	29	78
SL1344_4220	yjcO	-	4545777	4546388	13	20
SL1344_4221	SC4B5.11c	-	4546643	4548790	213	22
SL1344_4223	lpxO	-	4549145	4550053	24	58
SL1344_4224	phnO	-	4550311	4550745	15	20
SL1344_4225	phnB	-	4550897	4551340	16	23
SL1344_4226	phnA	-	4551460	4551795	22	71
SL1344_4227	proP	+	4552263	4553765	73	111
STnc630		+	4553814	4553973	1343	1388
SL1344_4228	basS	-	4553932	4555002	50	87
SL1344_4229	basR	-	4555012	4555680	36	87
SL1344_4230	yjdB	-	4555677	4557320	45	95
SL1344_4231	adiC	-	4557454	4558791	135	14
SL1344_4232	adiY	-	4558931	4559692	208	17
STnc1180		-	4559978	4559884	432	138
SL1344_4233	adi	-	4559990	4562260	55	7
STnc4110		+	4562398	4562462	51	27
SL1344_4234	melR	-	4562490	4563422	10	7
SL1344_4235	melA	+	4563691	4565046	24	6
SL1344_4236	melB	+	4565130	4566560	18	6
SL1344_4237	fumB	-	4566658	4568304	18	15
SL1344_4238	dcuB	-	4568400	4569740	19	13
SL1344_4239		-	4569887	4570153	8	82
SL1344_4240	dcuR	-	4570470	4571189	24	25
SL1344_4241	dcuS	-	4571186	4572817	18	16
SL1344_4242		+	4573173	4575602	26	3
SL1344_4243		+	4575616	4576242	14	3
SL1344_4244		+	4576235	4577008	24	3
SL1344_4245		+	4577024	4577677	29	11
SL1344_4246		-	4577761	4579161	1	2
SL1344_4247		+	4579465	4580370	22	97
STnc440		+	4580486	4580566	3145	2363
SL1344_4248		-	4580664	4580933	49	224
SL1344_4249		-	4580941	4581156	150	433
SL1344_4250	rtsB	-	4581179	4581466	312	826
SL1344_4251	rtsA	-	4581463	4582338	491	1221
SL1344_4252		-	4582603	4582824	2	5
SL1344_4253		+	4583141	4583434	38	84
SL1344_4254		+	4583431	4583922	16	31
SL1344_4255	phoN	-	4584170	4584922	27	68
SL1344_4256		-	4584965	4585099	1	0
SL1344_4257		-	4586132	4586509	2	3
SL1344_4258		+	4586581	4586913	12	23
SL1344_4259	yjdC	-	4587352	4587927	49	102
SL1344_4260	dipZ	-	4587964	4589667	11	20
SL1344_4261	cutA	-	4589643	4589990	11	25
SL1344_4262	dcuA	-	4590111	4591295	255	23
STnc3000		+	4591419	4591506	12	42
SL1344_4263	aspA	-	4591527	4592963	1159	171
SL1344_4264	fxsA	+	4593265	4593780	39	97
SL1344_4265	yjeH	-	4593839	4595080	23	29
SL1344_4266	groES	+	4595356	4595649	495	2415
SL1344_4267	groEL	+	4595693	4597339	169	1105
SL1344_4268	yjeI	+	4597565	4597936	299	229
SL1344_4269	yjeJ	-	4597984	4598841	12	21
SL1344_4270	yjeK	-	4599123	4600151	29	55
SL1344_4271	efp	+	4600192	4600758	163	390
SL1344_4272	ecnA	+	4600777	4600953	28	52
SL1344_4273	ecnB	+	4601061	4601207	1713	1819
SL1344_4274	ecnR	-	4601238	4601825	16	59
SL1344_4275	sugE	+	4602082	4602399	34	48
SL1344_4276	blc	-	4602416	4602949	30	42
SL1344_4277	frdD	-	4603061	4603420	276	58
SL1344_4278	frdC	-	4603431	4603826	187	40
SL1344_4279	frdB	-	4603837	4604571	231	51
SL1344_4280	frdA	-	4604564	4606354	166	45
SL1344_4281	yjeA	+	4606677	4607654	13	24
SL1344_4282	yjeM	+	4607880	4609382	6	7
SL1344_4283	yjeO	+	4609434	4609748	91	48
SL1344_4284	yjeP	-	4609815	4613117	19	28
SL1344_4285	psd	-	4613160	4614128	22	49
SL1344_4286	yjeQ	-	4614220	4615296	53	84
SL1344_4287	orn	+	4615379	4615924	61	46
SL1344_4288		-	4615986	4616726	33	19
SL1344_4288A	yjeV	+	4617775	4617828	2	12
SL1344_4289	yjeS	-	4617811	4618950	19	20
SL1344_4290	yjeF	+	4618949	4620496	22	33
SL1344_4291	yjeE	+	4620468	4620929	25	56
SL1344_4292	amiB	+	4620946	4622265	45	65
SL1344_4293	mutL	+	4622275	4624131	41	45
SL1344_4294	miaA	+	4624124	4625074	235	431
SL1344_4295	hfq	+	4625157	4625465	665	883
SL1344_4296	hflX	+	4625537	4626817	237	371
SL1344_4297	hflK	+	4627032	4628291	93	214
SL1344_4298	hflC	+	4628294	4629298	115	245
SL1344_4299	purA	+	4629677	4630975	270	291
SL1344_4300	nsrR	+	4631182	4631607	101	96
SL1344_4301	rnr	+	4631645	4634083	79	75
SL1344_4302	yjfH	+	4634174	4634905	108	74
SL1344_4303	yjfI	+	4635037	4635441	3	10
SL1344_4304	yjfJ	+	4635456	4636154	2	7
SL1344_4305		+	4636154	4637224	1	3
SL1344_4306	yjfK	+	4637197	4637880	3	4
SL1344_4307	yjfL	+	4637898	4638296	8	9
SL1344_4308	yjfM	+	4638306	4638944	2	7
SL1344_4309	yjfC	+	4638947	4640110	7	5
SL1344_4310	aidB	+	4640195	4641817	12	5
SL1344_4311	yjfN	-	4641862	4642182	29	18
SL1344_4312	yjfO	-	4642268	4642570	110	43
SL1344_4313	yjfP	+	4642781	4643530	18	21
SL1344_4314	yjfQ	-	4643527	4644282	14	26
SL1344_4315	yjfR	-	4644387	4645451	1	2
SL1344_4316	sgaT	+	4645814	4647211	2	1
SL1344_4317	sgaB	+	4647227	4647532	3	1
SL1344_4318	ptxA	+	4647542	4648006	3	2
SL1344_4319	sgaH	+	4648020	4648670	5	4
SL1344_4320	sgaU	+	4648680	4649534	4	5
SL1344_4321	sgaE	+	4649534	4650220	7	7
SL1344_4322	yjfY	-	4650349	4650624	20	13
STnc4120		-	4650411	4650288	96	73
SL1344_4323		+	4650818	4651024	223	834
SL1344_4324	rpsF	+	4651095	4651490	70	694
SL1344_4325	priB	+	4651497	4651811	131	1113
SL1344_4326	rpsR	+	4651816	4652043	86	905
SL1344_4327	rplI	+	4652085	4652534	104	840
SL1344_4328	yifZ	+	4652682	4653608	12	13
SL1344_4329	ytfB	-	4653658	4654293	60	57
SL1344_4330	fklB	+	4654471	4655133	27	67
SL1344_4331	cycA	+	4655429	4656838	11	28
SL1344_4332	ytfE	-	4656950	4657612	6	4
SL1344_4333	ytfF	-	4657715	4658680	3	16
SL1344_4334	ytfG	-	4658761	4659609	1	2
SL1344_4335	ytfH	+	4659697	4660083	21	27
SL1344_4336	cpdB	-	4660141	4662084	18	7
SL1344_4337	cysQ	+	4662352	4663092	53	63
SL1344_4338	ytfJ	-	4663082	4663639	12	13
SL1344_4339	ytfK	+	4663966	4664172	1517	7316
SL1344_4340	ytfL	-	4664257	4665600	35	52
SL1344_4341	msrA	-	4665783	4666421	12	46
SL1344_4342	ytfM	+	4666634	4668367	29	48
SL1344_4343	ytfN	+	4668364	4672143	43	53
SL1344_4344	ytfP	+	4672146	4672490	145	195
SL1344_4345		-	4672544	4673752	4	4
SL1344_4346		-	4673749	4674912	7	5
SL1344_4347	ppa	-	4675323	4675853	428	719
SL1344_4348	fbp	-	4676080	4677078	159	240
SL1344_4349	mpl	+	4677253	4678632	45	66
SL1344_4350	iolR	+	4679123	4679956	22	49
SL1344_4351	iolT1	-	4680007	4681377	7	9
SL1344_4352	iolT2	+	4681899	4683335	3	8
STnc1740		-	4683513	4683334	103	66
SL1344_4353	iolB	-	4683688	4684497	10	10
STnc2160		-	4683700	4683637	148	41
SL1344_4354	iolA	-	4684522	4686027	7	6
SL1344_4354A		-	4686043	4686345	2	2
SL1344_4355		+	4686467	4687291	4	2
SL1344_4356	iolE	+	4687566	4688471	1	1
SL1344_4357	iolG1	+	4688490	4689500	4	6
SL1344_4358	srfJ	+	4689597	4690940	3	4
SL1344_4359	iolI1	+	4690941	4691774	10	11
SL1344_4360		-	4691771	4692937	2	2
SL1344_4361	iolC	-	4692998	4694935	3	3
SL1344_4362	iolD	+	4695343	4697292	2	2
SL1344_4363	iolG2	+	4697473	4698495	5	5
SL1344_4364		+	4698568	4699794	3	3
SL1344_4365	iolI2	+	4699955	4700770	2	2
SL1344_4366	iolH	+	4700823	4701707	4	4
SL1344_4367	yjgA	-	4701763	4702314	40	78
SL1344_4368	pmbA	+	4702410	4703762	46	64
SL1344_4369	cybC	+	4703861	4704247	102	309
SL1344_4369A		+	4704251	4704396	26	28
SL1344_4370		+	4704525	4704863	2	3
SL1344_4371		+	4704874	4705236	1	3
SL1344_4372		+	4705236	4705538	1	3
SL1344_4373		+	4705561	4706337	2	3
SL1344_4374		+	4706349	4706993	2	5
SL1344_4375		+	4707052	4708185	2	3
SL1344_4376		+	4708169	4709287	3	5
SL1344_4377		+	4709284	4710024	3	7
SL1344_4378		+	4710041	4711954	11	13
SL1344_4379	relB	+	4712032	4712274	44	53
SL1344_4380	relE	+	4712264	4712548	22	30
SL1344_4381	nrdG	-	4712552	4713016	18	3
SL1344_4382	nrdD	-	4713137	4715275	49	9
SL1344_4383		+	4715480	4715650	3	2
SL1344_4384	treC	-	4715684	4717336	1	2
SL1344_4385	treB	-	4717386	4718803	4	3
SL1344_4386	treR	-	4718941	4719888	7	12
SL1344_4387	mgtA	+	4720272	4722980	5	12
SL1344_4388		-	4723096	4723542	37	34
SL1344_4389	yjgF	-	4723617	4724003	376	257
SL1344_4390	pyrI	-	4724080	4724541	5	12
SL1344_4391	pyrB	-	4724554	4725489	2	5
SL1344_4392	pyrL	-	4725525	4725626	66	351
SL1344_4393		-	4725716	4726204	4	3
SL1344_4394		-	4726391	4727794	3	3
SL1344_4395		-	4727850	4728854	1	0
SL1344_4396		-	4728966	4729898	2	0
SL1344_4397		-	4729909	4731129	2	0
SL1344_4398	yjgK	+	4731805	4732257	37	16
SL1344_4399	argI	-	4732331	4733335	6	5
SL1344_4400	yjgD	+	4733501	4733917	135	101
SL1344_4401	miaE	+	4733929	4734741	13	18
SL1344_4402	ytgA	-	4734975	4735463	8	17
SL1344_4403	yjgM	-	4735570	4736073	37	32
SL1344_4404	yjgN	+	4736268	4737455	12	11
SL1344_4405	valS	-	4737597	4740452	36	111
SL1344_4406	holC	-	4740452	4740895	58	166
SL1344_4407	pepA	-	4741032	4742543	35	122
SL1344_4408		-	4742587	4742706	66	185
SL1344_4409	yjgP	+	4742959	4744038	54	97
SL1344_4410	yjgQ	+	4744038	4745120	47	81
SL1344_4411	idnR	-	4745315	4746313	5	4
SL1344_4412	idnT	-	4746377	4747597	17	5
SL1344_4413	idnO	-	4747758	4748522	2	4
SL1344_4414	idnD	-	4748547	4749578	2	2
SL1344_4415	idnK	+	4749795	4750325	11	11
SL1344_4416	yjgB	-	4750353	4751372	11	49
SL1344_4417		+	4751898	4752167	1	1
SL1344_4418		+	4752547	4756062	19	24
SL1344_4419		+	4756159	4757148	40	47
SL1344_4420		-	4757261	4759345	29	37
SL1344_4421		-	4759356	4761818	31	46
SL1344_4422		-	4761956	4762777	41	51
SL1344_4423		-	4762755	4763846	37	66
SL1344_4424		-	4763846	4767523	31	34
SL1344_4425		-	4767569	4771210	21	40
SL1344_4426		-	4771222	4771824	31	46
SL1344_4427		-	4771821	4772423	34	51
SL1344_4427A		+	4772932	4773205	1	0
SL1344_4429	yeeN	-	4773249	4773974	144	90
SL1344_4430	yjhP	-	4774525	4776156	5	5
SL1344_4431		-	4776161	4776418	35	12
SL1344_4432		+	4776907	4777515	5	1
SL1344_4433		+	4778025	4778762	78	46
SL1344_4434		+	4779038	4779949	16	33
SL1344_4435		+	4780154	4780615	10	16
SL1344_4436		-	4780612	4781286	11	13
SL1344_4437	uxuR	+	4781636	4782409	37	30
SL1344_4438	trpS2	-	4782410	4783423	3	5
IsrQ		+	4783575	4783742	1	1
SL1344_4439		+	4783720	4783872	47	9
SL1344_4440		+	4784225	4784671	24	25
SL1344_4441		+	4784910	4785644	357	74
SL1344_4442	yjiE	-	4785650	4786558	304	25
SL1344_4443	iadA	-	4786677	4787849	1190	86
SL1344_4444	yjiG	-	4787862	4788323	648	36
SL1344_4445	yjiH	-	4788320	4788991	470	21
SL1344_4445A		-	4789349	4789724	31	12
SL1344_4446	yjiJ	-	4789864	4791048	5	50
STnc4260		+	4791125	4791218	14	72
SL1344_4447	yjiN	-	4791268	4792539	26	26
SL1344_4448	yjiO	-	4792626	4793867	13	9
SL1344_4449		+	4794346	4794861	25	11
SL1344_4450		+	4795042	4796412	11	37
SL1344_4451		-	4796507	4796650	15	6
SL1344_4452	yjiS	+	4796617	4796781	2	5
SL1344_4453		-	4796856	4797557	28	20
STnc4130		-	4796864	4796789	223	98
SL1344_4454	symE	-	4797631	4797963	6	11
STnc1470		+	4797958	4798032	3541	3016
SL1344_4455	hsdS	-	4798190	4799599	30	26
