Sequence name	locus tag	Name	Start	End	Strand	L Arabinose logFC	D Maltose monohydrate logFC	Mucin from porcine stomach logFC	N Acetyl D Glucosamine logFC	D Xylose logFC	28°C logFC	42°C logFC	Aerobic shaking logFC	bile salts logFC	deoxycholic acid logFC	Gentamicin logFC	peroxide logFC	pH 6 logFC	Starvation logFC
NC_004663.1	BT_4163	BT_4163	5472288	5474540	+	1.353095783	1.500237169	2.72629674	1.286911895	1.694536509	-1.444549151	0.7986341227	-0.4377218517	-0.5869724297	-0.5049722778	-0.7742559701	-0.3479929731	-0.9738764677	3.959618826
NC_004663.1	BT_4164	BT_4164	5474559	5477825	+	1.330257712	1.155399574	2.503953148	1.094466695	1.705722436	-1.424077109	0.6852273457	-0.2595439938	-0.6436133144	-0.5796427195	-1.472919247	0.07958536621	-0.9531368718	3.494737887
NC_004663.1	BT_4165	BT_4165	5477865	5479424	+	1.078036127	1.239181185	2.432094735	0.950174487	1.663478149	-1.159664586	1.09657027	0.06630329722	-0.8452241793	-0.5315535049	-1.716399217	0.2272507498	-0.7547951283	3.267467659
NC_004663.1	BT_4166	BT_4166	5479433	5481178	+	1.338698344	1.200713141	2.468380249	0.9490998216	1.66452546	-1.604051694	0.1674382764	-0.3351225139	-0.9108296557	-0.8304478316	-2.100563153	-0.3358036946	-0.6177220062	3.485978493
NC_004663.1	BT_4167	BT_4167	5481184	5482926	+	1.390874516	1.210171204	2.441788686	1.343558507	1.894718262	-1.24357406	0.8852180018	-0.008182128503	-0.5373697714	-0.2899530113	-1.078675078	0.1557253259	-0.3669947265	3.490028837
NC_004663.1	BT_4168	BT_4168	5482943	5486095	+	1.304868185	1.098009611	2.524581326	1.268430299	1.690035985	-1.274210055	0.517973957	-0.329700909	-0.3212042203	-0.7970879009	-1.040830348	-0.02175437151	-0.6989186603	3.219132604
NC_004663.1	BT_4169	BT_4169	5486101	5487852	+	1.281847417	1.001716269	2.248495761	1.053705758	1.45629911	-1.163224125	0.4960752737	-0.2326964191	-1.490021675	-0.9509979252	-1.137140055	0.01513203304	-0.6631014631	3.124995862
NC_004663.1	BT_4170	BT_4170	5487885	5489492	+	1.19086693	0.8457167615	2.242268311	1.173550726	1.543208578	-2.345596377	0.3605136488	0.05110534617	-0.7605425664	-1.228517775	-1.391555675	0.01215974202	-0.04463369073	2.64464005
NC_004663.1	BT_4171	BT_4171	5489514	5490167	+	1.085343523	0.4566907672	1.864896178	1.020223155	1.327277568	-1.679635606	0.5416955699	0.07077312439	-0.7184400536	-1.007924361	-1.795462957	0.2421958955	-0.2811003618	2.305278185
NC_004663.1	BT_4172	BT_4172	5490420	5493716	+	1.671247538	1.49614549	2.926995024	2.267459488	2.363716235	-2.518424032	0.6062254796	0.0932756827	-2.154906135	-1.786669857	-0.7618940474	0.002779655761	-0.5294578871	3.929248413
NC_004663.1	BT_4173	BT_4173	5493795	5495369	-	0.2815168405	0.5293064883	0.3895875596	0.334218659	0.4328648956	0.4151432506	0.3699957423	-0.2954741522	0.5415264262	0.9563250272	0.9155629768	-0.08664058969	-0.2397899659	0.6281547065
NC_004663.1	BT_4174	BT_4174	5495430	5496590	-	0.06843729821	0.5092627415	0.4817368991	0.1703365875	0.2267840392	0.01251326368	-0.02067437194	-0.02398392106	0.1521047377	0.3551100114	0.1250964024	-0.1778271861	-0.4316173077	0.1774950204
NC_004663.1	BT_4175	BT_4175	5496857	5498698	+	0.5386145725	0.8682162477	1.479445605	0.917028434	0.7215681192	-1.442679053	0.1494781708	-0.200829367	-1.253757169	-1.276103377	-0.8519406771	-0.3415774156	-0.2388336362	1.397352696
NC_004663.1	BT_4176	BT_4176	5498702	5500099	+	0.1632710866	0.5709871732	1.094343212	0.9555064932	0.7647698594	-1.878866456	0.3766614968	-0.03028785981	-2.115821539	-1.977012822	-1.938258145	-0.09580946375	-0.5554255802	1.081407321
NC_004663.1	BT_4177	BT_4177	5500130	5500444	+	0.7810528618	0.7078660609	1.278295063	0.8470822737	1.474715363	-2.194355636	0.5187286681	0.458727215	-2.39574462	-2.50262717	-2.196464915	0.00711903273	-0.5569007723	2.13879808
NC_004663.1	BT_4178	BT_4178	5500587	5504888	+	0.5999496797	0.9288111569	0.897023105	0.5140990956	0.9900373162	0.402755347	0.4828223292	0.191280859	1.10272309	1.012651142	0.3380229784	0.07903740828	-0.1808653075	1.651813528
NC_004663.1	BT_4179	BT_4179	5505198	5506823	+	0.8376721845	0.8599568718	1.234671949	0.7404466095	1.194818924	-0.5733958537	0.9309425965	-0.5310790494	0.57759273	0.5263895619	-0.2428861988	0.05350110686	-0.3121099006	2.132506088
NC_004663.1	BT_4180	BT_4180	5506871	5507674	+	0.8131662712	0.9869939268	1.685654229	1.021752451	1.484867206	-1.039055007	0.8515854987	0.1751365396	-0.3899777924	-0.3160933367	-0.5098889048	-0.03088478767	-0.07040756859	2.270044685
NC_004663.1	BT_4181	BT_4181	5508327	5511296	-	0.7611012063	0.5930414033	1.516854937	0.8407115776	1.136326707	0.6007872496	-0.2444671395	-0.04216016424	0.1262969414	0.5164604678	-0.2868580601	-0.2737302351	0.1527598998	0.8500589116
NC_004663.1	BT_4182	BT_4182	5511384	5515679	-	0.6400432091	0.9743960954	1.668707577	1.088258832	1.151254602	-0.4082963054	0.1553829615	0.04092450867	-0.4483602593	-0.4426314246	-0.2840703662	-0.1338828813	-0.03715072238	1.950755274
NC_004663.1	BT_4183	BT_4183	5516024	5517337	+	-0.07115737574	0.199706519	-0.5138384287	0.1986609829	-0.3946960756	0.1313062738	0.3431647278	0.02268521062	-1.015458793	-0.6201990693	0.2040338404	0.2112018711	-0.1874115092	-0.7473580927
NC_004663.1	BT_4184	BT_4184	5517450	5518100	-	-0.2146168484	-0.07620656022	-0.9473015902	-0.1875856855	-0.3957538384	0.3252656596	0.09507146071	0.2897387595	-0.2517667268	-0.2475314175	0.001011017768	-0.03202008831	-0.09373588909	0.05158258765
NC_004663.1	BT_4185	BT_4185	5518174	5519850	-	0.09887078879	0.4268508012	0.3092717112	0.643172789	0.3819029517	-0.236566255	0.2615992837	-0.08623544712	0.2471577735	0.0312047767	0.2179513437	-0.05651342751	-0.1798734251	0.9906400909
NC_004663.1	BT_4186	BT_4186	5520015	5521247	-	0.02922381708	0.2050214706	-0.1819343356	0.2398867797	0.03749468681	0.2564588022	0.09524988082	-0.1285953486	-0.3501838727	-0.2748602766	0.1567038865	-0.2067857656	-0.4409434148	0.8524782477
NC_004663.1	BT_4187	BT_4187	5521399	5523015	-	0.3511221362	0.6160799997	1.545555634	0.5562925606	0.5289517987	1.115892807	0.09553981277	0.1187164125	0.6875631322	0.9493336877	0.7882683145	0.04890509168	0.03945631457	0.8999275203
NC_004663.1	BT_4188	BT_4188	5523365	5524222	+	-0.4599505545	0.248848205	-0.5831607204	-0.1634711261	-0.3068548165	-0.1511846298	-0.04151646921	-0.1776615333	1.132918175	0.8949714768	0.3137212559	-0.168038859	-0.121385735	-0.9835536323
NC_004663.1	BT_4189	BT_4189	5524229	5525236	+	-0.4138144178	0.1299771595	-0.3473112633	-0.2462786182	-0.325888551	0.3628957173	-0.05496908018	-0.1831246789	1.240461516	1.030362108	0.4159332896	-0.2647215798	-0.04375609395	-1.087957
NC_004663.1	BT_4190	BT_4190	5525277	5525981	+	-0.4053432987	-0.05259919782	-0.4186275793	-0.4187565923	-0.3912248078	1.133941131	0.2297792997	-0.214104871	2.164091139	2.147239749	1.153719343	-0.3051772038	0.0260411559	-1.422639295
NC_004663.1	BT_4191	BT_4191	5525947	5527068	-	0.2693877057	0.1522890193	1.07570517	0.7258640007	0.7091508599	-1.319033695	-0.4769719333	-0.315388343	-1.339014501	-1.408482982	-1.69197684	-0.04783555379	-0.2990975975	1.05838292
NC_004663.1	BT_4192	BT_4192	5527126	5527974	-	-0.01822674699	-0.1479050424	-0.2715499324	0.09679992818	-0.1255510192	0.6107797969	0.03533396275	-0.4043122207	-0.3984539141	0.2031780592	-0.3911800663	-0.209661268	0.1021977549	-0.1867655849
NC_004663.1	BT_4193	BT_4193	5527974	5530184	-	-0.2803268519	-0.1233035252	-0.3951650806	0.00321168973	-0.3263044022	0.3467842683	0.3301978355	-0.06794567937	-0.2733412678	0.1986388986	0.3691697957	-0.005457300871	0.2303651149	0.5251975855
NC_004663.1	BT_4194	BT_4194	5530454	5531401	+	0.1032005088	0.5689182254	0.8688197314	-0.0523680446	0.1844291322	-0.6442951543	-0.7954874756	0.1898200734	1.195198936	0.3249523572	0.07048762403	-0.4302310729	0.07392352087	1.944023096
NC_004663.1	BT_4195	BT_4195	5531429	5531641	+	0.6128339944	0.1197677322	1.428053027	0.8824907135	0.7177490321	-2.20430074	-0.2988108096	0.1581638158	-1.255728905	-2.032232483	-1.786107948	0.06344500007	-0.3140580278	2.120669819
NC_004663.1	BT_4196	BT_4196	5531720	5532022	+	0.0853654542	0.1008401407	0.5000607517	0.1556957647	0.1523267245	-1.026343881	-0.05256866583	0.06676943471	-0.2272950973	-0.882180965	-0.5219451363	0.07585881074	-0.1459517345	2.433407593
NC_004663.1	BT_4198	BT_4198	5532615	5532980	+	-0.04695884732	-0.08334171862	0.2602914864	-0.5951380164	-0.1692139379	-0.6851132862	1.459276124	-0.02175960032	0.8783979247	-0.7638245303	0.1464916311	0.1655983027	0.7362746564	0.01372347307
NC_004663.1	BT_4199	BT_4199	5533015	5534631	+	0.2959202452	0.4501056056	1.000853838	-0.5682875679	0.1605316737	-0.6725948362	1.129491961	-0.008579164935	-0.5392271236	-1.646573084	-0.5758686116	0.1167308542	0.4012502753	0.3580252597
NC_004663.1	BT_4200	BT_4200	5534649	5536781	+	0.3256679821	0.3602024131	1.078783816	-0.9610652874	0.1061597291	-0.5940999165	1.065115534	0.0006227098076	-0.9258138303	-1.584612532	-0.7866717412	0.04518295137	0.2670543515	0.08111994405
NC_004663.1	BT_4201	BT_4201	5536883	5539324	+	0.6290383548	0.4531982983	1.654735189	-0.8918401916	0.3324431103	-0.1780187807	0.8469725068	-0.05071110223	-0.4315055613	-0.7568269438	-0.3593789176	0.04927147411	0.3038643157	0.3671832239
NC_004663.1	BT_4202	BT_4202	5539439	5539882	+	0.6512445377	0.7281862351	2.186171251	-1.018322948	0.6649586507	-0.2246588335	1.119493658	-0.4520263304	-0.3290798053	-0.1146236539	0.3487901483	0.3245812401	-0.4291195884	1.96069896
NC_004663.1	BT_4203	miaA	5539855	5540781	-	-0.04058442774	-0.2450303405	-0.08703409515	-0.1478322756	-0.3457593545	2.609988634	-1.602806856	0.06769344941	1.619614728	2.572693161	1.113779121	-0.09214822792	0.1546695159	-1.966556769
NC_004663.1	BT_4204	BT_4204	5540900	5541454	-	-0.06528981649	-0.2216000289	-0.4402619762	-0.4042807473	-0.2688227771	0.7699540981	-0.9264882555	0.166623604	-0.5765823424	0.3114930961	-0.2928155109	0.07560764293	-0.02800251057	-1.224490938
NC_004663.1	BT_4205	BT_4205	5541476	5542243	-	-0.1017791535	-0.2347746558	-0.4929321262	-0.5276151492	-0.315116512	0.4612944885	-0.5909578079	0.03721003622	-0.229083082	0.523294651	0.06952645964	0.07515795163	0.0004124840268	-1.464643504
NC_004663.1	BT_4206	BT_4206	5542254	5543639	-	-0.06667444007	-0.07160910773	-0.3356829417	-0.36172958	-0.3048785662	0.7710527325	-0.5048396281	0.07014272209	0.1013051952	0.7891619555	0.41466421	-0.03924974174	0.07024660605	-1.488762026
NC_004663.1	BT_4207	lpxD	5543651	5544691	-	-0.08731575283	-0.007229287094	-0.2579295903	-0.3409437592	-0.2208143124	0.3824719901	-0.243078065	0.07238082271	0.192045428	0.559122504	0.3392013717	-0.09587483478	0.06097728355	-0.6786864483
NC_004663.1	BT_4208	BT_4208	5544773	5546002	-	-0.01084370988	-0.1678331917	-0.401216593	-0.3270371512	-0.2164790884	0.8560367063	-0.6285707068	-0.2843036506	0.1736102022	0.967555323	0.3820095838	0.02031902384	-0.1961377291	-2.702250067
NC_004663.1	BT_4209	BT_4209	5546012	5546836	-	-0.1722440101	-0.2128905421	-1.022074004	-0.6498191835	-0.4895867342	0.988780429	-0.686496545	-0.4125000939	0.5623413031	1.098479362	0.7486315302	-0.1240588109	-0.1550736726	-2.851665759
NC_004663.1	BT_4210	prfA	5546853	5547965	-	-0.103718667	-0.3034254807	-0.895092004	-0.6038657286	-0.4503610935	0.8650041055	-0.3733298737	-0.4763761912	0.5956611763	1.201912095	0.8742980053	-0.1361718291	-0.1228507539	-2.90932923
NC_004663.1	BT_4211	BT_4211	5547969	5549135	-	-0.1397824851	-0.3641763008	-0.764582157	-0.6938568453	-0.4943260277	0.8499217297	-0.02196599683	-0.5156596496	0.7285120962	1.181690826	0.7409189297	-0.1042117736	-0.1210537051	-2.443062511
NC_004663.1	BT_4212	BT_4212	5549461	5550042	-	-0.2515460004	-0.1936038579	0.1154218764	0.05919095107	-0.1406404556	-0.7115875803	-0.2483410511	0.115420395	-1.671114883	-1.274127065	-0.7733715086	0.127768217	-0.03225225682	0.4299443865
NC_004663.1	BT_4213	BT_4213	5550093	5550995	-	-0.0510840519	-0.1237278513	0.2622123595	0.2192420741	-0.1007990473	-0.5325654131	-0.1867167158	-0.2591311529	-0.5510980074	-0.8549596119	-0.763802373	0.02902096885	-0.1578858795	0.2116828247
NC_004663.1	BT_4214	BT_4214	5551068	5551940	-	0.372860222	-0.01302892662	1.194509464	0.7705763915	0.4512461033	-0.9136803478	-0.2082278921	-0.3634917495	-1.895588622	-1.767608655	-1.89299596	0.008944992129	-0.2214228404	1.150339526
NC_004663.1	BT_4215	BT_4215	5552093	5552839	-	0.07744150336	-0.07029025027	-0.1222399455	-0.07002190257	-0.1977709699	2.005125516	-0.4831791272	-0.2480585145	0.2143195563	1.236590969	0.4663127535	-0.1601616415	0.2575654051	-1.463471856
NC_004663.1	BT_4216	ubiE	5552878	5553615	-	0.0670422875	-0.2296576245	-0.5811813985	-0.1218219822	-0.2789277701	1.45725908	-0.5806682573	-0.03302642966	-0.2700611926	0.6099018341	0.3894939369	-0.151096128	-0.01375012736	-1.449229022
NC_004663.1	BT_4217	hemH	5553618	5554562	-	0.1216662846	-0.285681251	-0.5188823679	0.08577302232	-0.1765696043	1.555814852	-0.8044779307	0.06030544773	-0.4087144088	0.5440268995	0.4985752643	-0.07541381904	-0.01134716807	-1.319048959
NC_004663.1	BT_4218	BT_4218	5554609	5555625	-	-0.05233981939	-0.2749432286	-0.3058978654	-0.2827713679	-0.304309024	1.257719965	0.04237582261	-0.01609773635	1.193655212	1.447557446	1.223786574	-0.02511554482	0.2054018995	-1.595146094
NC_004663.1	BT_4219	BT_4219	5555716	5556393	-	-0.2888545554	-0.1673041501	0.3995688348	-0.2843998909	-0.5174411709	1.459312317	0.2901570303	0.4590809718	1.888090204	1.854870117	1.013254664	-0.2343560161	0.3610417548	-1.816674751
NC_004663.1	BT_4220	BT_4220	5556477	5558135	-	0.09934518088	0.5985603714	1.052096689	-0.5884981616	0.04915370392	0.9966553173	-0.06644312763	0.06117826961	-0.2637158107	0.5620039167	0.6500907443	-0.2000206027	0.07680500389	0.4665813312
NC_004663.1	BT_4221	BT_4221	5558156	5558653	-	0.2054967241	0.7832560833	1.046246429	0.07782404714	0.2011169946	0.1559423597	0.5882011876	0.5947635151	0.0512486714	0.3807960638	0.5989530565	-0.2320098649	0.166077453	1.693165455
NC_004663.1	BT_4222	BT_4222	5558975	5560048	-	-0.1335990915	0.03999264795	0.07573392985	0.01930450005	-0.04733556897	0.2303007607	-0.1978621116	0.2621022194	-0.788739568	-0.2884748116	-0.2264109235	0.02593612632	0.3288513953	0.9686859575
NC_004663.1	BT_4224	BT_4224	5560938	5563814	-	0.3054652712	0.5945427384	1.150575537	1.554892978	0.8532506778	-4.227280155	-0.2679312514	-0.376799268	-3.192435626	-2.96320672	-2.820417703	-0.05982794916	-0.5006700886	1.780562472
NC_004663.1	BT_4225	BT_4225	5563833	5564876	-	0.03206637121	0.4638658385	-0.2063110689	1.178184883	0.5067281069	-2.936873419	0.4028817043	0.5689921143	-0.4511050027	-6.106244958	-2.336517474	-0.3571175785	-0.6116786714	1.836251697
NC_004663.1	BT_4226	BT_4226	5564890	5565972	-	-0.4205039036	0.1054845986	0.06760460749	1.232595886	0.3111705529	-2.867324238	0.447285589	0.2041739959	-4.492659359	-3.95852183	-6.411302413	-0.07425919884	-0.546300724	1.725272632
NC_004663.1	BT_4227	BT_4227	5566091	5567371	-	-1.279665753	0.7418075309	0.2778826388	1.172630215	-1.572258623	-2.591626969	0.1958285292	-0.1468717743	-1.077645196	-2.275860722	-0.9590677427	0.2318430379	-0.0256898627	1.611547791
NC_004663.1	BT_4229	BT_4229	5568514	5569995	+	-0.3188179753	-0.07780428931	-0.6564777032	-0.4597948411	-0.2816887591	-0.1700684894	-0.2786121852	-0.2696615024	-0.6103935942	-0.7462405535	-0.4717152431	-0.1322627479	-0.05652143684	-0.4430213921
NC_004663.1	BT_4230	BT_4230	5570039	5571298	-	-0.2451726884	0.4946492362	0.3103024378	0.8508386058	0.5071188694	-2.533919117	0.7878332604	0.1726206198	-1.405968353	-1.649453129	-1.654196055	-0.08128561961	0.178983835	1.108980111
NC_004663.1	BT_4231	BT_4231	5571628	5572266	+	0.1966431114	-0.319509569	-1.344426435	-0.331020145	0.03982901575	2.406789693	0.8593148622	0.2787826674	1.893495554	0.5876074134	0.06729985301	0.3847114977	0.2946823473	-0.1528791319
NC_004663.1	BT_4232	BT_4232	5572524	5572718	+	0.1794665772	-0.2380348663	-1.226998062	-0.473923709	-0.1066388256	2.66381788	0.4630236953	0.09373088296	1.112358187	-0.05932269355	-0.1973026234	-0.2844935903	-0.04018241194	-1.510979849
NC_004663.1	BT_4233	BT_4233	5572792	5574246	-	-0.6213090313	0.02423965465	-1.286762923	1.499644639	-0.4446664052	0.03073646559	0.9304615671	-0.9496075449	0.4658202099	0.3581138708	-0.3014006744	0.1300884085	0.3349112942	-0.1442411703
NC_004663.1	BT_4234	BT_4234	5574259	5574828	-	-0.6356364519	0.05412618609	-1.189997655	1.569702254	-0.3896154342	1.006555104	1.508789809	0.08397464523	1.457760681	0.6703829846	0.6414676718	1.017804309	0.4992371079	0.8069267113
NC_004663.1	BT_4235	BT_4235	5575327	5575962	+	0.1136633042	-0.4618722872	-1.100926214	-1.353268621	0.01790359828	1.304971326	0.8960065692	-0.1565892759	3.000141362	2.23269138	1.386955232	0.0004382546377	0.1210439599	-1.38166262
NC_004663.1	BT_4236	BT_4236	5576267	5580424	+	-0.1103392931	-0.5348226738	-1.482691407	0.2909033302	-0.1907374384	0.7200185435	0.8283020379	-0.03388982648	2.257726775	1.067379862	0.6380055154	0.1103647955	0.5392205011	-1.102917929
NC_004663.1	BT_4237	truA	5580472	5581281	+	-0.1570914118	-0.3196502656	-1.501603974	-0.6341429329	-0.3625711959	1.296430447	0.1374829531	0.05956805612	1.812889293	1.29491864	1.090967156	0.01687040359	-0.1508595524	-2.517937489
NC_004663.1	BT_4238	BT_4238	5581346	5582245	+	-0.2227270506	-0.4603281197	-1.301388387	-0.1855366357	-0.4334500962	1.119092094	-0.2456759843	-0.2056590048	0.786171562	1.283811995	0.9790928498	-0.1551959818	-0.2301523734	-2.460889787
NC_004663.1	BT_4239	BT_4239	5582256	5582906	+	0.02576926362	-0.2835452558	-0.4129931348	0.01704571072	-0.323711263	0.7021630033	0.01510221186	-0.01750837911	-0.1108256817	0.2299613037	0.2708415547	-0.255697045	0.2944739916	-1.864421987
NC_004663.1	BT_4240	BT_4240	5582952	5584043	-	0.725162481	0.9351842702	4.018083767	0.8143425849	1.161437116	-0.01839042844	0.6734079921	-0.71468786	-0.5481531681	0.30865457	-0.105856872	-0.3896262522	-0.6573930569	2.225189729
NC_004663.1	BT_4241	BT_4241	5584073	5587384	-	0.5826013849	0.5288601179	3.349263402	0.4684719111	0.7621579719	0.5983946412	0.6369654763	-0.6176010264	0.0414209222	0.9669705125	0.3706262851	-0.200995665	-0.4901538938	1.308191455
NC_004663.1	BT_4242	BT_4242	5587471	5588361	-	0.4380139008	0.07112704996	3.38777269	0.4258457822	0.4301576612	0.3627942745	0.7138626525	-0.8817010717	-0.3531045057	0.3919502013	0.1875155291	-0.1382150285	-0.6056711097	1.988579966
NC_004663.1	BT_4243	BT_4243	5588470	5589873	-	0.1982738143	0.3818143087	3.975120349	0.130690818	0.3651861462	0.5280726022	0.2651964663	-0.1729422352	0.2355416931	0.332652413	0.3753387933	-0.0487190538	-0.1122888107	2.036577159
NC_004663.1	BT_4244	BT_4244	5590107	5592680	-	0.76288844	0.4919459196	7.148415419	0.6815657542	1.197066906	0.3212055133	-0.5836825849	-0.3034581894	0.06326379467	0.6145774247	0.1523277737	0.1257210087	0.3660516278	3.371002196
NC_004663.1	BT_4245	BT_4245	5592763	5594055	-	0.6576437134	0.3820237844	6.9459518	0.4971276165	1.033475315	0.07982916111	-0.8896711437	-0.4452768181	-0.905748839	-0.2384907589	-1.13133138	-0.2169213431	0.3455347392	3.230525048
NC_004663.1	BT_4246	BT_4246	5594092	5596020	-	0.7841748303	0.5109928242	7.271888575	0.6112510351	1.094485071	0.168364831	-0.1204412684	-0.1445216534	-0.5092637932	-0.09800693513	-0.887822113	-0.3299024991	0.6175894037	3.033466144
NC_004663.1	BT_4247	BT_4247	5596039	5599392	-	0.7635063947	0.5212722725	7.393159058	0.6291391788	1.158540269	-0.2115789443	0.5620715112	0.01312869464	-0.4171868192	-0.204788464	-0.6063724328	-0.1281477495	0.7601901322	3.42547091
NC_004663.1	BT_4248	BT_4248	5599443	5600096	-	-0.3478184974	0.2397813675	5.360369347	-0.09937475575	-0.09600648238	-2.142915919	0.3619953806	-0.2764977013	-1.169540971	-1.124969636	-1.634126973	-0.4169028251	0.2068448869	2.951009444
NC_004663.1	BT_4249	BT_4249	5600363	5600596	+	-0.181770965	0.3217416066	3.460512252	-0.07949789732	0.004316758756	-1.432478564	0.6639685194	0.05379814753	-0.7734311296	-0.6578994159	-1.342384871	-0.1154256389	0.7159881537	2.886747025
NC_004663.1	BT_4250	BT_4250	5600726	5601271	+	-0.03980627554	-0.1023233654	-0.7054373352	-0.5540720147	-0.01422167145	0.6076544291	0.4065475198	0.6405966789	2.316552379	1.438101282	1.090854059	0.1844656566	0.04363097009	0.5705602766
NC_004663.1	BT_4251	BT_4251	5601336	5603183	-	1.823497419	2.286315743	4.447135695	2.305873474	3.200538358	-1.165784409	1.012788315	-0.9966959711	1.942202625	0.8258859576	-0.002193714986	-0.3920612057	-0.6322160252	1.876049037
NC_004663.1	BT_4252	BT_4252	5603223	5604482	-	0.1924536565	-0.2227548108	1.259774273	-0.1547385592	0.7141485647	0.5544895541	0.818951734	-0.8180908433	5.229662379	1.865665476	1.399796502	0.04131390296	-0.248819119	-0.4811838921
NC_004663.1	BT_4253	ribH	5604758	5605252	-	-0.0863207097	-0.3708722505	-0.7905441586	-0.7059628815	-0.3451255398	1.825436422	-0.1556142716	0.04697474785	0.9974707186	1.502492111	1.164852116	-0.1340736417	0.02122881472	-1.720753906
NC_004663.1	BT_4254	BT_4254	5605420	5606103	-	-0.1321204936	-0.4395200122	-0.6792199911	-0.5084329332	-0.3028705239	1.355206447	0.08180001699	-0.03236567365	1.099632942	1.416767536	1.057907499	-0.02911706853	0.009107972584	-1.266687616
