Sequence name	locus tag	Name	Start	End	Strand	L Arabinose logFC	D Maltose monohydrate logFC	Mucin from porcine stomach logFC	N Acetyl D Glucosamine logFC	D Xylose logFC	28°C logFC	42°C logFC	Aerobic shaking logFC	bile salts logFC	deoxycholic acid logFC	Gentamicin logFC	peroxide logFC	pH 6 logFC	Starvation logFC	L Arabinose R1	L Arabinose R2	D Maltose monohydrate R1	D Maltose monohydrate R2	Mucin from porcine stomach R1	Mucin from porcine stomach R2	N Acetyl D Glucosamine R1	N Acetyl D Glucosamine R2	D Xylose R1	D Xylose R2	Glucose R1	Glucose R2	28°C R1	28°C R2	42°C R1	42°C R2	Aerobic shaking R1	Aerobic shaking R2	Bile salts R1	Bile salts R2	Deoxycholic acid R1	Deoxycholic acid R2	Gentamicin R1	Gentamicin R2	Peroxide R1	Peroxide R2	pH 6 R1	pH 6 R2	Starvation R1	Starvation R2	Control for TYG growth R1	Control for TYG growth R2
NC_004663.1	BT_4091	BT_4091	5342248	5344236	+	-0.1305953487	0.3028040392	0.6311486247	0.6332907763	-0.4455726478	-0.5141595518	-0.01246522708	-0.2314431214	-0.8196421949	-0.9530651428	-0.5447464445	0.1098048436	0.272036295	0.8311417462	103.5179515	117.169146	95.13260542	93.79005375	79.90755907	69.90882917	114.4707623	112.8263506	90.72628659	89.74996749	116.5854785	114.1974391	88.20949386	94.03069419	95.39700029	101.0590501	83.08558296	85.04296856	131.4044913	152.1889839	87.44550039	92.95522514	91.61524838	94.2783582	68.17254539	69.42133934	81.87886631	106.4650507	59.12236475	56.80018689	72.38637574	62.63490959
NC_004663.1	BT_4092	BT_4092	5344274	5346547	+	-0.2173819739	0.1947999305	0.3590922145	0.06871793724	-0.1769981504	-0.5268979924	-0.2738071518	-0.3085429819	-1.33548851	-0.7071604779	-0.3644776122	0.05214861701	0.06610429924	0.4656447496	35.88498363	35.1569334	32.11397273	27.97899522	22.45703482	20.33970004	39.17795188	38.23843286	30.28463012	29.68899999	38.42964395	38.37487242	34.41168462	36.62134711	24.92994235	23.39586229	20.51416483	21.36913631	28.67896906	29.56022752	24.51996216	25.12706282	30.64079587	31.56831904	19.13753098	18.55601838	27.55858031	26.41959077	22.05637684	20.51305915	17.96103892	19.48051849
NC_004663.1	BT_4093	BT_4093	5346666	5348819	+	-0.1944372317	0.009952150489	0.4364432442	0.05592929316	-0.3603326279	-0.6385047533	-0.6342719335	-0.5334493307	-1.230209887	-0.6358869908	-0.6943445122	0.03805711024	-0.08273144544	0.2878563345	292.9832278	311.2750318	416.4962796	408.7628953	441.6879222	347.9795536	252.9028193	255.9779738	288.6822818	263.5451149	328.6486555	362.4751372	240.6191077	241.9701655	141.1117639	146.8817153	148.6151565	131.1879151	207.3107729	204.4967302	251.4312141	257.7967078	190.3864422	179.5981394	111.5788742	124.2161701	164.8999196	151.0533781	231.7822195	205.8075902	135.7583433	125.6944626
NC_004663.1	BT_4094	BT_4094	5348846	5349979	+	-0.2431355507	0.05131537659	0.4080560214	-0.1138231951	-0.2129354136	-0.7666748308	-0.215650288	-0.161780404	-1.135785656	-1.224052194	-0.1414041475	-0.1052540385	-0.1597694943	-0.1834641185	117.9277247	130.414892	114.1680844	121.4901886	83.1157069	65.7839949	116.0517137	116.4510886	104.8477714	102.3647794	143.0350311	130.3200365	133.1811	138.9456993	29.19349543	31.63286706	26.94493751	34.81001335	71.84424331	79.44311147	137.2982411	146.7539727	88.37233663	83.18678665	34.13863256	35.80220016	41.503886	43.13670156	20.43562071	22.40865538	32.19431505	31.21129393
NC_004663.1	BT_4095	BT_4095	5349986	5351524	+	-0.07745472835	-0.1378587545	0.5402959805	0.28252514	-0.2247653353	-1.401219847	-0.2148365259	-0.2472847348	-1.00139648	-1.265602776	-0.7282536562	0.1066827854	-0.171544944	0.1818081178	71.16568645	78.91741212	66.78093912	66.04344221	53.65010297	47.43559416	80.23328355	78.11055044	61.16474454	65.60505681	82.35664587	74.27726983	86.4757754	85.17155949	30.61467979	35.92441576	29.06709249	26.75787503	41.3195288	40.89068583	80.55349446	74.43706019	53.72942336	47.99237691	32.09659779	36.74819326	51.59763108	43.92338913	19.59000882	21.05465807	33.71930892	31.63593739
NC_004663.1	BT_4096	BT_4096	5351618	5353000	+	-0.09681399999	-0.04779514612	0.08418584714	0.09520447636	-0.222676061	-0.5126848419	-0.3969567722	0.1615167581	-1.278688947	-0.7380115558	-0.4560203124	0.2391261662	-0.04764070735	-0.1545462325	107.2366026	118.9641303	115.3326078	114.6581083	99.89678786	79.6519722	131.4659899	127.3763551	98.72279005	109.3149783	129.8621167	122.6965719	157.76838	156.7178237	84.73811757	91.57611186	76.14034847	66.33723185	88.77755951	92.26024137	120.2968309	127.5401343	94.05640703	79.34739649	65.71163169	88.48673861	120.7929098	100.3026647	35.86803773	37.9119245	89.87297213	81.38999551
NC_004663.1	BT_4097	BT_4097	5353085	5354536	-	-0.3066718177	-0.25291854	-0.7628966225	-0.5139628024	-0.4607267247	2.028858537	-0.1789022449	-0.2481144773	1.819049778	2.132794285	1.818362556	0.03492393628	-0.1461158802	-1.864664986	142.5637886	172.2565945	137.5929208	154.9999154	154.0898082	118.1267195	176.9183426	179.0416342	130.6662693	140.2493897	167.3063851	161.0199345	215.3488477	203.3561863	112.6288607	108.5346511	102.6351319	79.40647174	218.2733823	219.6232529	164.0534485	193.0659487	129.5369728	105.8391885	75.76472594	119.1223611	175.8436642	124.1655209	44.7469626	56.86788675	135.0127907	110.7611678
NC_004663.1	BT_4098	trkA	5354691	5356031	-	-0.2484883818	-0.2133288002	-0.5584397967	-0.2323231489	-0.2883975857	0.7441853337	-0.0314679596	-0.08658176037	0.4240388186	0.7125640252	0.2961649291	-0.06721779295	-0.02124569352	-1.378570797	134.8011043	137.4710371	133.7410357	131.5291636	87.36033326	76.80725891	121.2392105	118.2379313	118.373772	116.6267483	151.3329299	142.1673126	209.2020277	211.0035853	154.1392872	159.3410503	180.5760967	180.677596	425.7799161	423.6581046	298.5068321	318.0884076	246.1501645	199.221689	144.5655897	168.0229272	176.3085077	166.0566338	69.83344871	64.38257179	170.9348686	165.6817213
NC_004663.1	BT_4099	BT_4099	5356034	5357977	-	-0.1552797518	-0.1127648618	-0.5199563533	-0.09312117389	-0.271010768	0.4931750084	0.1968044454	-0.2087748782	1.267881681	0.6833285424	0.2730506049	-0.1630877968	-0.02739198208	-1.253445329	67.86538355	75.5131316	63.64568376	70.133395	43.53209827	41.81728541	62.24996137	63.25423006	62.0154364	65.48453313	79.29679568	77.31635369	109.8547062	110.8872848	73.96080283	82.09317359	89.64497109	88.13994484	163.6560965	171.1260046	162.6987544	162.6550803	132.6482534	117.741298	83.82814529	93.14393538	94.23042278	82.01217881	40.44843548	37.97962437	92.38073983	91.3691167
NC_004663.1	BT_4100	BT_4100	5358643	5359632	+	-0.2112902613	-0.2356316356	-0.9403555465	-0.2973412515	-0.4093609925	-0.2466267518	-0.2218414063	-0.08788481659	0.7340668058	-0.4499994384	-0.5214034905	-0.1815504214	0.2696394798	-0.8449120325	85.34304397	96.74346286	153.6275125	135.0149188	311.8813254	315.2653507	260.6593621	262.8700812	99.95629324	103.5700162	129.6028073	127.2294428	12.60886154	11.20182382	101.0817377	85.00035175	41.86433011	42.6763331	1050.795469	880.5714652	122.5320761	124.6911858	124.5708902	126.9131745	29.94984329	29.8351668	26.76170569	28.1896378	505.1826376	497.8648086	27.85655471	28.80498102
NC_004663.1	BT_4101	BT_4101	5359608	5362157	+	-0.1589116155	-0.07107915545	-0.8479080121	0.110721916	-0.4007713926	-0.9381926444	-0.0772460439	-0.1856525343	-2.407642142	-1.78301173	-1.250644783	-0.05615476187	0.2979065244	-1.483886899	136.0096659	163.034089	122.7228526	127.2997806	124.6242042	113.1484712	113.0874298	124.2621436	135.6428167	144.0257983	153.5111283	135.4710261	123.3041585	127.420746	67.62468922	63.19651559	71.31726897	71.7879101	107.0812019	109.1188086	153.4191002	142.7124412	127.8616678	107.2896248	90.68728772	90.9608744	81.94527253	85.02781448	25.29788909	30.46493933	86.00965432	90.30750807
NC_004663.1	BT_4102	BT_4102	5362366	5362587	+	-0.07302742839	-0.1971938376	-0.5749536798	-0.238177242	-0.4715374843	0.4701976237	-0.1200023668	0.2399409685	0.2078263682	0.05823821862	0.03724948479	-0.1165141411	0.2193706889	-0.2332721779	597.122409	671.0146391	536.2182449	553.8632659	730.9147883	546.3983057	558.4216773	589.0454451	589.8697339	581.1250133	634.0113324	621.4153837	465.5822124	453.1353155	331.4616444	350.7994973	361.3451166	335.7328749	504.7694315	485.2611569	584.1440708	593.6413523	516.2452234	409.9615486	399.1392577	473.7242339	434.6951004	399.899513	189.980805	199.7823022	427.5405039	419.7600551
NC_004663.1	BT_4103	BT_4103	5362603	5363424	+	-0.3434792991	-0.464620352	-0.9973718718	-1.056909798	-0.8579164381	1.241085066	-0.1740953318	0.03910868299	0.4964547873	0.8698865953	0.9404407213	-0.01651233306	0.2555841741	-1.721245474	92.08309919	110.731961	85.95078616	83.3327881	149.943894	124.4562066	108.7398135	98.9910832	102.6359726	102.7263504	102.7383599	98.58994068	72.71110155	70.11910873	107.5954994	94.89860118	119.6123718	108.7658068	127.7666016	123.3215742	104.7178494	91.69638745	89.38948607	77.85430032	113.7779886	115.26562	87.45698859	85.68338745	33.47213738	37.09952612	107.8340111	115.290698
NC_004663.1	BT_4104	BT_4104	5363539	5366913	+	-0.2707515553	-0.5184654776	-1.659815986	-1.919652341	-1.074273419	1.369226936	-0.3913090206	-0.6446151888	0.4322285155	1.408035609	1.097958127	-0.04865745708	-0.08534602779	-3.79872836	1.348011043	1.671192257	1.119734056	1.626685769	1.135190771	8.391904214	0.988094625	0.8168423575	1.48871075	2.772044654	3.007988325	3.193613544	3.992806154	4.039119166	2.190992558	2.699522572	1.929231803	3.096976277	5.481304667	13.16353882	3.454469806	3.644003837	2.991616	27.08903052	5.026547125	1.382605291	0.4648435232	1.442260539	1.409353153	1.150897708	1.287772602	1.203156455
NC_004663.1	BT_4105	BT_4105	5367284	5368771	-	0.7515481445	0.570840769	1.580311277	0.5243793133	0.9213695019	1.393335137	0.5455962126	-0.6259004588	1.209932183	1.729071669	0.9716452798	-0.08004138506	-0.1162943794	0.7541838406	2.277673831	2.47584038	1.746785128	1.301348615	0.5922734458	0.7111783232	1.778570325	1.327368831	2.764748536	2.410473612	3.319159531	2.575494793	2.469235385	2.154196889	1.835696467	1.730463187	0.3858463605	0.5574557299	10.48544219	13.85635665	3.522204509	3.776513067	4.30792704	6.612283041	1.204276915	0.9702493269	0.7304683937	0.6555729721	1.409353153	0.9477981126	0.9488850753	1.273930365
NC_004663.1	BT_4106	BT_4106	5369061	5369981	-	-0.1440966757	-0.149142399	1.855374119	0.5907358456	-0.2162484007	0.1820031476	0.2948971394	-0.4932663061	-1.747179231	-0.9418159643	-0.405111537	0.03958466439	-0.4039340536	1.531565671	163.0163699	163.4673611	165.2279573	151.2352998	123.9332185	105.609981	147.3743133	136.4637264	169.5003526	155.6764208	168.8103793	162.3076819	156.7701785	145.260189	129.9544798	98.2210905	91.38127971	90.99690546	308.4538947	258.270941	157.3477129	136.2857435	130.9131162	119.4476936	95.60911511	94.01715978	102.3319813	105.7439204	118.1742618	128.7651436	84.12882855	90.09518634
NC_004663.1	BT_4107	BT_4107	5370014	5371411	-	-0.0253252108	-0.235754003	2.253156093	0.4750133218	-0.1213519947	-0.2728468824	0.6332039719	-0.4884318701	-0.4518414814	-0.2235463451	0.5036701236	-0.07064427422	-0.4031278749	1.685928543	128.4793974	140.1325655	120.8416994	118.7480611	90.32170049	75.59825576	108.8386229	108.2316124	123.3077847	111.44423	120.5788424	128.5687001	124.5125077	127.5553833	70.52627395	63.26573412	51.51048913	54.44484295	107.3748432	102.0751607	109.3915439	103.2909451	85.76963071	77.00110251	54.61134012	56.68681692	61.35934507	59.85381235	67.78988664	76.56854752	49.68091144	50.10792767
NC_004663.1	BT_4108	BT_4108	5371714	5372913	+	0.4233302985	-0.09711980796	1.688798627	0.8192154223	0.1835125083	-1.059912218	0.8462487523	-0.8865116887	-0.6122860655	-0.7006617087	0.1519022858	-0.1219017067	-0.3872561242	2.446155312	65.07639519	67.40475435	63.15300077	58.56068768	50.3432429	48.14677248	54.3946091	50.79738411	61.97290181	63.67667792	66.79808557	58.05165264	60.57507232	60.42522273	20.78482129	14.96850657	21.92893482	23.47508018	33.96451284	32.67790777	51.84526989	43.26426373	32.48894976	32.20821739	23.50957978	25.10520133	23.57420725	21.37167889	33.47213738	37.64112504	20.73991665	19.10895547
NC_004663.1	BT_4109	BT_4109	5372923	5373891	+	0.3089240729	-0.01179369112	1.839301228	0.9144271496	0.2111562453	-1.205557437	0.8370486799	-1.135282959	-0.9162274894	-1.414369473	-0.08393618554	0.05929014766	-0.659321349	2.599507867	2.045258134	2.413944371	1.79157449	1.394302088	1.924888699	1.706827976	2.025593981	1.837895304	2.934886908	2.249775371	2.126336575	1.236237501	0.6370101924	0.9693885999	1.480400377	1.592026132	1.157539082	1.300730036	1.03997968	0.1154696388	0.4910765901	0.6625461521	0.71798784	1.066497265	1.570795977	1.237067892	1.261718135	1.396370431	3.100576936	2.911094203	1.219995097	1.486252092
NC_004663.1	BT_4110	BT_4110	5374134	5375744	+	0.3445560295	-0.09290045836	1.754317595	0.5485512937	0.3022382337	-0.110090962	0.7179471372	-0.9424206904	-0.1194320855	-0.3031286557	0.172457841	-0.05583544284	-0.8959191249	2.151323658	0.1394494183	0.247584038	0.2687361735	0.3253371538	0.5922734458	0.2844713293	0.2470236562	0.4084211788	0.2552075572	0.4820947224	0.3630330738	0.5150989586	0.3677584616	0.3231295333	0.05921601508	0.138437055	0.1929231803	0.06193952554	0.4894022024	0.1154696388	0.06773470209	0.1987638456	0.20941312	0	0	0.2183060986	0.2656248704	0.1966718916	0.3523382882	0.4738990563	0	0.1415478183
NC_004663.1	BT_4111	BT_4111	5375810	5380345	+	0.3858128533	0.7196790984	1.212976127	0.08527809599	0.7907971339	0.7326614118	0.8408910462	0.5977873036	1.538855603	1.631177231	0.5986120871	0.2828323616	0.6889593721	2.649437715	0.09296627884	0.06189600951	0.06718404338	0.06971510438	0.04935612049	0.1066767485	0.1235118281	0.2297369131	0.1276037786	0.0803491204	0.155585603	0.07726484379	0.07880538463	0.1346373055	0.2368640603	0.3114833737	0	0.1238790511	1.223505506	3.002210608	0.3048061594	0.06625461521	0.32907776	0.7465480853	0.471238793	0.2546904483	0.166015544	0.1311145944	0.03523382882	0.2369495281	0.2372212688	0.2123217274
NC_004663.1	BT_4112	BT_4112	5381274	5382857	-	1.39216717	1.389267966	4.09149429	1.219793522	2.02211085	-1.790059651	0.3143297639	0.2302143683	-1.317656295	-1.828651051	-0.7930358763	0.03349884627	-0.0705820358	4.479754875	0.3718651153	0.371376057	0.4031042603	0.1394302088	0.3948489639	0.2844713293	0.4446425812	0.3573685314	0.4678805215	0.401745602	0.2074474707	0.360569271	1.418496923	1.077098444	1.361968347	1.176714967	1.286154535	1.052971934	0.3915217619	0.2309392775	0.6773470209	0.1325092304	0.53849088	0.4265989059	0.9948374519	1.164299192	0.7968746113	1.048916755	1.057014864	0.8123983822	0.6777750538	0.8492869097
NC_004663.1	BT_4113	BT_4113	5382882	5384741	-	1.081243978	1.614292752	4.272836055	1.485273464	2.193413833	-1.264579374	0.7263745769	0.2025880823	-1.157854313	-0.9107899861	-0.9746881585	0.0710625496	0.01896093154	4.622744653	0.1859325577	0.247584038	0	0	0.1974244819	0.4267069939	0.0988094625	0	0.1701383715	0.1205236806	0.155585603	0.2060395835	0.05253692308	0.05385492222	0.4145121055	1.038277912	0.6430772675	0.4955162043	0	0	0.06773470209	0	0	0	0.942477586	0.4366121971	0.6640621761	1.245588647	0.3523382882	0.6769986518	0.8811075699	0.5661912731
NC_004663.1	BT_4114	BT_4114	5384754	5387969	-	1.47585913	1.811196659	4.776883993	1.795263256	2.549048067	-1.436735113	0.3897983476	-0.3375839963	-0.2082426458	-0.4503985988	-0.8584855879	-0.2306893318	-0.2614046816	5.279841719	12.99203747	15.35021036	8.398005422	12.80434084	22.60510318	27.13145303	12.12886152	14.11605699	11.05899415	12.93620838	12.44684824	13.98493673	15.41958693	14.35233677	22.02835761	35.54371386	20.06401075	18.89155529	167.326613	200.4552929	24.4860948	27.893193	20.31307264	15.89080924	20.36798783	23.3223682	22.61131709	20.71610592	36.04420688	33.95148239	22.87490806	25.5493812
NC_004663.1	BT_4115	BT_4115	5388189	5389682	-	0.3804663862	1.195224241	2.062976166	0.6771925835	0.9867455374	-1.11518662	0.6791205117	-0.333728188	-0.1534966204	-0.3013819083	-0.07363092737	-0.2565615033	0.07952884658	2.785217255	93.43111023	92.53453421	85.14457764	80.73009087	172.055436	127.4431555	112.3957636	107.0063488	99.40334353	93.24515422	86.81676649	86.27907557	96.77301232	95.16164756	139.5721475	116.3563447	149.2582338	150.9466237	527.6245144	422.1569993	148.4067323	131.8466843	84.90206207	83.82668501	126.9203149	137.4600734	140.7811813	136.8180793	406.3869816	412.3598788	139.079441	137.7968011
NC_004663.1	BT_4116	BT_4116	5389689	5391260	-	0.1010441286	0.5926522706	0.7438296792	0.1700194219	0.3189384381	-0.7078345494	0.6631424461	0.404571491	-0.05172719446	-0.5546119895	-0.2990359938	0.07300662529	0.2864190163	1.229417888	47.04093709	43.76047872	53.79202406	51.63565397	64.45909336	48.71571514	47.67556565	42.73106583	44.57625333	42.26363733	47.24616146	50.68573753	68.92844309	63.44109837	81.7181008	57.03606665	63.15018767	60.32909787	509.3698122	359.8033944	125.512403	107.266222	61.20846336	62.92333862	47.33331876	61.27124499	69.46090362	65.8195264	133.2543406	120.031861	61.33864237	56.08832299
NC_004663.1	BT_4117	BT_4117	5391544	5392338	+	0.1039894608	0.03454172589	-0.1668741574	-0.003267724032	0.1662376691	0.06281312136	0.7014731104	-0.03377449633	2.903031588	0.9844684655	0.2559362763	-0.1025596544	0.05594549361	1.52345671	8.599380792	7.922689217	9.405766073	8.505242734	6.268227302	6.187251412	7.1142813	5.207370029	7.443553752	8.235784841	7.675556417	9.065741672	7.617853847	6.678010355	6.572977673	4.568422814	5.530464501	4.955162043	9.494402726	6.004421216	9.41512359	7.950553826	6.94054912	6.612283041	4.136429405	3.856741074	3.253904663	3.933437832	15.71428765	11.84747641	4.202205333	3.963338912
NC_004663.1	BT_4118	BT_4118	5392342	5393154	+	0.2896220711	0.02276094373	-0.1004538804	-0.0705571676	0.3967698453	0.479116244	0.7295160233	0.1699008204	2.574559753	1.127652561	0.3868389212	0.1066640637	-0.007647253227	1.512925867	20.31313193	16.8976106	19.61774067	18.54421776	89.97620765	96.1513093	20.10772562	20.52316423	36.92002661	35.59466034	5.601081709	7.365915108	5.201155385	4.802063898	32.62802431	30.59458915	11.63969854	10.34390077	4.1109785	5.196133744	5.655847624	6.0954246	5.92339968	4.692587965	7.958699615	8.295631745	7.636715025	6.227943235	117.117247	111.8401773	9.149963226	6.157330095
NC_004663.1	BT_4119	BT_4119	5393605	5395284	+	1.767908537	-0.4705332655	3.241292396	1.490830547	0.3366217427	-4.062502657	-0.2215114592	-0.5614669232	0.3975054533	-0.1583672179	-0.4632760353	0.6667491486	-0.3835340359	2.033512848	30.95777085	19.86861905	30.00887271	31.83656433	182.0253724	162.6464825	33.94105037	35.68580049	62.78105907	54.03478347	7.468108946	8.138563546	8.248296924	9.155336777	36.89157739	36.54738251	10.80369809	13.87445372	9.616753277	8.775692546	13.85174658	11.52830305	8.017530879	6.185684135	10.26253371	8.877781341	8.63834214	8.784677826	184.6957307	163.9013736	9.634088264	9.271382098
NC_004663.1	BT_4120	BT_4120	5395314	5396981	+	2.309318604	1.967648521	4.874991713	2.857138617	2.841875981	-3.164233717	0.9141844611	0.05135590441	-0.2282661009	-1.144305954	-0.8634749031	0.05305237178	-0.3662455251	3.824330488	22.68377204	16.8976106	24.45499179	22.86655424	106.905357	128.3676873	21.3428439	21.59526983	38.1535298	32.26017184	13.12105252	11.64123647	20.12164154	21.91895334	24.21935017	36.89347515	10.03200537	10.77747744	48.15717671	55.65636588	28.44857488	27.62817454	21.00114432	21.96984365	11.15265143	8.222863045	8.234370983	10.16138107	139.6668974	128.9682432	9.692183269	9.696025552
NC_004663.1	BT_4121	BT_4121	5397008	5400436	+	1.358181282	0.7382465182	3.534127046	1.87614766	2.021390801	-2.535696512	0.6582792751	-0.3603769399	-0.8185721097	-1.85131855	-0.9247399482	0.06249808349	-0.6186718158	2.113760075	1264.89919	1198.740016	1486.648512	1336.856841	1291.0574	1189.161274	1376.218194	1280.349343	1322.315423	1154.134765	1044.809186	1127.448601	1431.158322	1517.200869	1576.152673	1494.428008	1653.287347	1671.128399	806.2534232	779.8819402	1049.165379	1066.63305	1292.85677	1190.424247	1747.248725	1716.177009	1952.940454	1876.479297	2217.405783	2095.040028	1693.556527	1674.935334
NC_004663.1	BT_4122	BT_4122	5400451	5402526	+	1.747219062	0.9856764389	3.322618817	2.470822841	2.227302317	-3.578982015	0.6315616765	-0.2840558846	-2.599452175	-2.500768216	-1.594593056	0.1558343087	-1.007421565	2.530193155	92.64089686	104.6661521	86.30910106	100.1573666	84.64574663	70.12218267	96.53684486	101.0842417	81.79402208	83.80413258	103.464426	109.6130584	185.7180231	197.0013055	106.8256912	127.0852165	98.58374511	71.72597057	186.9516413	185.9061184	179.0905523	201.8115579	162.6441899	149.3096171	77.64968111	111.5544164	126.1718135	96.10699771	20.08328243	23.49185322	124.2361674	106.1608637
