Sequence name	locus tag	Name	Start	End	Strand	L Arabinose logFC	D Maltose monohydrate logFC	Mucin from porcine stomach logFC	N Acetyl D Glucosamine logFC	D Xylose logFC	28°C	42°C	Aerobic shaking	bile salts	deoxycholic acid	Gentamicin	peroxide	pH 6	Starvation	L Arabinose R1	L Arabinose R2	D Maltose monohydrate R1	D Maltose monohydrate R2	Mucin from porcine stomach R1	Mucin from porcine stomach R2	N Acetyl D Glucosamine R1	N Acetyl D Glucosamine R2	D Xylose R1	D Xylose R2	Glucose R1	Glucose R2	28°C R1	28°C R2	42°C R1	42°C R2	Aerobic shaking R1	Aerobic shaking R2	Bile salts R1	Bile salts R2	Deoxycholic acid R1	Deoxycholic acid R2	Gentamicin R1	Gentamicin R2	Peroxide R1	Peroxide R2	pH 6 R1	pH 6 R2	Starvation R1	Starvation R2	Control for TYG growth R1	Control for TYG growth R2
NC_004663.1	BTnc280	BTnc280	643546	643619	-	-0,6282575243	-0,0788371797	-1,5628233865	-0,8767558376	-0,9795580906	3,5427466626	0,5122609078	2,3825151307	0	3,3143602176	0	2,3466441288	0	-0,0128549003	0,5113145336	0,371376057	0,8062085205	0,5112440988	0,2961367229	0,1422356646	0,3458331187	0,4084211788	0,2126729643	0,4820947224	0,9335136182	0,4635890628	0,1576107693	0	0,0059216015	0	0	0,0619395255	0	0	0	0,1325092304	0	0	0	0,0727686995	0	0	0,9160795492	0,4738990563	0	0
NC_004663.1	BTnc281	BTnc281	667859	667938	-	-2,2162172408	-1,3858081941	-5,3316595611	-0,784620782	-1,6534099332	-1,0610510382	-0,8553638476	-0,9457861636	-2,9525413405	-3,1889176066	-1,9152053897	-0,2386317937	4,0471023582	-3,8545599788	1,2085616249	1,4236082186	2,0155213013	2,6491739663	0,2467806024	0	3,7053548436	3,3694747248	1,4461761575	2,410473612	6,793904666	5,4085390656	0,8931276924	0,3231295333	0,5329441357	0,8998408573	0,5787695408	0,7432743065	0,0978804405	0,2309392775	0,1354694042	0,1325092304	0,23932928	0,6398983588	1,2566367813	0,8732243942	16,6679606189	25,9606896942	0,5637412611	0,2707994607	1,084440086	1,486252092
NC_004663.1	BTnc282	BTnc282	812920	812999	+	0,7429050615	0,1917519201	-0,1088162405	0,2268029443	1,0281235884	1,5991608382	1,4093650868	-0,5353701006	3,2142050752	1,479856282	1,5151987387	-0,1761125099	0,2462691219	-1,1959038826	1,6269098796	1,2998161996	0,895787245	1,11544167	0,8390540483	0,7822961556	1,0374993562	1,0210529469	1,914056679	1,6873315284	0,7779280152	0,9786880214	1,5761076925	0,9693885999	1,1251042864	1,1074964397	0,514461814	0,0619395255	3,915217619	3,9259677179	1,3546940417	0,9938192282	1,2564787199	1,0664972647	0,3141591953	0,4366121971	0,2656248704	0,7211302693	0,2114029729	0,5415989215	0,3388875269	0,495417364
NC_004663.1	BTnc283	BTnc283	814563	814633	+	0,1192081251	-0,0998260358	-0,6787429125	-0,3966113785	0,5418760241	1,6871103781	0,4264872905	0,801061982	2,1231701974	2,6338915864	1,6217348207	2,0078457652	1,6351804086	-0,7368388738	0,4648313942	0,5570640856	0,358314898	0,5112440988	0,3948489639	0,1422356646	0,2964283875	0,4084211788	0,5954843001	0,7633166438	0,6742042798	0,2575494793	0,1050738462	0,3769844555	0,1184320302	0,0692185275	0,1286154535	0,1238790511	0,5089782905	0,1154696388	0,4064082125	0,5300369217	0,2991616	0	0,4188789271	0,145537399	0,1328124352	0,327786486	0,2818706305	0,2707994607	0,0677775054	0,0707739091
NC_004663.1	BTnc284	BTnc284	856031	856100	+	1,5391996554	-0,7416320115	0,3815218946	0,6090207788	0,8336096415	-2,8024293124	-0,0063162464	-2,5831219114	-1,9035050662	-5,8217060799	-2,9419537379	-0,5864855188	-1,2959578747	0,0032902359	0,6972470913	1,1760241806	0,179157449	0,185906945	0,4442050844	0,3555891616	0,4940473125	0,4594738261	0,638018893	0,4820947224	0,3630330738	0,2575494793	0,0525369231	0,0538549222	0,4737281206	0,3460926374	0,1286154535	0	0,1957608809	0	0	0	0	0,2132994529	0,2617993294	0,2910747981	0,0664062176	0,2622291888	0,3523382882	0,2707994607	0,3388875269	0,495417364
NC_004663.1	BTnc285	BTnc285	948836	948912	-	0,8089099185	-0,5467436171	1,7983496847	1,6953607772	1,6927230651	-2,1687097996	-0,0484421476	-0,7072607583	-2,4757271847	-3,9453303855	-2,1143084875	-0,4381604001	-1,2177872227	0,6998906921	0,1394494183	0,247584038	0,0895787245	0,0464767363	0,3948489639	0,3555891616	0,3458331187	0,3573685314	0,2977421501	0,401745602	0,1037237354	0,1030197917	0,2101476923	0,0538549222	0,769808196	0,4153111649	0,514461814	0,2477581022	0,0978804405	0,1154696388	0	0,0662546152	0,17949696	0	0,4188789271	0,5093808966	0,1992186528	0,327786486	0,1409353153	0,2030995955	0,542220043	0,7077390914
NC_004663.1	BTnc286	BTnc286	963081	963154	+	0,6111564087	-0,5696494974	1,1924753483	1,3195170211	1,3455831705	-2,8541171853	1,2719555089	-0,4896898356	-6,3980968684	-3,0831748731	-2,1140819558	0,6084438958	-0,3304557134	1,2122657118	0,2788988365	0,371376057	0,1343680868	0,1394302088	0,1480683615	0,9245318202	0,5434520437	0,5105264735	0,5104151144	0,5624438428	0,2074474707	0,2060395835	0,0525369231	0,1077098444	1,2435363166	1,81352542	0,514461814	0,3716371532	0	0	0,0677347021	0,0662546152	0,17949696	0	1,2566367813	0,5821495961	0,1992186528	0,7866875665	0,4228059458	0,5528822323	0,542220043	0,7077390914
NC_004663.1	BTnc287	BTnc287	974912	974975	-	0,9100899172	-0,1780975576	1,8632143654	1,3174473106	1,4996071792	-2,0596874969	-0,8151553778	-0,6469848395	-3,0034592738	-3,8432915249	-2,8499013644	-0,2702318291	-0,9295855326	0,3263526984	1,3944941825	1,8568802852	0,716629796	0,7901045163	2,3690937833	3,9825986102	1,8773797874	2,3994744252	2,8498177221	2,00872801	0,8816517505	0,8241583338	0,7355169232	0,9155336777	2,3094245879	1,5920261321	2,1864627095	2,2298229194	0,2936413214	0,5773481938	0,0677347021	0,3975276913	0,41882624	0,6398983588	3,0892320873	2,6196731826	1,7265616577	1,901161619	1,1979501797	0,9477981126	3,4566527742	3,467921548
NC_004663.1	BTnc288	BTnc288	975042	975152	-	1,3064949719	-0,0285594139	1,572343999	1,6004133002	1,5615446161	-2,8575530718	-0,525466506	-0,1937490312	-2,4231844725	-3,3059296744	-2,7463019672	0,2008357042	-0,5454735553	1,1256136122	2,2776738315	2,3520483612	0,9405766073	0,8830579888	2,9120111087	2,631359796	2,8654744124	2,807895604	2,3819372006	3,1336156956	1,0890992213	0,7726484379	0,4202953847	0,5924041444	2,7831527085	2,3534299344	2,7009245235	3,7783110579	0,8809239643	0,461878555	0,4064082125	0,3312730761	0,65815552	0,2132994529	3,9793498074	4,5844280696	2,523436269	2,5567345911	2,2549650442	1,8278963599	3,2533202581	4,1756606394
NC_004663.1	BTnc289	BTnc289	1016177	1016253	+	-0,528024334	-1,0090711783	-2,023305649	-1,4051521437	-0,4665952106	1,3842545937	0,6954469065	0,0328549024	2,7409886784	1,5544776791	1,9228495013	0,3566621047	-0,5669995339	-1,8876146528	1,115595346	1,6092962472	0,716629796	1,2083951425	0,3454928434	0,6400604909	0,8398804312	0,6126317681	1,1484340074	1,6471569682	2,4893696486	1,3907671883	4,0453430775	3,3928600998	2,1317765427	2,4918669894	1,7363086223	1,1768509852	8,6134787617	10,5077371274	4,2672862315	4,1077861432	5,3250764797	5,5457857764	2,2514742331	1,3098365913	0,8632808289	1,0489167553	0,7046765763	0,3384993259	1,2877726021	1,5570260011
NC_004663.1	BTnc290	BTnc290	1034886	1034978	-	0,7066083059	0,4454779495	0,4197326937	-0,6538236194	0,8567330575	1,0131472137	0,2937018468	0,0235321379	0,1945930832	0,3277428724	1,1998718528	0,4702951506	0,428275359	-0,5406502693	1,7973480575	1,2379201901	1,6273468284	0,929534725	1,4148754539	1,0667674849	0,592856775	0,595614219	1,6446709242	1,7676806488	1,1236737997	0,7554784727	1,1207876925	0,897582037	0,4145121055	0,8306223298	0,5358977229	0,4748696958	0,2610145079	0,9237571101	0,6321905528	0,6183764087	0,8177083733	1,9907948941	0,9878561364	0,3153310312	0,7304683937	0,6118681073	0,3993167266	0,8800982474	0,4066650323	0,5897825762
NC_004663.1	BTnc291	BTnc291	1044978	1045061	+	-0,3664566284	0,774959021	-0,288238393	0,0297637719	-0,3137855958	-0,7642332048	0,357524842	0,5598217053	-1,1775909673	-0,8430659199	-0,8041916147	0,0073029845	0,2350959098	0,9965729776	0,3718651153	0,4332720665	0,895787245	0,8830579888	0,098712241	0,8534139879	0,4446425812	0,6126317681	0,5529497073	0,2812219214	0,3630330738	0,6696286462	0,630443077	0,2154196889	0,6513761658	1,2459334947	1,4147699885	0,7432743065	0,3915217619	0,2309392775	0,4064082125	0,3975276913	0,47865856	0,2132994529	0,7330381224	0,7276869952	0,4648435232	1,2455886469	1,4093531526	0,6769986518	0,7455525591	0,7077390914
NC_004663.1	BTnc293	BTnc293	1128529	1128737	-	-0,2379804418	-0,6743109384	-1,1848562231	-0,8280796124	-0,6235146144	1,2414723258	-0,2769829848	0,5247754418	0,6183880079	0,2463998714	0,5768302978	0,2275243528	0,098380478	-1,0666224261	2,0258901596	1,4597142242	1,2876941647	1,3129677991	0,9809528947	0,8208183147	1,0992552703	1,2380266981	1,3362951259	1,3575653467	2,1436238641	2,0153246756	3,7782803851	2,573816491	1,1177022845	1,0901918079	2,0712446991	1,7936654271	2,3980707916	1,6887434669	1,6002323368	1,5818289382	2,0841591465	1,8219328272	1,9482233432	1,1188187551	1,4581698616	1,412213444	1,0658233217	0,91394818	1,3555501075	1,3240618835
NC_004663.1	BTnc294	BTnc294	1252596	1252766	-	0,7507638874	-0,8096995093	1,1324429231	1,5368970222	0,9566806624	-1,6310743231	0,3977703858	-0,7811315476	-0,8717943761	-1,1753186788	-1,7362913762	-0,2602663001	0,2553287009	2,1896424256	3,114370341	3,5280725419	1,1645234185	1,0689649338	4,2939824823	4,3381877718	6,6202339872	4,7989488505	3,6579749866	3,9772814598	1,9707509718	1,9573760428	1,1032753848	1,238663211	3,96747301	5,6759192536	2,315078163	1,9201252917	1,0766848452	3,0022106078	1,6933675522	1,5238561499	1,0171494399	1,2797967176	3,717550478	2,255829685	2,5898424866	6,0968286403	9,5836014379	8,3947832826	3,1855427527	4,1048867302
NC_004663.1	BTnc295	BTnc295	1408441	1408546	-	-0,178484331	-0,2008881184	-0,3924106349	-0,1205904298	-0,1655804129	0,2302596925	0,1282171432	0,2387557704	2,4834850929	0,8830906852	0,5528349083	-0,0560297844	0,1301044331	0,3630387176	17,0128290271	19,682931023	21,5436832424	14,5472184463	15,5471779532	16,0726301053	21,4416533615	16,7197420057	17,1839755185	19,8060581784	19,551924115	21,9432156377	15,8661507714	15,9410569766	16,521268206	13,0823016942	16,0769316876	15,9184580635	81,3386460339	70,3210100062	27,2293502389	22,7915876331	19,4056157855	20,4767474822	15,289080839	10,696998829	13,2812435211	16,3893243019	26,4958392696	26,8768464774	14,3688311397	12,7393036455
NC_004663.1	BTnc296	BTnc296	1448688	1448763	+	0,5930243049	-0,4755942759	1,9345536291	1,0802312425	1,0798200331	-3,1647823944	0,0533226598	0,1779552145	-3,9334125526	-2,491578386	-2,3389290665	0,4520622959	0,118603675	0,195981833	0,8366965095	0,8046481236	0,3135255358	0,4647673625	1,5793958556	2,7024776283	1,0869040875	1,2252635363	1,0208302288	1,2855859264	0,3630330738	0,7211385421	0,0525369231	0,3231295333	2,368640603	1,1767149672	2,2507704363	1,6723671896	0	0,2309392775	0,4064082125	0,1987638456	0,23932928	0,6398983588	2,7227130261	1,964754887	1,6601554401	2,0978335106	0,8456118916	0,4061991911	1,7622151398	1,6985738194
NC_004663.1	BTnc297	BTnc297	1483365	1483439	-	0,3907043898	-0,7916416936	1,1515308509	0,8019301113	0,4559977366	-2,3327824961	0,5318781674	-0,2526237773	-1,699209053	-2,581955803	-1,0334569158	-0,0466933629	-0,3137564164	0,8173215488	1,3015279037	1,4236082186	0,4031042603	0,7901045163	1,727464217	2,9869489576	1,7785703249	1,8378953044	1,1058994146	1,7275060886	1,1409610889	0,9271781255	0,7880538463	0,6462590666	4,5596331608	6,022011891	2,9581554305	3,1589158025	0,8809239643	1,3856356651	0,5418776167	0,6625461521	1,2564787199	2,9861923412	4,9218273934	1,964754887	1,859374093	3,9989951297	1,5502884679	2,0986958206	2,8466552258	4,4587562759
NC_004663.1	BTnc298	BTnc298	1534752	1534826	+	-0,4326862581	-0,9717044097	-1,9971213298	-0,4644603483	-0,3381266931	-0,8116037212	0,9006801831	-0,4181022684	1,8247409394	-0,6321053533	-0,1352251658	-0,341415198	-0,4437090706	-1,0588200716	2,2311906921	1,7949842757	1,1645234185	1,6266857688	1,0364785302	0,213353497	1,9761892499	1,9910532465	1,9565912719	2,3702990518	2,9561264577	2,5239848973	4,6232492314	4,3622486997	14,3302756482	15,1588575187	6,2378494948	5,5745572985	23,5891861542	32,4469684922	3,7931433169	6,3770067142	7,9576985595	5,9723846823	5,8643049794	6,621951656	4,5820290148	7,0146308012	1,1979501797	1,4216971688	7,9977456344	7,7851300056
NC_004663.1	BTnc299	BTnc299	1631941	1632017	+	0,2883263212	-0,4765437152	1,4230398224	0,5605262686	0,8938248939	-4,6642628281	0,5585875048	-0,6873093354	-1,8335023568	-2,4801724216	-2,6491074352	0,0914410635	0,3905697616	-0,1642442171	0,6507639519	0,6808561046	0,358314898	0,4182906263	1,0364785302	1,9912993051	0,7410709687	0,8678950049	1,1909686003	0,8436657642	0,4667568091	0,6181187504	0,0525369231	0,0538549222	2,4278566181	2,0765558245	1,1575390815	0,7432743065	0,3915217619	0,461878555	0,4741429146	0,0662546152	0,17949696	0,4265989059	1,7802354402	1,4553739903	1,0624994817	2,9500783743	0,4932736034	0,4738990563	0,7455525591	2,3355390017
NC_004663.1	BTnc300	BTnc300	1657481	1657564	-	0,8858995223	-0,3056642099	1,4311698998	1,2832827869	1,2390281198	-3,0432250782	0,0553252343	-1,2933023545	-2,2310711065	-3,6882524622	-2,9516949619	-0,2871255931	-0,8779853715	1,3268949581	0,5113145336	0,5570640856	0,0447893623	0,4182906263	0,4442050844	1,2090031495	0,7410709687	0,6636844155	0,638018893	0,7231420836	0,4148949414	0,1545296876	0,1576107693	0,3769844555	2,1909925578	2,4918669894	0,5787695408	1,2387905108	0,7830435238	0,1154696388	0,2032041063	0,1325092304	0,23932928	0,4265989059	2,3561939649	1,2370678918	0,9296870465	1,5078178358	0,6342089187	0,8123983822	2,4399901935	2,0524433651
NC_004663.1	BTnc301	BTnc301	1685538	1685695	+	-0,8540697608	0,1047497017	1,1315152319	0,8841676745	-0,0669454532	0,3495290295	1,9087392319	0,7890264602	4,2118690277	1,6432286734	2,6896497218	-0,0714297861	0,0093155362	4,1026799424	10,1333243932	12,4410979107	22,2155236762	21,5652056201	33,2660252078	56,1830875363	44,464258123	30,6826410547	19,1405667904	19,725709058	18,1516536877	22,5613343881	2,3116246157	1,7772124332	6,3953296281	5,6759192536	2,8938477038	2,6633995982	27,8959255351	31,8696202984	5,486510869	4,5715684497	7,9576985595	14,077763894	1,4660762448	1,6009113894	0,8632808289	2,3600626995	406,8097875083	292,9373166436	1,5814751254	1,6277999103
NC_004663.1	BTnc302	BTnc302	1693979	1694260	-	0,5515157091	-0,0199088	2,7148274676	0,9861242639	0,8347535354	-1,1166338228	-0,0723706732	-0,5382855645	-1,7562098532	-0,9644748882	-1,1337210953	-0,165371321	-0,2557535821	5,1672643813	4,6828783275	5,137368789	3,0792686547	3,5167397096	17,7546891993	26,3254509321	6,7972676075	6,4598616441	5,5532961902	6,3790505837	3,1194058543	3,5658338624	1,9593884268	2,5910201467	3,6171115875	5,8224996647	3,512273676	3,2864383551	1,5573029055	1,3448130656	1,9643063605	3,0855114072	2,1898629119	2,3640689368	3,6842694521	5,1893178843	4,3164041443	3,9552902649	133,9952105981	106,776764666	5,3979941782	4,4747646601
NC_004663.1	BTnc304	BTnc304	1908489	1908559	+	0,6696072761	0,8932242528	1,4549004504	0,2722818291	0,2732648356	1,6758600604	0,3449700358	-0,4899678276	0,4106370761	1,2478489687	0,5404003583	-0,0617108987	0,1366487965	1,2788257509	1,5804267402	2,1663603327	2,2394681125	2,0914531313	2,7639427472	3,6981272809	1,4327372062	1,3784214783	1,5312453432	1,2855859264	1,0372373536	1,2877473966	3,5725107697	3,5544248664	1,1843203015	1,6612446596	0,7073849943	0,8671533575	1,6639674881	1,2701660264	2,7771227856	2,5176753781	2,0342988799	0,6398983588	1,0995571836	1,0187617932	1,4609367873	0,9833594581	2,8891739629	2,7756944725	0,8133300645	1,4154781828
NC_004663.1	BTnc305	BTnc305	1960855	1960933	+	0,8394465196	-0,4114441426	1,8634415544	1,5936904757	0,8415521137	-1,5408460641	-0,4322693907	-0,3017497917	-2,0842856	-1,5741043114	-1,4888042743	-0,0511425878	-0,3703094255	1,794365956	5,8103924273	6,6228730172	2,4186255615	2,788604175	16,0407391581	9,0319647052	10,5232077558	10,4147400585	5,0616165512	7,3519445165	3,7859163406	3,1421036477	3,4149000005	2,962020722	8,5863221859	5,1221710337	9,5818512858	5,512617773	1,7618479285	2,6558016915	3,3867351043	2,8489484541	3,4702745598	2,9861923412	8,1681390784	9,8237744348	6,5742155429	7,8013183677	13,0365166619	11,0350780247	10,3699583226	8,2097734605
NC_004663.1	BTnc306	BTnc306	1965099	1965203	+	-0,6578303877	0,1094487036	-1,0403261842	0,0018961559	-0,3844955228	0,7264855104	0,3794948903	0,0777955942	0,9046451857	0,5992566285	0,5545189376	-0,2519232767	0,3074493224	-0,2768493196	6,0428081244	5,6325368651	10,8838150268	9,0164868325	4,7381875667	4,1959521071	9,4363036683	9,0363185802	7,0182078232	7,1108971553	8,8165175055	9,6323505264	12,2411030786	11,4710984325	9,2969143668	9,3445012102	8,8744662915	6,2558920794	12,4308159402	14,4337048453	10,4988788235	11,210280894	11,9664639993	8,5319781176	4,7123879298	7,4224073507	7,3046839366	10,423610256	8,6675218887	6,5668869227	7,387748086	6,9358430959
NC_004663.1	BTnc307	BTnc307	2031734	2032044	-	0,0090546953	-0,3969747047	-1,0786178522	-0,5529811474	-0,3470735158	-0,0656829964	0,4099397415	-0,2648470156	0,8077594226	0,3676351497	0,3510138669	-0,2480130484	0,1021150291	-2,2358095743	11,0397456118	13,8647061294	7,6589809448	11,1079399638	6,1201589403	5,5471909213	7,9541617309	8,8831606381	9,6978871738	9,7222435683	12,446848243	12,2593552154	10,6912638476	11,5518808158	14,2710596331	16,6816651233	10,6750826405	8,7025033382	19,1356261127	21,6505572679	13,1066648538	16,9280541868	16,9923788789	12,1580688176	7,6969002854	12,0068354203	13,7460870443	11,2430764711	1,9730944137	3,2495935287	13,148836043	10,1206690073
NC_004663.1	BTnc308	BTnc308	2070049	2070126	+	0,5924873275	-0,5212297115	0,5816086321	0,7713449569	-0,321330331	-4,4679701415	-0,4013470007	-0,9223041786	-5,1457843688	-5,3164354287	-3,3332528183	-0,7522812134	-1,0656488484	0,2701074531	1,7198761585	1,5474002377	0,537472347	0,9760114613	1,3326152531	1,9912993051	1,8773797874	1,8378953044	0,8081572645	0,9240148846	1,0372373536	1,133217709	1,3134230771	0,3769844555	11,2510428643	17,5122874531	13,8261612513	6,1939525539	0,6851630833	0,3464089163	0,1354694042	0,7950553826	2,3932927999	0,6398983588	5,7072253817	17,1006443865	11,2890569929	6,8179589096	1,0570148645	1,5570968992	23,6543493763	14,2255557375
NC_004663.1	BTnc309	BTnc309	2172756	2172828	+	-0,0357113196	0,3685695463	0,3772970458	0,5101175522	-0,0901241609	-0,2468484585	1,6952436158	0,3279428095	3,5886911338	3,6066413845	1,5001427236	-0,8682614406	0,5758875772	1,9581593901	0,3253819759	0,5570640856	0,7614191583	0,37181389	0,1974244819	1,0667674849	0,4446425812	0,8168423575	0,2552075572	0,5624438428	0,2074474707	0,6696286462	0,5779061539	0,6462590666	1,4211843618	3,3917078466	0,9003081745	0,9290928831	7,3410330355	10,3922674886	9,0764500796	8,8118638233	1,5556403199	3,1994917941	0,4188789271	0,3638434976	0,7304683937	1,4422605386	1,9026267561	1,5570968992	0,6777750538	0,7785130006
NC_004663.1	BTnc310	BTnc310	2186211	2186375	-	-0,1237978005	-0,4047977916	-0,795319301	-1,3868651256	-0,3872356896	1,6036172478	-0,8038451715	-0,2981555319	2,6527738419	0,3723047397	1,30796202	0,0821910628	0,2334765512	1,5155522702	18,8256714644	20,6113711656	14,7357001804	17,7076365113	8,8347455671	16,0726301053	8,3988043121	8,0152656333	16,1631452897	16,6724424829	21,5745369545	21,3766067832	32,6779661583	32,4745180976	6,0992495527	6,170337307	7,974158117	9,4457776447	59,6091882486	75,2862044729	14,3597568424	13,3834322729	11,7271347193	43,7263878527	12,9328868741	9,6782370358	11,8203067338	13,3736886304	64,4074390755	58,4249836523	9,8277382795	11,6069210993
NC_004663.1	BTnc311	BTnc311	2186381	2186669	-	-0,3541831419	-0,1068016075	-0,4960206963	-0,4168281713	-0,4713129245	1,2711588727	0,4573753978	-0,2780651841	2,9173971309	0,754077514	0,764357772	-0,2403574724	0,1958075864	2,2069871273	62,5663056569	72,4802271317	68,6173029675	91,605647149	36,6715975214	86,3370484419	70,5499562219	58,6594918002	58,6552035645	65,7657550468	84,534844317	87,9789021343	74,0245246254	64,8413263508	25,3444544521	53,921232909	27,5237070491	19,9445272235	162,5794116272	272,5083474787	47,2110873545	49,8234706399	35,3010687978	65,6962315055	22,8812613927	25,905657028	25,3007689076	40,5799669715	429,9936468692	366,5947699619	29,0765498064	28,451111475
NC_004663.1	BTnc312	BTnc312	2217564	2217661	-	-0,5293720312	-0,0279410939	0,9252032634	0,5799768617	0,874066243	-0,7148933503	0,647998286	0,3003745198	-1,5588979443	-1,0258465589	-0,5180870982	0,4341504498	0,3645341833	3,2115285769	0,1859325577	0,123792019	0,2687361735	0,185906945	0,1974244819	0,7822961556	0,39523785	0,3063158841	0,2552075572	0,602618403	0,2074474707	0,2575494793	0,2626846154	0,3231295333	0,8290242111	0,6921852748	0,514461814	0,6813347809	0	0,3464089163	0,2032041063	0,2650184609	0,23932928	0,6398983588	0,8901177201	0,3638434976	0,5312497408	0,7211302693	2,8187063053	1,6247967644	0,4066650323	0,5661912731
NC_004663.1	BTnc313	BTnc313	2227769	2227842	-	0,0670307826	-0,1424597125	0,8970480716	0,5648869822	0,1988941096	-2,7038055598	-0,3124665641	-0,2500587124	-2,4567557542	-2,1080324653	-2,4326238135	-0,1802320006	-0,1361354604	1,0963678934	3,3003028987	3,9613446084	3,58314898	2,6607931503	6,5890420849	6,2583692445	5,2986574263	4,913817307	4,4342313065	3,4951867374	3,4488142007	3,4511630228	1,7337184618	0,9155336777	8,7343622236	5,1913895612	7,4918501664	7,123045437	2,05548925	1,0392267489	2,1336431157	1,8882565336	1,7351372799	1,2797967176	7,9325196819	7,386023001	8,1347616567	7,6811299895	6,7414059134	8,0224340241	8,6416319355	8,740577779
