Sequence name	locus tag	Name	Start	End	Strand	28°C	42°C	Aerobic shaking	bile salts	deoxycholic acid	Gentamicin	peroxide	pH 6	Starvation
NC_004663.1	BT_4609	BT_4609	6034520	6035512	+	2,9200579127	0,163525244	0,4142263088	1,2649301513	1,3116606531	2,3044403174	-0,0719855482	1,117150656	-1,6393836589
NC_004663.1	BT_4610	recA	6035657	6036691	-	0,5656037605	-0,7760548323	0,125107599	-0,4378792264	0,269666771	-0,0749375091	0,0405244945	0,2050639534	-0,6025763975
NC_004663.1	BT_4611	BT_4611	6036716	6037171	-	0,4313991551	-0,7390072883	0,0647761897	-0,643063543	0,1033837101	-0,1180820737	0,0267382616	0,2113071967	-0,4635617259
NC_004663.1	BT_4612	BT_4612	6037186	6038379	-	0,7109995637	-0,4052523561	0,0435787854	-0,0760135425	0,453227673	0,1583888589	0,0023969905	0,3181711362	-0,4106931574
NC_004663.1	BT_4613	BT_4613	6038485	6039768	-	1,2493497004	1,4488547334	-0,049236155	1,6247888292	1,2029048297	1,0696174875	0,1263665251	0,5889522119	1,2263206144
NC_004663.1	BT_4614	BT_4614	6039914	6040702	+	-1,3327794304	-0,2694666043	-0,2121086522	-1,0334517872	-1,2297487376	-0,9435176731	0,0469354438	-0,1551025502	1,3259690431
NC_004663.1	BT_4615	dnaK	6041039	6042955	+	-4,7043250979	-0,0350653962	-0,3780302019	-4,6430020765	-4,4002760776	-1,2617052437	-0,0868859112	-0,596113747	1,1706663262
NC_004663.1	BT_4616	BT_4616	6043159	6043704	+	-3,9033721554	1,4036333651	-0,8465195537	-2,4775174797	-2,8825254503	0,4442179834	-0,062465095	-0,9003013187	1,8244160166
NC_004663.1	BT_4617	BT_4617	6043701	6044963	+	-4,0939054274	1,5940814692	-0,3389235498	-2,8780229067	-2,9448953843	0,551594501	0,3255254426	-0,511635974	0,9400255042
NC_004663.1	BT_4620	BT_4620	6046838	6047980	+	-3,0327869358	-0,6602388993	-0,7443335987	-2,1486415999	-3,0874716118	-1,1483421109	-0,7061599532	-0,804434748	1,2358288413
NC_004663.1	BT_4622	BT_4622	6048434	6049333	+	-5,0776716636	-0,5167555775	-0,6347425033	-1,7137898475	-3,3068941714	-1,0038582001	0,0326317354	-0,6503007151	0,070965882
NC_004663.1	BT_4623	BT_4623	6049333	6049980	+	-1,6217541741	-0,3889343667	-0,6268777825	-1,2806669195	-3,000121216	-1,0576954425	-0,3409092246	-0,5611108989	-1,4861623612
NC_004663.1	BT_4624	mpi	6050088	6050741	+	-2,31839255	-0,2494220268	0,009181653	-1,5868100454	-2,0446880567	-1,1639795611	0,233677708	-0,3062876431	1,070223527
NC_004663.1	BT_4625	BT_4625	6050725	6051981	+	-0,020787741	-0,6314365638	0,1528723002	-1,0768786459	-0,1685487899	-0,8670246199	-0,1058285817	-0,0721037739	0,0461079961
NC_004663.1	BT_4626	BT_4626	6052251	6053048	+	0,1738589726	-0,2297620322	-0,1273389677	-1,0003438337	-0,3550795924	-0,2188676297	0,0055953609	-0,3336463431	-1,4362778106
NC_004663.1	BT_4627	BT_4627	6053107	6056082	-	0,1465773951	-0,4084350864	0,0306992114	-0,5928292377	-0,1171089935	-0,6644767791	0,0716503041	-0,1191874058	-1,1171124648
NC_004663.1	BT_4628	BT_4628	6056095	6059568	-	0,3136201298	-0,504083458	-0,0175591404	-0,4129017288	0,1273410788	-0,4321799515	-0,0264837797	-0,2125786633	-0,9192392947
NC_004663.1	BT_4629	BT_4629	6059601	6060305	-	0,5385768576	-0,5684063524	-0,2260355507	-0,1853562568	0,3186143768	-0,1380798504	-0,0406297147	0,020892294	-0,9012868587
NC_004663.1	BT_4630	BT_4630	6060322	6061863	-	0,7502990206	-0,0449562634	-0,0850671588	1,1492768977	0,8713640034	0,4388372833	-0,1019335979	0,0279570736	-0,7366227823
NC_004663.1	BT_4631	BT_4631	6062271	6063833	-	-2,488595579	-0,1487144613	-1,3336873643	-1,2718158744	-1,5480800329	-2,4605567883	-0,7126678759	-0,4238639384	1,5676832412
NC_004663.1	BT_4632	BT_4632	6063874	6065208	-	-1,6235890067	1,0761884344	-0,1066911127	0,2227880451	0,1098447553	-0,4175307382	0,1931617004	-0,4513737206	1,5849882048
NC_004663.1	BT_4633	BT_4633	6065247	6067130	-	-2,6465478811	0,0167667282	-0,0412941923	-0,2344698344	-0,9478445937	-1,9633102611	-0,033660059	-0,4306250048	1,3648346648
NC_004663.1	BT_4634	BT_4634	6067146	6070535	-	-0,4729376465	1,5326946216	1,466792872	1,604702468	1,8486548696	0,8607926578	1,8574476661	0,9675064925	1,9259568576
NC_004663.1	BT_4635	BT_4635	6070725	6071939	-	-0,5543351246	1,0170125351	-0,3562249924	-0,0940054658	-0,3242110517	-0,1858924722	-0,3857182903	0,09503369	0,5440526733
NC_004663.1	BT_4636	BT_4636	6072022	6072615	-	-0,6248056502	-0,0184411571	-0,3052675138	0,2373466255	0,3407399449	0,6245760509	-0,5569174064	-0,2693919501	-0,4208667329
NC_004663.1	BT_4637	BT_4637	6072867	6073886	-	-3,495367961	-1,0623642331	-0,5587915423	-3,5903354235	-3,3928295378	-2,910436199	-0,1631752588	-0,5154001063	3,0159791723
NC_004663.1	BT_4638	BT_4638	6073903	6074550	-	-3,7328998893	-1,2774599315	-0,6491202784	-4,1984783974	-4,0416527424	-3,1787312993	-0,2473888939	-0,7494339625	3,4673670568
NC_004663.1	BT_4639	BT_4639	6074630	6075271	-	1,1862900281	1,3438151735	0,0197978961	2,8145691305	3,1259901287	3,1509914543	0,4386649159	0,7483329961	-1,3329114146
NC_004663.1	BT_4640	BT_4640	6075422	6075862	-	2,2462637713	0,7541507527	0,5578355999	2,0738910344	2,3097568337	1,8908278023	-0,1436019319	0,3812722138	-1,3524215079
NC_004663.1	BT_4641	BT_4641	6075974	6076411	-	-0,2324047694	0,1263510052	0,2947062007	0,6493934671	0,1784355585	0,0688397534	-0,1832591901	0,5640009023	-0,390899987
NC_004663.1	BT_4642	BT_4642	6076551	6077807	+	-1,9471086383	0,3133448226	-0,544599084	-0,3743695776	-1,301531443	-1,7968457333	-0,4450455938	-0,6073666045	1,9884896526
NC_004663.1	BT_4643	BT_4643	6077858	6078409	+	-2,0429853095	0,1052536548	0,0329219131	-1,2506643045	-1,0234550973	-1,2841170471	-0,055880531	-0,2968735041	2,1180378766
NC_004663.1	BT_4644	BT_4644	6078406	6079248	+	-2,0588493454	0,2453696173	0,0059530514	-0,8870864337	-1,0337229567	-1,0130317127	0,149384891	-0,1570640599	2,0329136933
NC_004663.1	BT_4645	BT_4645	6079264	6080805	+	-1,8399818181	0,3590366998	-0,1361575156	-0,9528984668	-1,4526214096	-1,5454364001	0,0433169227	-0,1309987181	1,9554151301
NC_004663.1	BT_4646	BT_4646	6080867	6081043	+	0,1106798914	0,5221147428	0,6825848603	-0,0255824351	-0,136302777	0,4265037131	0,0684803279	-0,1851417653	-2,9369667196
NC_004663.1	BT_4647	BT_4647	6081242	6081778	+	-4,4070528238	-0,6320409423	0,1492411233	-1,9851834143	-3,601751701	-5,7222554917	-0,2035656648	0,56128424	3,4940810677
NC_004663.1	BT_4648	BT_4648	6081783	6082142	+	-4,3604174365	-0,7275760134	0,2679062685	-2,6429106535	-4,0244263277	-5,6443225564	-0,1563315887	0,6386434925	2,6911310209
NC_004663.1	BT_4649	BT_4649	6082175	6082759	+	-3,9051050567	-0,8318163427	0,2439653666	-2,6655580898	-3,1219652704	-4,8820514166	-0,0935872348	0,9239724391	2,5575048325
NC_004663.1	BT_4650	BT_4650	6083076	6084650	+	-3,1120963056	-0,3111307767	-0,1842282201	-1,5154801552	-2,707165051	-3,4373404737	-0,0844628482	0,1646075193	1,7434240682
NC_004663.1	BT_4651	BT_4651	6084667	6085500	-	-2,8088707465	-0,5141428754	0,0578900788	-2,7277335626	-3,0167327727	-2,5176926956	0,0364757412	-0,0418034006	1,9631263111
NC_004663.1	BT_4652	BT_4652	6085860	6088478	-	0,0901522811	-0,6662611609	-0,4738995115	-0,0596040242	0,6099292767	-0,1043251479	-0,6826233491	-0,4363408344	-0,4125234776
NC_004663.1	BT_4653	BT_4653	6088483	6089730	-	0,1520597596	-0,6913838278	-0,6146796917	0,5507397911	0,7948765371	-0,5150815997	-0,0804878573	-0,3831162299	-0,1073032156
NC_004663.1	BT_4654	BT_4654	6089786	6090739	-	-0,2299296952	-0,6317535095	-0,3074218798	-0,1362474734	0,7142934461	0,0777357809	-0,0073338499	-0,2717749008	0,17434542
NC_004663.1	BT_4655	BT_4655	6090900	6092417	-	-0,3800069141	-0,3088299708	-0,3282930292	0,3045348894	0,0907341459	-0,1508751551	-0,3706323632	-0,456349035	-0,2382220146
NC_004663.1	BT_4656	BT_4656	6092550	6094226	-	0,7180437295	0,0357896279	-0,7100852103	1,1085463462	1,3472527819	0,0358547796	-0,483909908	-0,2992176189	-0,1335002836
NC_004663.1	BT_4657	BT_4657	6094272	6096272	-	0,3432015664	0,2505168997	0,0685466097	0,0579383092	0,7830858887	0,2010304518	0,2481433435	0,3979412346	-0,1441682709
NC_004663.1	BT_4658	BT_4658	6096328	6097632	-	0,3212984393	-0,0137431457	-0,5353278392	0,6109485871	0,8538930329	0,2230010151	-0,2720309041	0,137127715	-0,225156743
NC_004663.1	BT_4659	BT_4659	6097817	6099490	-	-0,3158213695	0,1387018903	-0,1202490388	0,1621652351	0,6016328215	-0,1044523768	-0,174980541	-0,3571105248	0,2351563317
NC_004663.1	BT_4660	BT_4660	6099508	6102651	-	-0,0922491874	0,6213126258	-0,0811160274	0,6255837522	1,0323169255	-0,2278280267	0,105836854	-0,2841205524	0,3817824949
NC_004663.1	BT_4661	BT_4661	6102676	6104856	-	-0,3547778132	0,5391130043	-0,1365462875	0,7488941347	0,9200151214	0,0446338445	-0,0121785058	0,0591990058	0,8257682344
NC_004663.1	BT_4662	BT_4662	6104875	6106983	-	-0,1824432462	0,7657556148	-0,0207853239	1,1700679423	1,3782142049	0,5345649868	0,0176642344	0,0578312364	1,3544094612
NC_004663.1	BT_4663	BT_4663	6107409	6111470	-	1,1124162346	0,2213771365	0,0875117823	0,4800634768	0,7018144576	0,4028885117	0,0175238627	0,4977004802	-0,8257171628
NC_004663.1	BT_4664	BT_4664	6111641	6113011	-	1,332447983	0,1608734839	-0,637199975	0,5310228397	1,2077130802	0,5858039858	-0,3270306104	0,3660240671	-0,8762093621
NC_004663.1	BT_4665	BT_4665	6113157	6114986	+	-1,7086305831	-0,4165458872	-0,6183680433	-2,8890303265	-3,1813464133	-2,3582644168	0,0023196894	-0,2950450069	2,0499078058
NC_004663.1	BT_4666	BT_4666	6114991	6115677	+	-2,3407382846	-0,7564650655	-0,4482577913	-4,5414181685	-4,3198664936	-2,994795882	0,0593137015	-0,303591113	2,2150857443
NC_004663.1	BT_4667	BT_4667	6116237	6118684	-	-0,4529689117	0,5318576871	0,0116356706	0,068443103	0,3777544986	0,163629501	0,2987562631	-0,0298954229	2,5139936794
NC_004663.1	BT_4668	BT_4668	6118695	6119756	-	-0,37668256	-0,2046897213	-1,1972510122	-0,1395164667	-0,2259708513	-1,0595793585	0,6234246559	-0,5644830753	2,8243506423
NC_004663.1	BT_4669	BT_4669	6119767	6121479	-	-1,6129052331	0,5637047569	-0,4987884416	-0,0847827246	-0,472820465	-1,1033004624	0,0952501957	-1,2025823269	3,2457070877
NC_004663.1	BT_4670	BT_4670	6121491	6123065	-	-3,3309320004	0,3454979094	-0,2426292306	-1,2809599735	-1,5251903542	-2,5807137092	0,3887879238	0,025923134	2,7971757643
NC_004663.1	BT_4671	BT_4671	6123116	6126094	-	0,549570028	0,7485311087	0,1844747881	1,7642780363	1,0172833524	0,5134209196	-0,4282642368	0,115603878	4,5368272658
NC_004663.1	BT_4672	BT_4672	6126097	6126321	-	0,5270839001	-2,4928190694	1,2774133146	1,4337429155	2,0529966884	0,3575934461	-0,146202849	2,0332386346	4,3242182835
NC_004663.1	BT_4673	BT_4673	6126437	6129985	-	0,972351897	-0,3878376437	-0,1976139698	0,8887865256	1,0503575263	0,6163727604	-0,0269482906	0,1297921146	0,1846910795
NC_004663.1	BT_4674	BT_4674	6130115	6130666	+	-0,0540051432	0,0207108401	0,0047356695	0,966893373	0,7674429794	0,1463266886	-0,1359151361	0,1630793797	0,6773775476
NC_004663.1	BT_4675	BT_4675	6130850	6131980	+	-0,7914489338	0,0738703074	-0,3835109732	-0,6992525613	-0,8397275269	-0,3865417361	-0,1688098819	0,471225294	1,6334967219
NC_004663.1	BT_4676	BT_4676	6132204	6132647	+	-3,7753564691	-0,5031771484	-0,3714523817	-4,0135497814	-4,7959928465	-3,8233103594	0,0767800017	-0,2151794877	3,0908692795
NC_004663.1	BT_4677	BT_4677	6132693	6133193	+	-3,7531411853	-0,1924316446	-0,499489139	-3,8085856051	-4,5007076603	-3,7377443707	0,0742524484	-0,205850672	2,9849973171
NC_004663.1	BT_4678	BT_4678	6133246	6134481	-	-0,2690850869	-0,4425841805	0,0873602747	-0,4596339104	-0,6731525617	-0,2544108302	-0,1775907841	0,1455773179	1,4052243746
NC_004663.1	BT_4679	BT_4679	6134472	6135524	-	-1,537180248	-0,5569628219	-0,0156693925	-1,6511012043	-1,8075660752	-1,5447584962	-0,1482038641	-0,1870239347	1,9618292432
NC_004663.1	BT_4680	BT_4680	6135613	6138114	-	0,169678213	0,0566307489	-0,3066701717	0,0235714214	0,2424596407	0,5427983234	-0,0289003962	-0,3616775372	-2,1440914373
NC_004663.1	BT_4681	BT_4681	6139160	6140770	-	1,0912367624	0,3338399399	-1,1454249716	1,021258628	2,0448489853	0,3416062285	-0,5855246245	-0,2562170395	1,3039641579
NC_004663.1	BT_4682	BT_4682	6140802	6143240	-	0,6302790796	0,6268970044	-0,2557782191	1,9001967863	1,367227735	0,5170267117	-0,0831469736	-0,1669443137	0,4182178454
NC_004663.1	BT_4683	BT_4683	6143443	6145014	-	-0,6706135223	0,9011455783	0,24836214	-2,206407404	-1,2839840002	-1,0523392537	-0,1142608625	0,0908886415	2,1701140454
NC_004663.1	BT_4684	BT_4684	6145069	6147756	-	-0,583536053	0,907508741	0,0911881966	-0,2228690656	-0,002086978	-1,0475016316	0,1933220284	0,8555321426	1,5039580291
NC_004663.1	BT_4685	BT_4685	6147951	6148466	-	-2,9081968219	0,2154123211	-0,4950275455	-0,6437008691	-1,2988129552	-0,9985512487	-0,0313209365	-0,3773740609	0,2212153843
NC_004663.1	BT_4687	BT_4687	6148864	6149067	-	-6,8644714273	-2,1271991871	-0,375241038	-5,9502377797	-6,8644714273	-6,0329975853	0,1052401204	-0,9981116836	0,3715624117
NC_004663.1	BT_4688	BT_4688	6149376	6150440	-	-5,4946441196	-1,401490472	-0,9645016788	-4,8997396186	-6,0841410658	-5,5738065856	-0,2509994507	-0,2162433407	0,2308730031
NC_004663.1	BT_4689	BT_4689	6150497	6152464	-	-5,5739539998	-1,0299937675	-0,8020004076	-5,1367166696	-6,4207564769	-5,6161018284	-0,1104637094	-0,2086421728	0,748544723
NC_004663.1	BT_4690	BT_4690	6152762	6154207	+	-4,2833293322	-0,7111363645	-0,5536471836	-3,0846525925	-4,1622592966	-3,935532746	-0,0314907429	0,087512123	2,0791337923
NC_004663.1	BT_4691	BT_4691	6154324	6155247	+	0,3148897178	-0,109037511	-0,2966875514	0,7311756134	0,554214272	0,3684557055	0,0871157701	0,0543533945	-1,1194273763
NC_004663.1	BT_4692	BT_4692	6155495	6158530	+	-1,0517041147	0,2580845065	0,1649835302	1,7442355122	1,50748951	0,4776868909	0,1032098291	-0,2115501937	-1,8588590118
NC_004663.1	BT_4693	BT_4693	6158774	6159877	+	-0,4623674351	-1,2366991516	0,176819943	-2,3165080972	-4,0521754065	-1,3740313445	-0,0580318905	-0,200064454	-2,9895477177
NC_004663.1	BT_4694	BT_4694	6159884	6162991	+	-0,9792681321	-1,3372235029	0,1916748271	-2,6102993316	-3,9179479306	-1,5856222934	-0,1074740614	-0,3089585577	-2,7959834671
NC_004663.1	BT_4695	BT_4695	6162969	6164219	+	-1,4386024654	-1,3821213059	0,3043424747	-2,4932489311	-4,033363966	-2,0451849892	-0,1675922963	-0,3988482868	-2,7041527542
NC_004663.1	BT_4696	BT_4696	6164556	6165323	+	-0,7699063573	-1,116397078	0,2442370807	-1,1599172872	-2,4767966606	-0,869892938	-0,0637674061	-0,2277312492	-0,2437822238
NC_004663.1	BT_4697	BT_4697	6165702	6167471	+	-0,6802184624	0,3322946811	0,4181615181	0,3026131478	0,2999311407	0,3797972792	-0,0277351015	0,2687086901	-0,4622992616
NC_004663.1	BT_4698	BT_4698	6167542	6167904	+	-2,7750113854	-0,5745315793	-0,0345315712	-2,3759489693	-2,7277014215	-2,424205233	-0,0202155831	-0,2632715683	1,8922089556
NC_004663.1	BT_4699	BT_4699	6167989	6169221	+	-1,2774898756	-0,6988245698	-0,2103705746	-1,5670763504	-1,601626602	-1,3387193526	-0,1685856115	-0,2694475833	1,2050123503
NC_004663.1	BT_4700	BT_4700	6169218	6170330	+	-1,1159342273	-0,9560182485	-0,3456507209	-1,67856855	-1,2947468099	-1,0733192631	-0,1299115076	-0,3540203611	0,0731363841
NC_004663.1	BT_4701	BT_4701	6170350	6172017	+	-0,8636170143	-0,9567694769	-0,2880558575	-1,586691514	-1,0708912306	-1,0756166419	-0,080960479	-0,1666355118	-0,4289364062
NC_004663.1	BT_4702	BT_4702	6172021	6172845	+	-0,5008035252	-1,2371753981	-0,212344227	-1,5630855289	-0,8444423611	-0,7905929239	-0,0271721957	-0,1725769424	-0,6965876608
NC_004663.1	BT_4703	BT_4703	6172849	6173874	+	-0,186102138	-1,4689978943	-0,1707565775	-1,0436103116	-0,5536726008	-0,406435382	0,0812331883	-0,2308459748	-1,0322149162
NC_004663.1	BT_4704	BT_4704	6173871	6174977	+	-0,0915463964	-1,3189369952	-0,1045147338	-0,7103840453	-0,4529219914	-0,4530436493	-0,0371397717	-0,2720998799	-1,247703573
NC_004663.1	BT_4705	BT_4705	6174951	6175520	-	0,4746590306	0,2979249365	0,4133281292	1,464493308	1,0733448154	1,1224767505	-0,2536685215	0,1414475268	1,2325478022
NC_004663.1	BT_4706	BT_4706	6175745	6176668	+	-2,2234528506	-0,0882542084	0,2793220033	-1,4250967088	-1,6018624638	-1,2459694132	0,0750190944	-0,1796203123	2,814216093
NC_004663.1	BT_4707	BT_4707	6176918	6180217	+	-1,0871795853	0,3835682244	-0,4059148022	0,6141956407	0,0839717743	-0,1020989542	0,0718921184	-0,2584337652	5,5342503547
NC_004663.1	BT_4708	BT_4708	6180242	6181837	+	-1,4629192045	0,3097889042	0,1973791351	-1,3307614668	-1,6417514015	-0,9020720934	-0,0975413105	-0,1037823854	5,5985639114
NC_004663.1	BT_4709	BT_4709	6181880	6182821	+	-3,5747415015	0,4477884351	0,0740406731	-1,4837886086	-1,5091261227	-0,5844041867	-0,3849046749	-0,4929445891	5,3794257923
NC_004663.1	BT_4710	BT_4710	6182845	6184053	+	-1,9509140099	0,1692148553	-0,2716576244	-0,4280163586	-1,5531882797	-0,8179794513	-0,2206193087	-0,2762038272	5,6460849634
NC_004663.1	BT_4711	BT_4711	6184071	6185033	+	-1,6746187213	0,9536708818	0,2794211061	-0,4891947195	-0,7288750202	-0,0478769028	0,2546525143	-0,1134695813	4,6667944178
NC_004663.1	BT_4712	BT_4712	6185096	6185842	+	-2,8714632706	-0,6084229354	-0,4052225942	-4,3349888823	-1,5771755397	-1,6739811074	-0,0900787029	-0,4970065548	5,0393582945
NC_004663.1	BT_4713	BT_4713	6186061	6187803	+	-0,4661462276	0,0812336321	-0,1497776776	0,1435845857	-0,0716598392	-0,2565155384	-0,1013318914	-0,2764735539	2,898607957
NC_004663.1	BT_4714	BT_4714	6188192	6190501	+	-1,3797480796	0,4678260452	-0,3220235223	0,3600883131	-0,1828111571	0,433686777	-0,0731624186	-0,2029336921	1,8105634472
NC_004663.1	BT_4715	BT_4715	6190607	6191083	-	-1,2631196467	1,1476800381	1,7672330442	-0,5946786186	-0,5594916591	-0,9817305697	0,1437714977	-0,0531182935	-1,8878756162
NC_004663.1	BT_4716	BT_4716	6191220	6192146	+	0,1739484303	0,0488651621	-0,0739470615	0,3155909828	0,5684274515	0,5578100278	-0,1136445974	0,053395432	0,1811057813
NC_004663.1	BT_4717	BT_4717	6192153	6193085	-	1,8091591582	0,383372992	-0,4765059782	2,7938517136	2,2746260924	1,7697360509	0,1837227476	-0,2095696789	-3,4759844749
NC_004663.1	BT_4718	BT_4718	6193228	6193896	+	-0,8468006578	1,186291061	0,3180417603	2,3941858786	1,4265766727	0,6744483049	0,2119195045	0,5967237656	5,2434014358
NC_004663.1	BT_4719	BT_4719	6194015	6194737	-	-1,1444652317	1,4530655612	0,3182678401	4,8009470194	1,8887888964	2,065126872	-0,104598012	-0,2399115837	2,2869975743
NC_004663.1	BT_4720	BT_4720	6194917	6195465	+	-0,5217984225	0,2148780119	-0,3876759698	2,9705175961	0,545114491	0,0446062832	-0,0450353844	-0,138241594	1,9399829354
NC_004663.1	BT_4721	BT_4721	6195474	6196730	+	-0,4163866271	0,3995852807	-0,5912794856	3,4857123365	0,6094931675	0,2583310082	-0,0393897166	-0,1172121183	1,7342605787
NC_004663.1	BT_4722	BT_4722	6196911	6197498	+	0,9190488113	0,9552428978	0,5575358437	1,9224368888	1,7404668767	1,2846834915	0,1741216456	0,0885044278	3,541722405
NC_004663.1	BT_4723	BT_4723	6197572	6198549	+	-0,1996499469	0,3443496804	0,0803832858	0,8578036531	0,5414780981	0,5421227728	-0,0312834915	0,2744589368	4,0855044373
NC_004663.1	BT_4724	BT_4724	6198720	6202139	+	-2,9179254118	0,5036195127	0,4413130677	-1,4790819133	-2,1804367862	-1,0176815181	-0,4951745816	0,4418435616	7,0759283706
NC_004663.1	BT_4725	BT_4725	6202152	6203495	+	-2,6330762553	0,6310034322	0,4241738605	-3,0111700406	-2,6783637426	-1,3823737535	0,0315357373	0,1818547645	6,324178662
NC_004663.1	BT_4726	BT_4726	6203517	6206048	+	-3,0750956591	0,3764741673	0,1184701079	-1,9573126461	-2,8557372447	-1,328964366	-0,1541407186	-0,0068641106	5,8410789038
NC_004663.1	BT_4727	BT_4727	6206078	6206983	+	-3,3295117949	0,1842414733	0,1134628997	-2,6298635596	-3,1382016589	-1,5390066496	-0,5410981518	-0,1708816183	6,1173367951
NC_004663.1	BT_4728	BT_4728	6206999	6208357	+	-3,8706433354	0,1872136367	-0,4220294897	-1,8377966866	-1,8204231532	-1,3693568496	-0,8090314641	-0,6256231989	5,7313648914
NC_004663.1	BT_4730	BT_4730	6208627	6208881	+	-1,9150953499	0,3471862076	0,6423245968	-3,3790858531	-1,848675991	-2,1114197467	0,2785500282	0,512921833	5,5282220015
NC_004663.1	BT_4731	BT_4731	6209038	6209454	-	-0,6806285553	0,4582999917	0,9400564308	0,1412380478	0,1590771567	0,4548735167	-0,0306663005	0,2221659005	0,3087327175
NC_004663.1	BT_4732	BT_4732	6209471	6209803	+	-0,3533179022	0,2228910099	0,1616436694	2,7337287258	0,2015869639	-0,3610416604	0,1593657146	0,4384846575	1,4418080576
NC_004663.1	BT_4733	BT_4733	6209784	6210089	+	-0,6411265001	0,2521513242	0,0865160529	2,4953640248	0,1321042476	-0,0743478251	0,0794873014	0,2476988221	1,4848761874
NC_004663.1	BT_4734	BT_4734	6210159	6212225	-	-0,1466926733	0,2372938763	0,3032741385	-0,6173492013	-1,0932627665	-0,610789064	0,0207304013	0,1883838548	1,7687892059
NC_004663.1	BT_4736	BT_4736	6213501	6213950	+	-2,0200687118	1,4481958282	-0,2806299992	0,4526662173	-0,3599123358	0,0617486088	0,7095073236	0,1905495876	0,5705990961
NC_004663.1	BT_4737	BT_4737	6213943	6214671	-	1,4491520313	0,4628832104	-0,1981608596	1,6568308957	2,0855444689	1,710948983	-0,0526877029	0,1049876711	-5,0737599573
NC_004663.1	BT_4738	BT_4738	6214685	6216913	-	1,3776326755	0,3857596663	-0,1284738338	2,0021618604	2,0489920889	1,5842781642	-0,2350511758	0,1656858495	-4,788857167
NC_004663.1	BT_4739	BT_4739	6217479	6218702	+	0,5308396695	0,3374983007	-0,19928961	3,486137561	1,5616880949	1,3421425633	0,0251997735	-0,646052853	-2,1310171816
NC_004663.1	BT_4740	BT_4740	6218881	6219876	-	0,9508820671	0,2334220059	0,1415182323	0,4133532225	0,7332218575	0,6314857167	0,1280029128	-0,2396326202	1,3384785717
